Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithification,MAJ Lith. Prefix,MAJ Lith. Principal name,Texture Rank,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],"FACIES (neritic, hemipelagic, pelagic)",MAJ lith color (simple),Fossil,Sedimentary structure,Diagenetic structure,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
356-U1461D-49R-7-A,0,70,979.53,980.23,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,,,pyrite (disseminated),,common [B06],4,,,"Lithified, greenish gray wackestone with common bioturbation, common disseminated pyrite, sometimes infilling burrows and sparse small benthic forams.",,,,356,U1461,D,49,R,7,A
356-U1461D-49R-CC-A,0,13,980.23,980.36,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,dark greenish gray,,,pyrite (disseminated),,common [B06],4,,,"Lithified, dark greenish gray wackestone with common bioturbation, common disseminated pyrite, sometimes infilling burrows and sparse small benthic forams.",,,,356,U1461,D,49,R,CC,A
356-U1461D-49R-CC-A,13,23,980.36,980.46,,,,,,,,,,,,,,,,,to pal,,,,356,U1461,D,49,R,CC,A
356-U1461D-50R-CC-A,0,15,982.1,982.25,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,,,pyrite (disseminated),,complete [B06],6,,,"Lithified, greenish gray wackestone with common bioturbation, common disseminated pyrite, sometimes infilling burrows and sparse small benthic forams",,,,356,U1461,D,50,R,CC,A
356-U1461D-50R-CC-A,15,20,982.25,982.3,,,,,,,,,,,,,,,,,to pal,,,,356,U1461,D,50,R,CC,A
356-U1461D-51R-1-A,0,108,991.8,992.88,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,foraminifera (small benthic),,pyrite (disseminated),,common [B06],4,,,"Lithified wackestone with sand size grains at 18-19 cm, 98-108 cm. Color variability from greenish gray 0-49 cm, light greenish gray 49-90 cm, light brown bands 94-100 cm, and light gray 100-108 cm. Disseminated pyrite increases in abundance from 90 cm to the end of Section. Sparse pyrite nodules except 76-79 cm and below 100 cm. Common bioturbation and benthic foraminifers sparse and small.",,,,356,U1461,D,51,R,1,A
356-U1461D-51R-1-A,0,108,991.8,992.88,,,,,,,,,,,pyrite nodule,,,,,,"Lithified wackestone with sand size grains from 18-19 cm, 98 to 108 cm. Color variability from greenish gray 0-49 cm, light greenish gray 49- 90 cm, light brown bands 94-100 cm, and light gray 100-108 cm. Disseminated pyrite sparse until 63 to 85 cm then 98-100 cm. Pyrite nodules 78-80 cm and 100 to 102 cm and very sparse benthic foraminifers and common bioturbation.",,,,356,U1461,D,51,R,1,A
356-U1461D-51R-2-A,0,150,992.88,994.38,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,greenish gray,,,pyrite (disseminated),,common [B06],4,,,"Lithified, greenish gray packstone. Beds: 0-11 cm creamy gray packstone with coarser sand grains, 60-75 cm light greenish packstone with coarser sand grains, 75-80 cm light gray packstone, 80-86 cm dark greenish gray packstone with coarser sand grains, 86-108 cm light greenish gray packstone, 108-110 cm dark greenish gray packstone with coarser sand grains, 110-133 cm light greenish gray packstone, 133-150 cm dark greenish gray packstone with coarser sand grains. Sparse small benthic forams, common bioturbation, disseminated pyrite with the dark greenish gray intervals containing more abundant disseminated pyrite and tend to have bigger grains.",,,,356,U1461,D,51,R,2,A
356-U1461D-51R-3-A,0,25,994.38,994.63,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,,,pyrite (disseminated),,,,wavy,sub-horizontal,Lithified greenish gray wackestone with coarser sand grains and more pyrite at base marked by a wavy and suhorizontal contact.,,,,356,U1461,D,51,R,3,A
356-U1461D-51R-3-A,25,51,994.63,994.89,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,dark greenish gray,,,pyrite (disseminated),,,,sharp,sub-horizontal,"Lithified, dark greenish gray wackestone with disseminated pyrite concentrated towards the base where sand size grains are present. Wavy contact at base.",,,,356,U1461,D,51,R,3,A
356-U1461D-51R-3-A,51,67,994.89,995.05,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light greenish gray,,,pyrite (disseminated),,,,wavy,sub-horizontal,"Lithified, light greenish gray wackestone with sparse disseminated pyrite with a few mm long pyrite nodules.",,,,356,U1461,D,51,R,3,A
356-U1461D-51R-3-A,67,110,995.05,995.48,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,creamy gray,,,pyrite (disseminated),,,,wavy,sub-horizontal,"Lithified, creamy gray wackestone with coarser sand size grains with common abundant pyrite and a few mm long nodules.",,,,356,U1461,D,51,R,3,A
356-U1461D-51R-4-A,0,65,995.48,996.13,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,greenish gray,,,pyrite (disseminated),,moderate [B06],3,wavy,sub-horizontal,"Lithified, greenish gray packstone with coarse sand size grains, common disseminated pyrite, common burrows (chondrites), and no benthic forams.",,,,356,U1461,D,51,R,4,A
356-U1461D-51R-4-A,65,121,996.13,996.69,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,light greenish gray,,,pyrite (disseminated),,moderate [B06],3,,,"Lithified, light greenish gray packstone with coarse sand size grains, common disseminated pyrite, common burrows (chondrites), and no benthic forams.",,,,356,U1461,D,51,R,4,A
356-U1461D-51R-5-A,0,123,996.69,997.92,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,dark greenish gray,,,pyrite (disseminated),,common [B06],4,,,"Lithified, dark greenish gray packstone with coarse sand size grains, abundant disseminated pyrite, common bioturbation (chondrites). Abundant pyrite and nodules between 100-106 cm. Very sparse forams.",,,,356,U1461,D,51,R,5,A
356-U1461D-51R-5-A,123,133,997.92,998.02,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,greenish gray,,,pyrite (disseminated),,common [B06],4,,,"Lithified, greenish gray packstone with coarse sand size grains, abundant disseminated pyrite, common bioturbation (chondrites). Abundant pyrite and nodules. Large brown nodule a few cm's long between 100-106 cm. Very sparse forams.",,,,356,U1461,D,51,R,5,A
356-U1461D-51R-5-A,133,141,998.02,998.1,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,creamy gray,,,pyrite (disseminated),,common [B06],4,,,"Lithified, creamy gray packstone with coarse sand size grains, abundant disseminated pyrite, common bioturbation (chondrites). Abundant pyrite and small brown nodules (a few mm). Very sparse forams.",,,,356,U1461,D,51,R,5,A
356-U1461D-51R-6-A,0,4,998.1,998.14,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,creamy gray,,,pyrite (disseminated),,slight [B06],2,sharp,sub-horizontal,"Lithified, creamy gray packstone with coarse sand size grains, disseminated pyrite and a sharp basal contact. Slight bioturbation.",,,,356,U1461,D,51,R,6,A
356-U1461D-51R-6-A,4,15,998.14,998.25,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,,,pyrite (disseminated),,moderate [B06],3,,,"Lithified, light olive gray wackestone with coarse sand size grains and sparse disseminated pyrite, common burrowing. Moderate bioturbation. A large concretion of packstone with coarser sand grains is present between 10-14 cm.",,,,356,U1461,D,51,R,6,A
356-U1461D-51R-6-A,15,150,998.25,999.6,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,,,pyrite (disseminated),,common [B06],4,,,Lithified light olive gray wackestone with sparse disseminated pyrite but pyrite increases infilling burrows towards the end of the Section. Sparse benthic foraminifers.,,,,356,U1461,D,51,R,6,A
356-U1461D-51R-7-A,0,106,999.6,1000.66,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,light olive gray,,,pyrite (disseminated),,common [B06],4,,,"Lithified, light olive gray packstone with common bioturbation and disseminated pyrite. Darkening to towards the base where sharp contacts define 3-5 cm thick light brown beds. Benthic forams increasing towards the base.",,,,356,U1461,D,51,R,7,A
356-U1461D-51R-8-A,0,64,1000.66,1001.3,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,dark greenish gray,,,,,moderate [B06],3,,,"Lithified, dark greenish gray wackestone interbedded with wackestone with mud size grains and brownish gray in color. The beds have sharp contacts and are 3-5 cm thick. Large burrow infilled with sand size grains at 43-45 cm. Sparse benthic forams and very sparse disseminated pyrite.",,,,356,U1461,D,51,R,8,A
356-U1461D-51R-CC-A,0,30,1001.3,1001.6,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,dark grayish green,,,,,moderate [B06],3,,,"Lithified, dark greenish gray wackestone interbedded with wackestone with mud size grains and brownish gray in color. The beds have sharp contacts and are 3-5 cm thick. Sparse benthic forams and very sparse disseminated pyrite.",,,,356,U1461,D,51,R,CC,A
356-U1461D-51R-CC-A,30,40,1001.6,1001.7,,,,,,,,,,,,,,,,,to pal,,,,356,U1461,D,51,R,CC,A
356-U1461D-52R-1-A,0,106,1001.5,1002.56,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,,,,,,,,,"Lithified, greenish gray wackestone interbedded with brownish gray wackestone with mud size grain, beds 3-5 thick. The beds are noted by sharp, sub-horizontal basal and upper contacts and by their brownish gray color. Common bioturbation increasing towards the base. Also burrows are infilled with coarser sand size grains. Very sparse disseminated, small pyrite grains and tends to be concentrated in the sandy burrows near the base. Sparse benthic forams.",,,,356,U1461,D,52,R,1,A
356-U1461D-52R-2-A,0,144,1002.56,1004.0,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,greenish gray,,,,,moderate [B06],3,,,"Lithified, greenish gray packstone with coarser sand size grains below 50 cm. Moderate bioturbation, sparse benthic forams.",,,,356,U1461,D,52,R,2,A
356-U1461D-52R-3-A,0,144,1004.0,1005.44,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,greenish gray,,,,,common [B06],4,,,Lithified greenish gray packstone with common bioturbation (zoophycus abundant). Coarser sand size grains are concentrated in the larger burrows together with disseminated pyrite. Very occasional benthic forams.,,,,356,U1461,D,52,R,3,A
356-U1461D-52R-4-A,0,145,1005.44,1006.89,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,light greenish gray,,,,,common [B06],4,,,"Lithified, light greenish gray packstone interbedded with more numerous mud size packstone beds, 3-5 cm thick, and less numerous coarse sand size packstone beds, 1-3 cm thick containing common benthic foraminifers (both large and small). The beds are noted by sharp basal and top contacts and color variability. Mud size beds are brownish gray, and sand size beds are creamy gray. Bioturbation is common. Disseminated fine grained pyrite not particularly abundant.",,,,356,U1461,D,52,R,4,A
356-U1461D-52R-5-A,0,143,1006.89,1008.32,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,greenish gray,,,,,moderate [B06],3,,,"Lithified, light greenish gray packstone interbedded with more numerous mud size packstone beds, 3-5 cm thick, and less numerous coarse sand size packstone beds, 1-2 cm thick containing common benthic foraminifers (both large and small). The beds are noted by sharp basal and top contacts and color variability. Mud size beds are brownish gray, sand size beds are creamy gray and may be graded turbidites. Bioturbation is common. Disseminated fine grained pyrite is not particularly abundant. Burrows are filled with coarser sand size grains and rare pyrite.",,,,356,U1461,D,52,R,5,A
356-U1461D-52R-6-A,0,103,1008.32,1009.35,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,light greenish gray,foraminifera (small benthic),,,,common [B06],4,,,"Lithified, light greenish gray packstone interbedded with more numerous mud size packstone beds, 3-5 cm thick, and less numerous coarse sand size packstone beds, 1-2 cm thick containing common benthic foraminifers (both large and small). The beds are noted by sharp basal and top contacts and color variability. Mud size beds are brownish gray, and sand size beds are creamy gray. Bioturbation is common. Disseminated fine grained pyrite not particularly abundant.",,,,356,U1461,D,52,R,6,A
356-U1461D-52R-7-A,0,120,1009.35,1010.55,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,greenish gray,,,,,,,,,"Lithified, light greenish gray packstone with sand size grains grading below 48 cm to creamy gray packstone with coarse sand size grains. Below 72 cm, it is light gray packstone with coarse sand size grains. Common bioturbation near the top of the Section and very slight towards the base. Benthic forams increased from Core 51R.",,,,356,U1461,D,52,R,7,A
356-U1461D-52R-CC-A,0,38,1010.55,1010.93,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,creamy gray,,,,,,,,,"Lithified, creamy gray packstone with coarse sand size grains and sharp contacts below coarse sand size beds (turbidites). Sparse benthic forams and pyrite.",,,,356,U1461,D,52,R,CC,A
356-U1461D-52R-CC-A,38,45,1010.93,1011.0,,,,,,,,,,,,,,,,,to pal,,,,356,U1461,D,52,R,CC,A
356-U1461D-53R-1-A,0,140,1011.2,1012.6,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,creamy gray,,grading (normal),,,,,,,"Lithified, creamy gray packstone with coarse sand size grains interbedded with sand size packstone beds 3-5 cm thick. These beds are at times graded and/or contain intraclasts. Basal contacts are sharp. Sparse benthic foraminifers and disseminated pyrite concentrated in the sand rich beds.",,,,356,U1461,D,53,R,1,A
356-U1461D-53R-1-A,0,140,1011.2,1012.6,,,,,,,,,,intraclasts,,,,,,,,,,,356,U1461,D,53,R,1,A
356-U1461D-54R-1-A,0,143,1020.9,1022.33,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,creamy gray,,,,,,,,,"Lithified, creamy gray packstone with coarse sand size grains interbedded with sand size packstone beds 3-10 cm thick. These beds are at times graded and/or contain intraclasts. Basal contacts are sharp. Sparse benthic foraminifers and glauconite concentrated in the sand rich beds.",,,,356,U1461,D,54,R,1,A
356-U1461D-54R-2-A,0,128,1022.33,1023.61,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,creamy gray,,,,,slight [B06],2,,,"Lithified, creamy gray packstone with coarse sand size grains. The packstone is massive and generally lacks beds. A muddy interval between 82-92 cm noted by brownish gray color. Burrows are common in this interval. Sparse benthic foraminifers and disseminated pyrite concentrated in the sand rich beds. Slight bioturbation.",,,,356,U1461,D,54,R,2,A
356-U1461D-54R-CC-A,0,12,1023.61,1023.73,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,creamy gray,,,,,,,sharp,sub-horizontal,"Lithified, creamy gray packstone with sand size grains. Sharp contact between packstone with coarse sand size grains and packstone with mud size grains.",,,,356,U1461,D,54,R,CC,A
356-U1461D-54R-CC-A,12,22,1023.73,1023.83,,,,,,,,,,,,,,,,,to pal,,,,356,U1461,D,54,R,CC,A
356-U1461D-55R-1-A,0,109,1030.6,1031.69,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,creamy gray,,,,,slight [B06],2,,,"Lithified creamy gray, massive packstone with coarse sand size grains interbedded with packstone with mud size grains. These beds are noted by their wavy contacts and light brown color. These intervals are also moderately bioturbated.",,,,356,U1461,D,55,R,1,A
356-U1461D-55R-CC-A,0,11,1031.69,1031.8,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,creamy gray,,,,,slight [B06],2,,,"Lithified creamy gray, massive packstone with coarse sand size grains interbedded with packstone with mud size grains. These beds are noted by their wavy contacts and light brown color. These intervals are also moderately bioturbated.",,,,356,U1461,D,55,R,CC,A
356-U1461D-55R-CC-A,11,21,1031.8,1031.9,,,,,,,,,,,,,,,,,to pal,,,,356,U1461,D,55,R,CC,A
356-U1461D-56R-1-A,0,140,1040.3,1041.7,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,cream,,,,,slight [B06],2,,,"Lithified, cream, massive packstone with sand size grains. Interbedded with a packstone bed (10 cm thick between 44-55 cm) with mud size grains. Slight bioturbation.",,,,356,U1461,D,56,R,1,A
356-U1461D-56R-2-A,0,101,1041.7,1042.71,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,light greenish gray,,,,,common [B06],4,,,"Lithified, light greenish gray packstone with fine sand size grains and common bioturbation.",,,,356,U1461,D,56,R,2,A
356-U1461D-56R-3-A,0,150,1042.71,1044.21,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,light greenish gray,,,,,common [B06],4,,,"Lithified, light greenish gray packstone with fine sand size grains. Coarse sand size packstone beds (1-3 cm thick) noted by sharp and wavy contacts. Mud size packstone beds (1-3 cm thick) noted by sharp and wavy contacts. Common bioturbation with burrows crossing the beds. Sparse forams.",,,,356,U1461,D,56,R,3,A
356-U1461D-56R-4-A,0,101,1044.21,1045.22,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,light greenish gray,,,,,common [B06],4,,,"Lithified, light greenish gray packstone with fine sand size grains interbedded with creamy gray coarse sand size packstone, beds 2-4 cm thick and packstone with mud size grains forming beds 2-4 cm thick. Both types of beds are noted by their sharp basal contacts. Some sand beds are graded turbidites. Common bioturbation. Sparse very small black grains are scattered throughout the Section, and sparse benthic forams.",,,,356,U1461,D,56,R,4,A
356-U1461D-56R-5-A,0,72,1045.22,1045.94,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,light greenish gray,,,,,common [B06],4,,,"Lithified, light greenish gray packstone with fine sand size grains interbedded with creamy gray coarse sand size packstone, beds 2-4 cm thick and more numerous packstone with mud size grains forming beds 2-4 cm thick. Both types of beds are noted by their sharp basal contacts. Some sand beds are graded turbidites. Common bioturbation. Sparse very small black grains are scattered throughout the Section, and sparse benthic forams.",,,,356,U1461,D,56,R,5,A
356-U1461D-56R-CC-A,0,22,1045.94,1046.16,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,light greenish gray,,,,,common [B06],4,,,"Lithified, light greenish gray packstone with fine sand size grains interbedded with creamy gray coarse sand size packstone, beds 2-4 cm thick and packstone with mud size grains forming beds 2-4 cm thick. Both types of beds are noted by their sharp basal contacts. Some sand beds are graded turbidites. Common bioturbation. Sparse very small black grains are scattered throughout the Section, and sparse benthic forams.",,,,356,U1461,D,56,R,CC,A
356-U1461D-56R-CC-A,22,32,1046.16,1046.26,,,,,,,,,,,,,,,,,to pal,,,,356,U1461,D,56,R,CC,A
356-U1461D-57R-1-A,0,142,1050.0,1051.42,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,creamy gray,,,,,moderate [B06],3,,,"Lithified, creamy gray packstone with coarse grained sand. Sand size graded and laminated beds are common and noted by sharp basal contacts. The beds range in thickness from 3 to 8 cm. The sand grains are coarser in these beds. Planar laminae are also present in the sand beds. Moderate bioturbation and occasional benthic forams. Packstone is more massive from 95 cm to the base of the Section.",,,,356,U1461,D,57,R,1,A
356-U1461D-57R-2-A,0,113,1051.42,1052.55,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light greenish gray,,,,,moderate [B06],3,,,"Lithified, light greenish gray wackestone with fine sand size grains and moderate bioturbation. Sparse benthic forams.",,,,356,U1461,D,57,R,2,A
356-U1461D-57R-3-A,0,119,1052.55,1053.74,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,,,,,moderate [B06],3,,,"Lithified, greenish gray wackestone with fine size grains and moderate bioturbation. From 80-100 cm interbedded with wackestone with mud size grains. The beds are 3-5 cm thick and noted by their sharp basal and upper contacts. A coarse sand size, creamy gray bed is present from 80 - 84 cm.",,,,356,U1461,D,57,R,3,A
356-U1461D-57R-CC-A,0,43,1053.74,1054.17,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,,,,,moderate [B06],3,,,"Lithified, light greenish gray packstone with fine sand size grains interbedded with packstone with mud size grains forming beds 2-4 cm thick. Beds are noted by their sharp basal contacts. Sparse very small black grains are scattered, and sparse benthic forams.",,,,356,U1461,D,57,R,CC,A
356-U1461D-57R-CC-A,43,53,1054.17,1054.27,,,,,,,,,,,,,,,,,to pal,,,,356,U1461,D,57,R,CC,A
356-U1461D-58R-1-A,0,147,1059.7,1061.17,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,greenish gray,,,,,slight [B06],2,,,"Lithified, light greenish gray packstone with fine sand size grains interbedded with creamy gray coarse sand size packstone, beds 2-4 cm thick and packstone with mud size grains forming beds 2-4 cm thick. The sand beds are more numerous and have sharp basal contacts and grading. Common bioturbation. Sparse very small black grains are scattered throughout the Section, and sparse benthic forams.",,,,356,U1461,D,58,R,1,A
356-U1461D-58R-2-A,0,101,1061.17,1062.18,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,light greenish gray,,,,,moderate [B06],3,,,"Lithified, light greenish gray packstone with fine sand size grains interbedded with creamy gray coarse sand size packstone, beds 1-2 cm thick and packstone with mud size grains forming beds 2-4 cm thick. Both types of beds are noted by their sharp basal contacts. Some sand beds are graded turbidites. Common bioturbation. Sparse very small black grains in the sand component of the beds. Sparse benthic forams.",,,,356,U1461,D,58,R,2,A
356-U1461D-58R-CC-A,0,9,1062.18,1062.27,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,light green,,,,,moderate [B06],3,,,"Lithified, light greenish gray packstone with fine sand size grains. Common bioturbation. Sparse very small black grains are scattered throughout the Section, and sparse benthic forams.",,,,356,U1461,D,58,R,CC,A
356-U1461D-58R-CC-A,9,19,1062.27,1062.37,,,,,,,,,,,,,,,,,to pal,,,,356,U1461,D,58,R,CC,A
356-U1461D-59R-1-A,0,143,1069.4,1070.83,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,creamy gray,,,,,moderate [B06],3,,,"Lithified, creamy gray packstone with sand size grains. Moderate bioturbation (zoophycus). a few thin (1-2 cm thick) sand beds. Abundant cavities.",,,,356,U1461,D,59,R,1,A
356-U1461D-59R-2-A,0,145,1070.83,1072.28,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,creamy gray,,,,,common [B06],4,,,"Lithified, creamy gray packstone with sand size grains. Common bioturbation (zoophycus). a few thin (1-2 cm thick) sand beds. Abundant cavities.",,,,356,U1461,D,59,R,2,A
356-U1461D-59R-3-A,0,143,1072.28,1073.71,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,creamy gray,,,,,common [B06],4,,,"Lithified, creamy gray packstone. Moderate bioturbation (Zoophycus). Rare thin (1-2 cm thick) sand beds. Abundant cavities.",,,,356,U1461,D,59,R,3,A
356-U1461D-59R-4-A,0,69,1073.71,1074.4,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,creamy gray,,,,,moderate [B06],3,,,"Lithified, creamy gray packstone with sand size grains. Moderate bioturbation (zoophycus). a few thin (1-2 cm thick) sand beds. Abundant cavities.",,,,356,U1461,D,59,R,4,A
356-U1461D-59R-CC-A,0,21,1074.4,1074.61,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,creamy gray,,,,,moderate [B06],3,,,"Lithified, creamy gray packstone with sand size grains. Moderate bioturbation.",,,,356,U1461,D,59,R,CC,A
356-U1461D-59R-CC-A,21,31,1074.61,1074.71,,,,,,,,,,,,,,,,,paleo,,,,356,U1461,D,59,R,CC,A
356-U1461D-60R-1-A,0,151,1079.1,1080.61,lithified [B84],,packstone [E&K72; D62],3,,packstone,,light greenish gray,,,,,common [B06],4,,,"Lithified, fine-grain sand size, light greenish gray packstone. Commonly bioturbation and abundant planktonic foraminifers cast are present throughout the section.",,,,356,U1461,D,60,R,1,A
356-U1461D-60R-2-A,0,150,1080.61,1082.11,lithified [B84],,packstone [E&K72; D62],3,,packstone,,light greenish gray,,,,,common [B06],4,,,"Lithified, fine-grain sand size, light greenish gray packstone. Commonly bioturbation and abundant planktonic foraminifers cast is present throughout the section.",,,,356,U1461,D,60,R,2,A
356-U1461D-60R-3-A,0,140,1082.11,1083.51,lithified [B84],,packstone [E&K72; D62],3,,packstone,,light greenish gray,,parallel lamination,,,common [B06],4,,,"Lithified, fine-grain sand size, light greenish gray packstone. Parallel lamination is present at the middle part of the section.",,,,356,U1461,D,60,R,3,A
356-U1461D-60R-4-A,0,12,1083.51,1083.63,lithified [B84],,packstone [E&K72; D62],3,,packstone,,light gray,,,,,common [B06],4,bioturbated,horizontal,"Lithified, fine-grain sand size, light greenish gray packstone. Parallel lamination is present at the middle part of the section.",,,,356,U1461,D,60,R,4,A
356-U1461D-60R-4-A,12,57,1083.63,1084.08,lithified [B84],,packstone [E&K72; D62],3,,packstone,,light gray,,,,,,,bioturbated,horizontal,"Lithified, medium-grain sand size, light gray packstone.",,,,356,U1461,D,60,R,4,A
356-U1461D-60R-4-A,57,62,1084.08,1084.13,lithified [B84],,packstone [E&K72; D62],3,,packstone,,light gray,,parallel lamination,,,,,sharp,horizontal,"Lithified, medium-grain sand size, light gray packstone.",,,,356,U1461,D,60,R,4,A
356-U1461D-60R-4-A,62,94,1084.13,1084.45,lithified [B84],,packstone [E&K72; D62],3,,packstone,,light gray,,,,,slight [B06],2,,,"Lithified, fine-grain sand size, light greenish gray packstone. Commonly bioturbation and abundant planktonic foraminifers cast are present throughout the section.",,,,356,U1461,D,60,R,4,A
356-U1461D-60R-CC-A,0,9,1084.45,1084.54,lithified [B84],,packstone [E&K72; D62],3,,packstone,,light gray,,,,,common [B06],4,,,,,,,356,U1461,D,60,R,CC,A
356-U1461D-60R-CC-A,9,19,1084.54,1084.64,,,,,,,,,,,,,,,,,PAL,,,,356,U1461,D,60,R,CC,A
356-U1461D-61R-1-A,0,140,1085.6,1087.0,lithified [B84],,packstone [E&K72; D62],3,,packstone,,light gray,,,,,moderate [B06],3,,,"Lithified, fine-grain sand size, light greenish gray packstone. Commonly bioturbation and abundant planktonic foraminifers cast are present throughout the section.",,,,356,U1461,D,61,R,1,A
356-U1461D-61R-2-A,0,100,1087.0,1088.0,lithified [B84],,packstone [E&K72; D62],3,,packstone,,light gray,,,,,moderate [B06],3,,,"Lithified, fine sand grain size packstone with bioturbation. Outer-mold of foram is abundantly present.",,,,356,U1461,D,61,R,2,A
356-U1461D-61R-3-A,0,63,1088.0,1088.63,lithified [B84],,packstone [E&K72; D62],3,,packstone,,light gray,,parallel lamination,,,moderate [B06],3,,,"Lithified, fine sand grain size packstone with bioturbation. Parallel laminated beds intercalated. Outer-mold of foram is abundantly present.",,,,356,U1461,D,61,R,3,A
356-U1461D-61R-CC-A,0,10,1088.63,1088.73,lithified [B84],,packstone [E&K72; D62],3,,packstone,,light gray,,parallel lamination,,,slight [B06],2,,,"Lithified, fine sand grain size packstone with bioturbation. Parallel laminated beds intercalated. Outer-mold of foram is abundantly present.",,,,356,U1461,D,61,R,CC,A
356-U1461D-61R-CC-A,10,29,1088.73,1088.92,,,,,,,,,,,,,,,,,PAL,,,,356,U1461,D,61,R,CC,A
