Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Principal lithology,Lithology classification,Lithology prefix,Lithology suffix,Lithology name,Lithology [%],Lithification [name],Color,Lithology comments,File Data,
320-U1335B-5H-4-A,320,U1335,B,5,5-4,H,4,A,100,150,37.3,37.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10YR 8/2,,,
320-U1335B-5H-5-A,320,U1335,B,5,5-5,H,5,A,0,150,37.8,39.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10YR 8/1,,,
320-U1335B-5H-5-A,320,U1335,B,5,5-5,H,5,A,0,150,37.8,39.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10YR 8/2,,,
320-U1335B-5H-6-A,320,U1335,B,5,5-6,H,6,A,0,150,39.3,40.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10YR 8/1,,,
320-U1335B-5H-6-A,320,U1335,B,5,5-6,H,6,A,0,150,39.3,40.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10YR 8/2,,,
320-U1335B-5H-7-A,320,U1335,B,5,5-7,H,7,A,0,70,40.8,41.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10YR 8/1,,,
320-U1335B-5H-7-A,320,U1335,B,5,5-7,H,7,A,0,70,40.8,41.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10YR 8/2,,,
320-U1335B-5H-CC-A,320,U1335,B,5,5-CC,H,CC,A,0,33,41.5,41.83,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10YR 8/1,,,
320-U1335B-5H-CC-A,320,U1335,B,5,5-CC,H,CC,A,0,33,41.5,41.83,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10YR 8/2,,,
320-U1335B-6H-1-A,320,U1335,B,6,6-1,H,1,A,0,150,41.3,42.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,with clay,Diatom nannofossil ooze with clay,10,soft,2.5Y 6/3,,,
320-U1335B-6H-1-A,320,U1335,B,6,6-1,H,1,A,0,150,41.3,42.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,45,soft,10YR 8/1,,,
320-U1335B-6H-1-A,320,U1335,B,6,6-1,H,1,A,0,150,41.3,42.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil diatom,with radiolarians,Nannofossil diatom ooze with radiolarians,45,soft,10YR 8/4,,,
320-U1335B-6H-2-A,320,U1335,B,6,6-2,H,2,A,0,150,42.8,44.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,with clay,Diatom nannofossil ooze with clay,10,soft,2.5Y 6/3,,,
320-U1335B-6H-2-A,320,U1335,B,6,6-2,H,2,A,0,150,42.8,44.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,45,soft,10YR 8/1,,,
320-U1335B-6H-2-A,320,U1335,B,6,6-2,H,2,A,0,150,42.8,44.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil diatom,with radiolarians,Nannofossil diatom ooze with radiolarians,45,soft,10YR 8/4,,,
320-U1335B-6H-3-A,320,U1335,B,6,6-3,H,3,A,0,150,44.3,45.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,with clay,Diatom nannofossil ooze with clay,10,soft,2.5Y 6/3,,,
320-U1335B-6H-3-A,320,U1335,B,6,6-3,H,3,A,0,150,44.3,45.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,45,soft,10YR 8/1,,,
320-U1335B-6H-3-A,320,U1335,B,6,6-3,H,3,A,0,150,44.3,45.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil diatom,with radiolarians,Nannofossil diatom ooze with radiolarians,45,soft,10YR 8/4,,,
320-U1335B-6H-4-A,320,U1335,B,6,6-4,H,4,A,0,100,45.8,46.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,with clay,Diatom nannofossil ooze with clay,10,soft,2.5Y 6/3,,,
320-U1335B-6H-4-A,320,U1335,B,6,6-4,H,4,A,0,100,45.8,46.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,45,soft,10YR 8/1,,,
320-U1335B-6H-4-A,320,U1335,B,6,6-4,H,4,A,0,100,45.8,46.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil diatom,with radiolarians,Nannofossil diatom ooze with radiolarians,45,soft,10YR 8/4,,,
320-U1335B-6H-4-A,320,U1335,B,6,6-4,H,4,A,100,150,46.8,47.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10YR 8/1,,,
320-U1335B-6H-5-A,320,U1335,B,6,6-5,H,5,A,0,150,47.3,48.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10YR 8/1,,,
320-U1335B-6H-6-A,320,U1335,B,6,6-6,H,6,A,0,150,48.8,50.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10YR 8/1,,,
320-U1335B-6H-7-A,320,U1335,B,6,6-7,H,7,A,0,58,50.3,50.88,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10YR 8/1,,,
320-U1335B-6H-CC-A,320,U1335,B,6,6-CC,H,CC,A,0,18,50.88,51.06,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10YR 8/1,,,
320-U1335B-7H-1-A,320,U1335,B,7,7-1,H,1,A,0,150,50.8,52.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10YR 8/1,,,
320-U1335B-7H-2-A,320,U1335,B,7,7-2,H,2,A,0,150,52.3,53.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10YR 8/1,,,
320-U1335B-7H-3-A,320,U1335,B,7,7-3,H,3,A,0,10,53.8,53.9,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10YR 8/1,,,
320-U1335B-7H-3-A,320,U1335,B,7,7-3,H,3,A,10,150,53.9,55.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,with clay,Diatom nannofossil ooze with clay,20,soft,2.5Y 6/3,,,
320-U1335B-7H-3-A,320,U1335,B,7,7-3,H,3,A,10,150,53.9,55.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10YR 8/2,,,
320-U1335B-7H-3-A,320,U1335,B,7,7-3,H,3,A,10,150,53.9,55.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil diatom,with radiolarians,Nannofossil diatom ooze with radiolarians,30,soft,10YR 8/4,,,
320-U1335B-7H-4-A,320,U1335,B,7,7-4,H,4,A,0,150,55.3,56.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,with clay,Diatom nannofossil ooze with clay,20,soft,2.5Y 6/3,,,
320-U1335B-7H-4-A,320,U1335,B,7,7-4,H,4,A,0,150,55.3,56.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10YR 8/2,,,
320-U1335B-7H-4-A,320,U1335,B,7,7-4,H,4,A,0,150,55.3,56.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil diatom,with radiolarians,Nannofossil diatom ooze with radiolarians,30,soft,10YR 8/4,,,
320-U1335B-7H-5-A,320,U1335,B,7,7-5,H,5,A,0,150,56.8,58.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,with clay,Diatom nannofossil ooze with clay,20,soft,2.5Y 6/3,,,
320-U1335B-7H-5-A,320,U1335,B,7,7-5,H,5,A,0,150,56.8,58.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10YR 8/2,,,
320-U1335B-7H-5-A,320,U1335,B,7,7-5,H,5,A,0,150,56.8,58.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil diatom,with radiolarians,Nannofossil diatom ooze with radiolarians,30,soft,10YR 8/4,,,
320-U1335B-7H-6-A,320,U1335,B,7,7-6,H,6,A,0,32,58.3,58.62,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,with clay,Diatom nannofossil ooze with clay,20,soft,2.5Y 6/3,,,
320-U1335B-7H-6-A,320,U1335,B,7,7-6,H,6,A,0,32,58.3,58.62,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10YR 8/2,,,
320-U1335B-7H-6-A,320,U1335,B,7,7-6,H,6,A,0,32,58.3,58.62,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil diatom,with radiolarians,Nannofossil diatom ooze with radiolarians,30,soft,10YR 8/4,,,
320-U1335B-7H-6-A,320,U1335,B,7,7-6,H,6,A,32,150,58.62,59.8,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",,with radiolarians and diatoms,Clay with radiolarians and diatoms,100,soft,10YR 4/3,,,
320-U1335B-7H-7-A,320,U1335,B,7,7-7,H,7,A,0,84,59.8,60.64,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",,with radiolarians and diatoms,Clay with radiolarians and diatoms,100,soft,10YR 4/3,,,
320-U1335B-7H-CC-A,320,U1335,B,7,7-CC,H,CC,A,0,26,60.64,60.9,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",,with radiolarians and diatoms,Clay with radiolarians and diatoms,100,soft,10YR 4/3,,,
320-U1335B-8H-1-A,320,U1335,B,8,8-1,H,1,A,0,98,60.3,61.28,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,100,soft,10YR 6/2,,,
320-U1335B-8H-1-A,320,U1335,B,8,8-1,H,1,A,98,150,61.28,61.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey diatom,with radiolarians,Clayey diatom ooze with radiolarians,100,soft,10YR 4/3,,,
320-U1335B-8H-2-A,320,U1335,B,8,8-2,H,2,A,0,70,61.8,62.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey diatom,with radiolarians,Clayey diatom ooze with radiolarians,100,soft,10YR 4/3,,,
320-U1335B-8H-2-A,320,U1335,B,8,8-2,H,2,A,70,150,62.5,63.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,with clay,Diatom nannofossil ooze with clay,40,soft,2.5Y 5/3,,,
320-U1335B-8H-2-A,320,U1335,B,8,8-2,H,2,A,70,150,62.5,63.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,60,soft,10YR 6/2,,,
320-U1335B-8H-3-A,320,U1335,B,8,8-3,H,3,A,0,150,63.3,64.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,with clay,Diatom nannofossil ooze with clay,40,soft,2.5Y 5/3,,,
320-U1335B-8H-3-A,320,U1335,B,8,8-3,H,3,A,0,150,63.3,64.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,60,soft,10YR 6/2,,,
320-U1335B-8H-4-A,320,U1335,B,8,8-4,H,4,A,0,150,64.8,66.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,with clay,Diatom nannofossil ooze with clay,40,soft,2.5Y 5/3,,,
320-U1335B-8H-4-A,320,U1335,B,8,8-4,H,4,A,0,150,64.8,66.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,60,soft,10YR 6/2,,,
320-U1335B-8H-5-A,320,U1335,B,8,8-5,H,5,A,0,75,66.3,67.05,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,with clay,Diatom nannofossil ooze with clay,40,soft,2.5Y 5/3,,,
320-U1335B-8H-5-A,320,U1335,B,8,8-5,H,5,A,0,75,66.3,67.05,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,60,soft,10YR 6/2,,,
320-U1335B-8H-5-A,320,U1335,B,8,8-5,H,5,A,75,150,67.05,67.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10YR 8/1,,,
320-U1335B-8H-6-A,320,U1335,B,8,8-6,H,6,A,0,150,67.8,69.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10YR 8/1,,,
320-U1335B-8H-7-A,320,U1335,B,8,8-7,H,7,A,0,59,69.3,69.89,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10YR 8/1,,,
320-U1335B-8H-CC-A,320,U1335,B,8,8-CC,H,CC,A,0,13,69.89,70.02,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10YR 8/1,,,
320-U1335B-9H-1-A,320,U1335,B,9,9-1,H,1,A,0,150,69.8,71.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10Y 8/1,,,
320-U1335B-9H-2-A,320,U1335,B,9,9-2,H,2,A,0,150,71.3,72.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10Y 8/1,,,
320-U1335B-9H-3-A,320,U1335,B,9,9-3,H,3,A,0,150,72.8,74.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10Y 8/1,,,
320-U1335B-9H-4-A,320,U1335,B,9,9-4,H,4,A,0,150,74.3,75.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10Y 8/1,,,
320-U1335B-9H-5-A,320,U1335,B,9,9-5,H,5,A,0,150,75.8,77.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10Y 8/1,,,
320-U1335B-9H-6-A,320,U1335,B,9,9-6,H,6,A,0,150,77.3,78.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10Y 8/1,,,
320-U1335B-9H-7-A,320,U1335,B,9,9-7,H,7,A,0,86,78.8,79.66,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10Y 8/1,,,
320-U1335B-9H-CC-A,320,U1335,B,9,9-CC,H,CC,A,0,28,79.66,79.94,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10Y 8/1,,,
320-U1335B-10H-1-A,320,U1335,B,10,10-1,H,1,A,0,150,79.3,80.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10Y 8/1,,,
320-U1335B-10H-2-A,320,U1335,B,10,10-2,H,2,A,0,150,80.8,82.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10Y 8/1,,,
320-U1335B-10H-3-A,320,U1335,B,10,10-3,H,3,A,0,62,82.3,82.92,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10Y 8/1,,,
320-U1335B-10H-3-A,320,U1335,B,10,10-3,H,3,A,62,80,82.92,83.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil diatom,,Nannofossil diatom ooze,100,soft,N 8,,,
320-U1335B-10H-3-A,320,U1335,B,10,10-3,H,3,A,80,150,83.1,83.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,N 7,diffuse color banding,,
320-U1335B-10H-3-A,320,U1335,B,10,10-3,H,3,A,80,150,83.1,83.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,N 8,,,
320-U1335B-10H-4-A,320,U1335,B,10,10-4,H,4,A,0,150,83.8,85.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,N 7,diffuse color banding,,
320-U1335B-10H-4-A,320,U1335,B,10,10-4,H,4,A,0,150,83.8,85.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,N 8,,,
320-U1335B-10H-5-A,320,U1335,B,10,10-5,H,5,A,0,150,85.3,86.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,N 7,diffuse color banding,,
320-U1335B-10H-5-A,320,U1335,B,10,10-5,H,5,A,0,150,85.3,86.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,N 8,,,
320-U1335B-10H-6-A,320,U1335,B,10,10-6,H,6,A,0,150,86.8,88.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,N 7,diffuse color banding,,
320-U1335B-10H-6-A,320,U1335,B,10,10-6,H,6,A,0,150,86.8,88.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,N 8,,,
320-U1335B-10H-7-A,320,U1335,B,10,10-7,H,7,A,0,58,88.3,88.88,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,N 7,diffuse color banding,,
320-U1335B-10H-7-A,320,U1335,B,10,10-7,H,7,A,0,58,88.3,88.88,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,N 8,,,
320-U1335B-10H-CC-A,320,U1335,B,10,10-CC,H,CC,A,0,15,88.88,89.03,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,N 7,diffuse color banding,,
320-U1335B-10H-CC-A,320,U1335,B,10,10-CC,H,CC,A,0,15,88.88,89.03,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,N 8,,,
320-U1335B-11H-1-A,320,U1335,B,11,11-1,H,1,A,0,150,88.8,90.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,20,soft,N 7,,,
320-U1335B-11H-1-A,320,U1335,B,11,11-1,H,1,A,0,150,88.8,90.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,30,soft,10GY 8/1,,,
320-U1335B-11H-1-A,320,U1335,B,11,11-1,H,1,A,0,150,88.8,90.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10Y 8/1,,,
320-U1335B-11H-2-A,320,U1335,B,11,11-2,H,2,A,0,150,90.3,91.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,20,soft,N 7,,,
320-U1335B-11H-2-A,320,U1335,B,11,11-2,H,2,A,0,150,90.3,91.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,30,soft,10GY 8/1,,,
320-U1335B-11H-2-A,320,U1335,B,11,11-2,H,2,A,0,150,90.3,91.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10Y 8/1,,,
320-U1335B-11H-3-A,320,U1335,B,11,11-3,H,3,A,0,150,91.8,93.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,20,soft,N 7,,,
320-U1335B-11H-3-A,320,U1335,B,11,11-3,H,3,A,0,150,91.8,93.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,30,soft,10GY 8/1,,,
320-U1335B-11H-3-A,320,U1335,B,11,11-3,H,3,A,0,150,91.8,93.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10Y 8/1,,,
320-U1335B-11H-4-A,320,U1335,B,11,11-4,H,4,A,0,150,93.3,94.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,20,soft,N 7,,,
320-U1335B-11H-4-A,320,U1335,B,11,11-4,H,4,A,0,150,93.3,94.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,30,soft,10GY 8/1,,,
320-U1335B-11H-4-A,320,U1335,B,11,11-4,H,4,A,0,150,93.3,94.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10Y 8/1,,,
320-U1335B-11H-5-A,320,U1335,B,11,11-5,H,5,A,0,150,94.8,96.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,20,soft,N 7,,,
320-U1335B-11H-5-A,320,U1335,B,11,11-5,H,5,A,0,150,94.8,96.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,30,soft,10GY 8/1,,,
320-U1335B-11H-5-A,320,U1335,B,11,11-5,H,5,A,0,150,94.8,96.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10Y 8/1,,,
320-U1335B-11H-6-A,320,U1335,B,11,11-6,H,6,A,0,150,96.3,97.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,20,soft,N 7,,,
320-U1335B-11H-6-A,320,U1335,B,11,11-6,H,6,A,0,150,96.3,97.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,30,soft,10GY 8/1,,,
320-U1335B-11H-6-A,320,U1335,B,11,11-6,H,6,A,0,150,96.3,97.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10Y 8/1,,,
320-U1335B-11H-7-A,320,U1335,B,11,11-7,H,7,A,0,85,97.8,98.65,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,20,soft,N 7,,,
320-U1335B-11H-7-A,320,U1335,B,11,11-7,H,7,A,0,85,97.8,98.65,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,30,soft,10GY 8/1,,,
320-U1335B-11H-7-A,320,U1335,B,11,11-7,H,7,A,0,85,97.8,98.65,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10Y 8/1,,,
320-U1335B-11H-CC-A,320,U1335,B,11,11-CC,H,CC,A,0,31,98.65,98.96,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,20,soft,N 7,,,
320-U1335B-11H-CC-A,320,U1335,B,11,11-CC,H,CC,A,0,31,98.65,98.96,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,30,soft,10GY 8/1,,,
320-U1335B-11H-CC-A,320,U1335,B,11,11-CC,H,CC,A,0,31,98.65,98.96,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10Y 8/1,,,
320-U1335B-12H-1-A,320,U1335,B,12,12-1,H,1,A,0,150,98.3,99.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10GY 8/1,"Pumice 1 cm in diameter section 6, 65-66 cm",,
320-U1335B-12H-1-A,320,U1335,B,12,12-1,H,1,A,0,150,98.3,99.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,N 8,,,
320-U1335B-12H-2-A,320,U1335,B,12,12-2,H,2,A,0,150,99.8,101.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10GY 8/1,"Pumice 1 cm in diameter section 6, 65-66 cm",,
320-U1335B-12H-2-A,320,U1335,B,12,12-2,H,2,A,0,150,99.8,101.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,N 8,,,
320-U1335B-12H-3-A,320,U1335,B,12,12-3,H,3,A,0,150,101.3,102.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10GY 8/1,"Pumice 1 cm in diameter section 6, 65-66 cm",,
320-U1335B-12H-3-A,320,U1335,B,12,12-3,H,3,A,0,150,101.3,102.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,N 8,,,
320-U1335B-12H-4-A,320,U1335,B,12,12-4,H,4,A,0,150,102.8,104.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10GY 8/1,"Pumice 1 cm in diameter section 6, 65-66 cm",,
320-U1335B-12H-4-A,320,U1335,B,12,12-4,H,4,A,0,150,102.8,104.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,N 8,,,
320-U1335B-12H-5-A,320,U1335,B,12,12-5,H,5,A,0,150,104.3,105.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10GY 8/1,"Pumice 1 cm in diameter section 6, 65-66 cm",,
320-U1335B-12H-5-A,320,U1335,B,12,12-5,H,5,A,0,150,104.3,105.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,N 8,,,
320-U1335B-12H-6-A,320,U1335,B,12,12-6,H,6,A,0,150,105.8,107.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10GY 8/1,"Pumice 1 cm in diameter section 6, 65-66 cm",,
320-U1335B-12H-6-A,320,U1335,B,12,12-6,H,6,A,0,150,105.8,107.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,N 8,,,
320-U1335B-12H-7-A,320,U1335,B,12,12-7,H,7,A,0,61,107.3,107.91,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10GY 8/1,"Pumice 1 cm in diameter section 6, 65-66 cm",,
