Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Ship File Links,Shore File Links,Groundmass comments,File Data,Extra Sample ID Data,Lithology Prefix,Minor Lithology Suffix,Minor Lithology Prefix,Lithology Suffix
340-U1400C-10H-2-A,340,U1400,C,10,10-2,H,2,A,34,51,80.54,80.71,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1,1,98,100,poor [BP01],rare [alteration],2,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-10H-2-A,340,U1400,C,10,10-2,H,2,A,51,61,80.71,80.81,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,40,0,,0,,0,,0,,0,,100,pebble [W22_2],0,,100,,angular,60,0,5,0,35,0,0,0,0,0,100,well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-10H-2-A,340,U1400,C,10,10-2,H,2,A,61,67,80.81,80.87,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1,1,98,100,poor [BP01],rare [alteration],2,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-10H-2-A,340,U1400,C,10,10-2,H,2,A,67,70,80.87,80.9,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,60,0,5,0,35,0,0,0,0,0,100,well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-10H-2-A,340,U1400,C,10,10-2,H,2,A,70,92,80.9,81.12,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1,1,98,100,poor [BP01],rare [alteration],2,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-10H-2-A,340,U1400,C,10,10-2,H,2,A,92,99,81.12,81.19,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,55,0,10,0,35,0,0,0,0,0,100,well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-10H-2-A,340,U1400,C,10,10-2,H,2,A,99,103.5,81.19,81.235,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1,1,98,100,poor [BP01],rare [alteration],2,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-10H-2-A,340,U1400,C,10,10-2,H,2,A,103.5,126.5,81.235,81.465,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,28,0,10,0,40,0,0,2,10,10,100,well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-10H-2-A,340,U1400,C,10,10-2,H,2,A,126.5,150,81.465,81.7,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1,1,98,100,poor [BP01],rare [alteration],2,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-10H-3-A,340,U1400,C,10,10-3,H,3,A,0,6,81.7,81.76,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,15,0,0,0,0,85,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-10H-3-A,340,U1400,C,10,10-3,H,3,A,6,15,81.76,81.85,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,25,0,20,10,40,0,0,0,0,5,100,very poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-10H-3-A,340,U1400,C,10,10-3,H,3,A,15,73,81.85,82.43,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,15,0,0,0,0,85,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-10H-3-A,340,U1400,C,10,10-3,H,3,A,73,150,82.43,83.2,slight to moderate [drilling disturbance],3,ash [F&S84],100,silt-fine mud [T07],2,,,,,100,Soupy at base; more consolidated at top.,0,0,,0,,0,,0,,0,,0,,0,,0,,,70,0,0,2,5,0,20,1,2,0,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-10H-4-A,340,U1400,C,10,10-4,H,4,A,0,128,83.2,84.48,slight to moderate [drilling disturbance],3,ash [F&S84],100,silt-fine mud [T07],2,,,,,100,Soupy to ~100cm; more consolidated at base.,0,0,,0,,0,,0,,0,,0,,0,,0,,,75,0,0,0,15,0,10,0,0,0,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-10H-4-A,340,U1400,C,10,10-4,H,4,A,128,138,84.48,84.58,minimal [drilling disturbance],1,carbonate ooze [Leg178],85,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],15,medium sand [T07],6,100,Complex mixture.,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,15,0,0,0,0,85,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-10H-4-A,340,U1400,C,10,10-4,H,4,A,138,143,84.58,84.63,minimal [drilling disturbance],1,carbonate ooze [Leg178],85,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],15,medium sand [T07],6,100,Complex mixture.,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
340-U1400C-10H-CC-A,340,U1400,C,10,10-CC,H,CC,A,0,21,84.63,84.84,minimal [drilling disturbance],1,carbonate ooze [Leg178],60,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],40,fine medium sand [T07],5,100,Complex mixture.,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,15,0,0,0,0,85,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-10H-CC-A,340,U1400,C,10,10-CC,H,CC,A,21,26,84.84,84.89,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
340-U1400C-11H-1-A,340,U1400,C,11,11-1,H,1,A,0,11,84.8,84.91,high [drilling disturbance],6,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1,1,98,100,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-1-A,340,U1400,C,11,11-1,H,1,A,11,29,84.91,85.09,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1,1,98,100,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-1-A,340,U1400,C,11,11-1,H,1,A,29,31,85.09,85.11,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,47,0,2,0,40,0,0,0,1,10,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-11H-1-A,340,U1400,C,11,11-1,H,1,A,31,46,85.11,85.26,slight [drilling disturbance],2,volcaniclastic-mud [BGS-S81],70,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],30,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,47,0,2,0,40,0,0,0,1,10,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-11H-1-A,340,U1400,C,11,11-1,H,1,A,46,84,85.26,85.64,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,20,0,10,0,70,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-11H-1-A,340,U1400,C,11,11-1,H,1,A,84,102,85.64,85.82,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1,1,98,100,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-1-A,340,U1400,C,11,11-1,H,1,A,102,108.5,85.82,85.885,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,28,0,30,0,40,0,0,0,0,2,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-11H-1-A,340,U1400,C,11,11-1,H,1,A,108.5,129,85.885,86.09,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1,1,98,100,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-1-A,340,U1400,C,11,11-1,H,1,A,129,130,86.09,86.1,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,50,0,15,0,35,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-11H-1-A,340,U1400,C,11,11-1,H,1,A,130,145,86.1,86.25,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1,1,98,100,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-1-A,340,U1400,C,11,11-1,H,1,A,145,146,86.25,86.26,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,50,0,15,0,35,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-11H-1-A,340,U1400,C,11,11-1,H,1,A,146,148.5,86.26,86.285,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1,1,98,100,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-1-A,340,U1400,C,11,11-1,H,1,A,148.5,150,86.285,86.3,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,50,0,15,0,35,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-11H-2-A,340,U1400,C,11,11-2,H,2,A,0,19,86.3,86.49,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,5,0,,0,,0,,0,,0,,100,pebble [W22_2],0,,100,,angular,50,0,15,0,35,0,0,0,0,0,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-11H-2-A,340,U1400,C,11,11-2,H,2,A,19,36,86.49,86.66,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1,1,98,100,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-2-A,340,U1400,C,11,11-2,H,2,A,36,38,86.66,86.68,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,45,0,5,0,50,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-11H-2-A,340,U1400,C,11,11-2,H,2,A,38,46,86.68,86.76,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1,1,98,100,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-2-A,340,U1400,C,11,11-2,H,2,A,46,47,86.76,86.77,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,40,0,10,0,44,0,0,1,0,5,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-11H-2-A,340,U1400,C,11,11-2,H,2,A,47,69,86.77,86.99,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1,1,98,100,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-2-A,340,U1400,C,11,11-2,H,2,A,69,150,86.99,87.8,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,8,0,,0,,40,pebble [W22_2],30,pebble [W22_2],0,,30,pebble [W22_2],0,,100,,angular,45,0,10,0,45,0,0,0,0,0,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-11H-3-A,340,U1400,C,11,11-3,H,3,A,0,45,87.8,88.25,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,5,0,,0,,0,,0,,0,,100,pebble [W22_2],0,,100,,angular,45,0,10,0,45,0,0,0,0,0,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-11H-3-A,340,U1400,C,11,11-3,H,3,A,45,81,88.25,88.61,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1,1,98,100,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-3-A,340,U1400,C,11,11-3,H,3,A,81,82,88.61,88.62,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,30,0,30,0,38,0,0,1,1,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-11H-3-A,340,U1400,C,11,11-3,H,3,A,82,86,88.62,88.66,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1,1,98,100,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-3-A,340,U1400,C,11,11-3,H,3,A,86,91,88.66,88.71,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,10,0,,0,,0,,0,,0,,100,pebble [W22_2],0,,100,,angular,30,0,30,0,38,0,0,1,1,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-11H-3-A,340,U1400,C,11,11-3,H,3,A,91,93.5,88.71,88.735,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,30,0,30,0,38,0,0,1,1,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-11H-3-A,340,U1400,C,11,11-3,H,3,A,93.5,96,88.735,88.76,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,30,0,30,0,38,0,0,1,1,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-11H-3-A,340,U1400,C,11,11-3,H,3,A,96,137,88.76,89.17,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1,1,98,100,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-3-A,340,U1400,C,11,11-3,H,3,A,137,142,89.17,89.22,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,42,0,5,0,50,0,0,3,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-11H-3-A,340,U1400,C,11,11-3,H,3,A,142,150,89.22,89.3,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1,1,98,100,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-4-A,340,U1400,C,11,11-4,H,4,A,0,15,89.3,89.45,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,15,0,0,0,0,85,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-4-A,340,U1400,C,11,11-4,H,4,A,15,76,89.45,90.06,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,2,0,,0,,0,,0,,0,,100,fine mud [T07],0,,100,,angular,5,0,45,15,35,0,0,0,0,0,100,well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-4-A,340,U1400,C,11,11-4,H,4,A,76,97,90.06,90.27,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,15,0,0,0,0,85,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-4-A,340,U1400,C,11,11-4,H,4,A,97,117,90.27,90.47,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,7+ fining upward layers.,0,0,,0,,0,,0,,0,,0,,0,,0,,,25,0,2,13,50,0,10,0,0,0,100,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-4-A,340,U1400,C,11,11-4,H,4,A,117,127,90.47,90.57,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,15,0,0,0,0,85,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-4-A,340,U1400,C,11,11-4,H,4,A,127,142,90.57,90.72,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,65,0,5,5,15,0,0,1,2,7,100,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-5-A,340,U1400,C,11,11-5,H,5,A,0,10,90.72,90.82,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,5,0,25,15,55,0,0,0,0,0,100,well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-5-A,340,U1400,C,11,11-5,H,5,A,10,39,90.82,91.11,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,15,0,0,0,0,85,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-5-A,340,U1400,C,11,11-5,H,5,A,39,69,91.11,91.41,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,4+ fining upward layers.,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,20,10,45,0,0,5,5,5,100,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-5-A,340,U1400,C,11,11-5,H,5,A,69,111,91.41,91.83,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,15,0,0,0,0,85,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-5-A,340,U1400,C,11,11-5,H,5,A,111,114,91.83,91.86,minimal [drilling disturbance],1,ash [F&S84],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,60,0,0,0,5,0,35,0,0,0,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-11H-5-A,340,U1400,C,11,11-5,H,5,A,114,116.5,91.86,91.885,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,15,0,0,0,0,85,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-5-A,340,U1400,C,11,11-5,H,5,A,116.5,117,91.885,91.89,,,,,,,,,,,,VOID,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
340-U1400C-11H-6-A,340,U1400,C,11,11-6,H,6,A,0,15,91.89,92.04,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],90,medium sand [T07],6,ash [F&S84],10,fine sand [T07],4,100,,10,0,,0,,0,,0,,0,,100,fine mud [T07],0,,100,,angular,85,0,0,0,5,0,10,0,0,0,100,very poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-11H-6-A,340,U1400,C,11,11-6,H,6,A,15,54,92.04,92.43,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,10,15,65,0,0,0,0,0,100,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-6-A,340,U1400,C,11,11-6,H,6,A,54,111,92.43,93,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,15,0,0,0,0,85,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-6-A,340,U1400,C,11,11-6,H,6,A,111,114,93,93.03,,,,,,,,,,,,VOID,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
340-U1400C-11H-7-A,340,U1400,C,11,11-7,H,7,A,0,3,93.03,93.06,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,2,0,20,15,63,0,0,0,0,0,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-7-A,340,U1400,C,11,11-7,H,7,A,3,41,93.06,93.44,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,2,0,18,5,75,0,0,0,0,0,100,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-7-A,340,U1400,C,11,11-7,H,7,A,41,48,93.44,93.51,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,15,0,0,0,0,85,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-7-A,340,U1400,C,11,11-7,H,7,A,48,49,93.51,93.52,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,2,0,20,15,63,0,0,0,0,0,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-7-A,340,U1400,C,11,11-7,H,7,A,49,56,93.52,93.59,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,8,0,15,12,65,0,0,0,0,0,100,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-7-A,340,U1400,C,11,11-7,H,7,A,56,66,93.59,93.69,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,15,0,0,0,0,85,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-7-A,340,U1400,C,11,11-7,H,7,A,66,71,93.69,93.74,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,2 layers.,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,20,15,65,0,0,0,0,0,100,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-7-A,340,U1400,C,11,11-7,H,7,A,71,81,93.74,93.84,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,15,0,0,0,0,85,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-11H-CC-A,340,U1400,C,11,11-CC,H,CC,A,0,5,93.84,93.89,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
