Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix + name,MAJ Lith. prefix+name+suffix,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. color,MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. abundance [%],MIN Lith. color,MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,"Layer, boundary, lamination, grading",Layer or bedding thickness,Clasts abundance,Diagenetic constituent,Diagenetic structure,Bioturbation intensity,Bioturbation intensity rank,Macrofossil abundance name,Deformational structures,General interval comment,MAJ Lith. Prefix abundance Plot [%],MAJ Lith. Principal name abundance Plot [%],File data,Extra Sample ID Data
339-U1386C-15R-2-A,339,U1386,C,15,15-2,R,2,,0,86,492.4,493.26,nannofossil [Leg339],silty mud [Leg339],,nannofossil   silty mud ,nannofossil  silty mud ,silty mud ,80,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,calcareous [Leg339],silty sand [Leg339],,calcareous   silty sand ,calcareous  silty sand ,silty sand ,20,10Y 4/1 (dark greenish gray),fine sand [W22_2],4,pebble [W22_2],9,100,sharp contact,bed,medium bed [B01],,,,sparse_339 [DB91],2,rare [A48],contorted strata [BJ80],"Major and minor lithologies as medium interbeds, generally with sharp basal contacts. Calcareous silty mud is internally medium-laminated to thinly bedded. ",80,80,,
339-U1386C-15R-2-A,339,U1386,C,15,15-2,R,2,,86,100,493.26,493.4,calcareous [Leg339],sand [Leg339],,calcareous   sand ,calcareous  sand ,sand ,100,10Y 4/1 (dark greenish gray),fine sand [W22_2],4,pebble [W22_2],9,,,,,,,,,,,,,100,scoured/erosional contact,,,,,,absent_339 [DB91],1,common [A48],,,100,100,,
339-U1386C-15R-2-A,339,U1386,C,15,15-2,R,2,,100,150,493.4,493.9,nannofossil [Leg339],silty mud [Leg339],,nannofossil   silty mud ,nannofossil  silty mud ,silty mud ,80,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,calcareous [Leg339],silty sand [Leg339],,calcareous   silty sand ,calcareous  silty sand ,silty sand ,20,10Y 4/1 (dark greenish gray),fine sand [W22_2],4,pebble [W22_2],9,100,sharp contact,bed,medium bed [B01],,,,absent_339 [DB91],1,rare [A48],contorted strata [BJ80],"Major and minor lithologies as medium interbeds, generally with sharp basal contacts. Calcareous silty mud is internally medium-laminated to thinly bedded. Inclined laminations at 110-150 cm.",80,80,,
339-U1386C-15R-3-A,339,U1386,C,15,15-3,R,3,,0,150,493.9,495.4,nannofossil [Leg339],silty mud [Leg339],,nannofossil   silty mud ,nannofossil  silty mud ,silty mud ,80,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,calcareous [Leg339],silty sand [Leg339],,calcareous   silty sand ,calcareous  silty sand ,silty sand ,20,10Y 4/1 (dark greenish gray),fine sand [W22_2],4,pebble [W22_2],9,100,sharp contact,bed,medium bed [B01],,,,sparse_339 [DB91],2,rare [A48],contorted strata [BJ80],"Major and minor lithologies as medium interbeds, generally with sharp basal contacts. Calcareous silty mud is internally medium-laminated to thinly bedded. Convolute bedding at 0-38 cm, including the upper and lower limbs of a recumbent fold at 20-38 cm. Laminae are inclined at 38-100 cm.",80,80,,
339-U1386C-15R-4-A,339,U1386,C,15,15-4,R,4,,0,142,495.4,496.82,nannofossil [Leg339],silty mud [Leg339],,nannofossil   silty mud ,nannofossil  silty mud ,silty mud ,80,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,calcareous [Leg339],silty sand [Leg339],,calcareous   silty sand ,calcareous  silty sand ,silty sand ,20,10Y 4/1 (dark greenish gray),fine sand [W22_2],4,pebble [W22_2],9,100,sharp contact,bed,medium bed [B01],,,,sparse_339 [DB91],2,rare [A48],contorted strata [BJ80],"Major and minor lithologies as medium interbeds, generally with sharp basal contacts. Calcareous silty mud is internally medium-laminated to thinly bedded. Convolute bedding at 0-15 cm.",80,80,,
339-U1386C-15R-4-A,339,U1386,C,15,15-4,R,4,,142,150,496.82,496.9,calcareous [Leg339],sand [Leg339],,calcareous   sand ,calcareous  sand ,sand ,100,10Y 4/1 (dark greenish gray),fine sand [W22_2],4,pebble [W22_2],9,,,,,,,,,,,,,100,,,,,,,absent_339 [DB91],1,common [A48],,,100,100,,
339-U1386C-15R-5-A,339,U1386,C,15,15-5,R,5,,0,5,496.9,496.95,nannofossil [Leg339],silty mud [Leg339],,nannofossil   silty mud ,nannofossil  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,rare [A48],,,100,100,,
339-U1386C-15R-5-A,339,U1386,C,15,15-5,R,5,,5,97,496.95,497.87,calcareous [Leg339],sand [Leg339],,calcareous   sand ,calcareous  sand ,sand ,100,10Y 4/1 (dark greenish gray),fine sand [W22_2],4,pebble [W22_2],9,,,,,,,,,,,,,100,sharp contact,,,rare [A48],,,absent_339 [DB91],1,common [A48],contorted strata [BJ80],"Abundant shell fragments, including some large shell fragments, and angular to subrounded intraclasts of silty mud, up to 7 cm in diameter.",100,100,,
339-U1386C-15R-5-A,339,U1386,C,15,15-5,R,5,,97,117,497.87,498.07,nannofossil [Leg339],silty mud [Leg339],,nannofossil   silty mud ,nannofossil  silty mud ,silty mud ,80,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,calcareous [Leg339],silty sand [Leg339],,calcareous   silty sand ,calcareous  silty sand ,silty sand ,20,10Y 4/1 (dark greenish gray),fine sand [W22_2],4,pebble [W22_2],9,100,sharp contact,bed,medium bed [B01],,,,sparse_339 [DB91],2,rare [A48],,"Major and minor lithologies as medium interbeds, generally with sharp basal contacts. Calcareous silty mud is internally medium-laminated to thinly bedded.",80,80,,
339-U1386C-15R-CC-A,339,U1386,C,15,15-CC,R,CC,,0,34,498.07,498.41,nannofossil [Leg339],silty mud [Leg339],,nannofossil   silty mud ,nannofossil  silty mud ,silty mud ,80,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,calcareous [Leg339],silty sand [Leg339],,calcareous   silty sand ,calcareous  silty sand ,silty sand ,20,10Y 4/1 (dark greenish gray),fine sand [W22_2],4,pebble [W22_2],9,100,sharp contact,bed,medium bed [B01],,,,sparse_339 [DB91],2,rare [A48],contorted strata [BJ80],"Major and minor lithologies as medium interbeds, generally with sharp basal contacts. Calcareous silty mud is internally medium-laminated to thinly bedded.",80,80,,
339-U1386C-16R-1-A,339,U1386,C,16,16-1,R,1,,0,86,500.5,501.36,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 3/1 (very dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,parallel lamination,medium laminated,,,,absent_339 [DB91],1,,contorted strata [BJ80],Inclined laminae.,100,100,,
339-U1386C-16R-1-A,339,U1386,C,16,16-1,R,1,,86,128,501.36,501.78,calcareous [Leg339],sand [Leg339],,calcareous   sand ,calcareous  sand ,sand ,55,10Y 3/1 (very dark greenish gray),fine sand [W22_2],4,pebble [W22_2],9,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,45,10Y 3/1 (very dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,100,sharp contact,bed,thin bed [B01],,,,absent_339 [DB91],1,rare [A48],,Interbeds of shelly coarse sand contain shell fragments.,55,55,,
339-U1386C-16R-1-A,339,U1386,C,16,16-1,R,1,,128,150,501.78,502,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 3/1 (very dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,parallel lamination,thin lamina [B01],,,,absent_339 [DB91],1,,,,100,100,,
339-U1386C-16R-2-A,339,U1386,C,16,16-2,R,2,,0,13,502,502.13,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 3/1 (very dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,irregular contact,parallel lamination,thin lamina [B01],,,,absent_339 [DB91],1,,,,100,100,,
339-U1386C-16R-2-A,339,U1386,C,16,16-2,R,2,,13,29,502.13,502.29,calcareous [Leg339],sand [Leg339],,calcareous   sand ,calcareous  sand ,sand ,100,10Y 3/1 (very dark greenish gray),fine sand [W22_2],4,pebble [W22_2],9,,,,,,,,,,,,,100,sharp contact,layering,medium laminated,,,,sparse_339 [DB91],2,common [A48],contorted strata [BJ80],Interval has poorly defined lamination. Upper 5 cm contains convolute laminae; remainder is poorly laminated.  Contains quartz grains up to 2 mm in diameter.,100,100,,
339-U1386C-16R-2-A,339,U1386,C,16,16-2,R,2,,29,46,502.29,502.46,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,massive [BJ84],,,,,slight_339 [DB91],3,,,,100,100,,
339-U1386C-16R-2-A,339,U1386,C,16,16-2,R,2,,46,91,502.46,502.91,calcareous [Leg339],sand [Leg339],,calcareous   sand ,calcareous  sand ,sand ,65,10Y 4/1 (dark greenish gray),fine sand [W22_2],4,pebble [W22_2],9,calcareous [Leg339],sand [Leg339],,calcareous   sand ,calcareous  sand ,sand ,35,10Y 4/1 (dark greenish gray),medium sand [W22_2],5,pebble [W22_2],9,100,sharp contact,normal grading,,,,,absent_339 [DB91],1,common [A48],,"Interbed of shelly very coarse sand at 65-72 cm.  Contains quartz grains up to 4 mm in diameter, and large shell fragments of gastropods and bivalves.",65,65,,
339-U1386C-16R-2-A,339,U1386,C,16,16-2,R,2,,91,148,502.91,503.48,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,parallel lamination,medium laminated,,,,sparse_339 [DB91],2,,fault,Inclined fine to medium-scale laminations; several microfaults at 130 - 148 cm.,100,100,,
339-U1386C-16R-2-A,339,U1386,C,16,16-2,R,2,,148,150,503.48,503.5,calcareous [Leg339],sand [Leg339],,calcareous   sand ,calcareous  sand ,sand ,75,10Y 4/1 (dark greenish gray),fine sand [W22_2],4,pebble [W22_2],9,calcareous [Leg339],sand [Leg339],,calcareous   sand ,calcareous  sand ,sand ,25,10Y 4/1 (dark greenish gray),medium sand [W22_2],5,pebble [W22_2],9,100,,,medium bed [B01],,,,sparse_339 [DB91],2,common [A48],,"One interbed of very coarse shelly sand, with very large bivalve shell fragments and quartz grains up to 8 mm in diameter.",75,75,,
339-U1386C-16R-3-A,339,U1386,C,16,16-3,R,3,,0,43,503.5,503.93,calcareous [Leg339],sand [Leg339],,calcareous   sand ,calcareous  sand ,sand ,75,10Y 4/1 (dark greenish gray),fine sand [W22_2],4,pebble [W22_2],9,calcareous [Leg339],sand [Leg339],,calcareous   sand ,calcareous  sand ,sand ,25,10Y 4/1 (dark greenish gray),medium sand [W22_2],5,pebble [W22_2],9,100,,normal grading,medium bed [B01],,,,sparse_339 [DB91],2,common [A48],,"One interbed of very coarse shelly sand, with very large bivalve shell fragments and quartz grains up to 8 mm in diameter.",75,75,,
339-U1386C-16R-3-A,339,U1386,C,16,16-3,R,3,,43,70,503.93,504.2,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,,100,100,,
339-U1386C-16R-3-A,339,U1386,C,16,16-3,R,3,,70,90,504.2,504.4,calcareous [Leg339],sand [Leg339],,calcareous   sand ,calcareous  sand ,sand ,90,10Y 4/1 (dark greenish gray),fine sand [W22_2],4,pebble [W22_2],9,calcareous [Leg339],sand [Leg339],,calcareous   sand ,calcareous  sand ,sand ,10,10Y 4/1 (dark greenish gray),medium sand [W22_2],5,pebble [W22_2],9,100,sharp contact,inter-stratification,thin bed [B01],,,,slight_339 [DB91],3,common [A48],,One interbed of very coarse shelly sandstone.,90,90,,
339-U1386C-16R-3-A,339,U1386,C,16,16-3,R,3,,90,150,504.4,505,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,,100,100,,
339-U1386C-16R-4-A,339,U1386,C,16,16-4,R,4,,0,95,505,505.95,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,,100,100,,
339-U1386C-16R-4-A,339,U1386,C,16,16-4,R,4,,95,106,505.95,506.06,calcareous [Leg339],sand [Leg339],,calcareous   sand ,calcareous  sand ,sand ,100,10Y 4/1 (dark greenish gray),medium sand [W22_2],5,pebble [W22_2],9,,,,,,,,,,,,,100,gradational contact,,,,,,absent_339 [DB91],1,common [A48],,,100,100,,
339-U1386C-16R-4-A,339,U1386,C,16,16-4,R,4,,106,150,506.06,506.5,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,parallel lamination,thin lamina [B01],,,,sparse_339 [DB91],2,,,,100,100,,
339-U1386C-16R-5-A,339,U1386,C,16,16-5,R,5,,0,60,506.5,507.1,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,parallel lamination,thin lamina [B01],,,,sparse_339 [DB91],2,,,,100,100,,
339-U1386C-16R-5-A,339,U1386,C,16,16-5,R,5,,60,91,507.1,507.41,calcareous [Leg339],sand [Leg339],,calcareous   sand ,calcareous  sand ,sand ,65,10Y 4/1 (dark greenish gray),fine sand [W22_2],4,pebble [W22_2],9,calcareous [Leg339],sand [Leg339],,calcareous   sand ,calcareous  sand ,sand ,35,10Y 4/1 (dark greenish gray),medium sand [W22_2],5,pebble [W22_2],9,100,sharp contact,normal grading,medium bed [B01],,,,absent_339 [DB91],1,common [A48],,One interbed of very coarse shelly sand at 81-91 cm.,65,65,,
339-U1386C-16R-5-A,339,U1386,C,16,16-5,R,5,,91,100,507.41,507.5,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,,100,100,,
339-U1386C-16R-6-A,339,U1386,C,16,16-6,R,6,,0,1,507.5,507.51,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,,,,100,100,,
339-U1386C-16R-6-A,339,U1386,C,16,16-6,R,6,,1,17,507.51,507.67,calcareous [Leg339],sand [Leg339],,calcareous   sand ,calcareous  sand ,sand ,65,10Y 4/1 (dark greenish gray),fine sand [W22_2],4,pebble [W22_2],9,calcareous [Leg339],sand [Leg339],,calcareous   sand ,calcareous  sand ,sand ,35,10Y 4/1 (dark greenish gray),medium sand [W22_2],5,pebble [W22_2],9,100,sharp contact,normal grading,thin bed [B01],,,,slight_339 [DB91],3,common [A48],,"One interbed of very coarse shelly sand, at 12-17 cm.",65,65,,
339-U1386C-16R-6-A,339,U1386,C,16,16-6,R,6,,17,58,507.67,508.08,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,parallel lamination,thin bed [B01],,,,slight_339 [DB91],3,,contorted strata [BJ80],Inclined laminae at 35-50 cm; sand-filled burrows at 17-35 cm and 50-58 cm.,100,100,,
339-U1386C-16R-6-A,339,U1386,C,16,16-6,R,6,,58,73,508.08,508.23,calcareous [Leg339],sand [Leg339],,calcareous   sand ,calcareous  sand ,sand ,100,10Y 4/1 (dark greenish gray),fine sand [W22_2],4,pebble [W22_2],9,,,,,,,,,,,,,100,contact not recovered,,,,,,slight_339 [DB91],3,common [A48],,,100,100,,
339-U1386C-16R-CC-A,339,U1386,C,16,16-CC,R,CC,,0,7,508.23,508.3,calcareous [Leg339],sand [Leg339],,calcareous   sand ,calcareous  sand ,sand ,100,10Y 4/1 (dark greenish gray),fine sand [W22_2],4,pebble [W22_2],9,,,,,,,,,,,,,100,contact not recovered,,,,,,slight_339 [DB91],3,common [A48],,,100,100,,
339-U1386C-17R-1-A,339,U1386,C,17,17-1,R,1,,0,150,510.1,511.6,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,70,10Y 3/1 (very dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,30,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,100,gradational contact,inter-stratification,thick bed [B01],,,,sparse_339 [DB91],2,rare [A48],,Calcareous silty mud present as thick to very thick beds; silty sand present as thick beds. Shell fragments in silty sand beds.,70,70,,
339-U1386C-17R-2-A,339,U1386,C,17,17-2,R,2,,0,130,511.6,512.9,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,70,10Y 3/1 (very dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,30,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,100,gradational contact,inter-stratification,thick bed [B01],,,,sparse_339 [DB91],2,rare [A48],,Calcareous silty mud present as thick to very thick beds; silty sand present as thick beds. Shell fragments in silty sand beds.,70,70,,
339-U1386C-17R-2-A,339,U1386,C,17,17-2,R,2,,130,150,512.9,513.1,calcareous [Leg339],sandy silt [Leg339],,calcareous   sandy silt ,calcareous  sandy silt ,sandy silt ,70,10Y 4/1 (dark greenish gray),silt [W22_1],2,coarse sand [W22_2],6,calcareous [Leg339],silty sand [Leg339],,calcareous   silty sand ,calcareous  silty sand ,silty sand ,30,10Y 4/1 (dark greenish gray),fine sand [W22_2],4,granule [W22_2],8,100,gradational contact,inter-stratification,medium bed [B01],,,,sparse_339 [DB91],2,common [A48],,"Calcareous silty sand contains abundant fossil fragments and occasional whole macrofossils, including cm-scale bivalve shells at Section 3, 87 cm.  Base of calcareous silty sand beds were disturbed by core splitting, but appear to be sharp.",70,70,,
339-U1386C-17R-3-A,339,U1386,C,17,17-3,R,3,,0,99,513.1,514.09,calcareous [Leg339],sandy silt [Leg339],,calcareous   sandy silt ,calcareous  sandy silt ,sandy silt ,70,10Y 4/1 (dark greenish gray),silt [W22_1],2,coarse sand [W22_2],6,calcareous [Leg339],silty sand [Leg339],,calcareous   silty sand ,calcareous  silty sand ,silty sand ,30,10Y 4/1 (dark greenish gray),fine sand [W22_2],4,granule [W22_2],8,100,gradational contact,inter-stratification,medium bed [B01],,,,sparse_339 [DB91],2,common [A48],,"Calcareous silty sand contains abundant fossil fragments and occasional whole macrofossils, including cm-scale bivalve shells at Section 3, 87 cm.  Base of calcareous silty sand beds were disturbed by core splitting, but appear to be sharp.",70,70,,
339-U1386C-17R-3-A,339,U1386,C,17,17-3,R,3,,99,150,514.09,514.6,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,parallel lamination,thick lamina [B01],,,,sparse_339 [DB91],2,rare [A48],,"Faint parallel lamination.  Shell fragments at Section 4, 64 cm.  Pyritized burrow fills present.",100,100,,
339-U1386C-17R-4-A,339,U1386,C,17,17-4,R,4,,0,108,514.6,515.68,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,parallel lamination,thick lamina [B01],,,,sparse_339 [DB91],2,rare [A48],,"Faint parallel lamination.  Shell fragments at Section 4, 64 cm.  Pyritized burrow fills present.",100,100,,
339-U1386C-17R-4-A,339,U1386,C,17,17-4,R,4,,108,133,515.68,515.93,calcareous [Leg339],sandy silt [Leg339],,calcareous   sandy silt ,calcareous  sandy silt ,sandy silt ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,uncertain boundary or contact,,,,,,sparse_339 [DB91],2,,,,100,100,,
339-U1386C-17R-4-A,339,U1386,C,17,17-4,R,4,,133,150,515.93,516.1,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,parallel lamination,thick lamina [B01],,,,sparse_339 [DB91],2,rare [A48],,"Cm-scale burrows filled with sand, shell fragments, and pyrite.  ",100,100,,
339-U1386C-17R-5-A,339,U1386,C,17,17-5,R,5,,0,100,516.1,517.1,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,parallel lamination,thick lamina [B01],,,,sparse_339 [DB91],2,rare [A48],fault,"Cm-scale burrows filled with sand, shell fragments, and pyrite.  Multiple microfaults in Section 5, 37-59 cm, and possible extending to ~90 cm, indicated by truncated and offset burrows, truncated pyritic fracture fill.  Cross-cutting fractures and microfaults produce a web-like pattern.",100,100,,
339-U1386C-17R-CC-A,339,U1386,C,17,17-CC,R,CC,,0,23,517.1,517.33,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,contact not recovered,parallel lamination,thick lamina [B01],,,,sparse_339 [DB91],2,rare [A48],,"Cm-scale burrows filled with sand, shell fragments, and pyrite.  ",100,100,,
339-U1386C-18R-1-A,339,U1386,C,18,18-1,R,1,,0,150,519.7,521.2,,sandy silt [Leg339],with biogenic carbonate [Leg339],sandy silt ,sandy silt  with biogenic carbonate ,sandy silt   with biogenic carbonate ,100,10Y 3/1 (very dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,,100,100,,
339-U1386C-18R-2-A,339,U1386,C,18,18-2,R,2,,0,95,521.2,522.15,,sandy silt [Leg339],with biogenic carbonate [Leg339],sandy silt ,sandy silt  with biogenic carbonate ,sandy silt   with biogenic carbonate ,100,10Y 3/1 (very dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,,100,100,,
339-U1386C-18R-2-A,339,U1386,C,18,18-2,R,2,,95,150,522.15,522.7,,sandy silt [Leg339],with biogenic carbonate [Leg339],sandy silt ,sandy silt  with biogenic carbonate ,sandy silt   with biogenic carbonate ,100,10Y 5/1 (greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,,100,100,,
339-U1386C-18R-3-A,339,U1386,C,18,18-3,R,3,,0,55,522.7,523.25,,sandy silt [Leg339],with biogenic carbonate [Leg339],sandy silt ,sandy silt  with biogenic carbonate ,sandy silt   with biogenic carbonate ,65,10Y 5/1 (greenish gray),silt [W22_1],2,medium sand [W22_2],5,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,35,10Y 5/1 (greenish gray),fine sand [W22_2],4,medium sand [W22_2],5,100,gradational contact,inter-stratification,,,,,slight_339 [DB91],3,,,,65,65,,
339-U1386C-18R-3-A,339,U1386,C,18,18-3,R,3,,55,86,523.25,523.56,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 5/1 (greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,,,,100,100,,
339-U1386C-18R-3-A,339,U1386,C,18,18-3,R,3,,86,150,523.56,524.2,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,,100,100,,
339-U1386C-18R-4-A,339,U1386,C,18,18-4,R,4,,0,82,524.2,525.02,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,,,,,,slight_339 [DB91],3,,,,100,100,,
339-U1386C-18R-4-A,339,U1386,C,18,18-4,R,4,,82,86,525.02,525.06,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,10Y 3/1 (very dark greenish gray),medium sand [W22_2],5,granule [W22_2],8,,,,,,,,,,,,,100,contact not recovered,,,,,,slight_339 [DB91],3,,,,100,100,,
339-U1386C-18R-CC-A,339,U1386,C,18,18-CC,R,CC,,0,13,525.06,525.19,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,10Y 3/1 (very dark greenish gray),medium sand [W22_2],5,granule [W22_2],8,,,,,,,,,,,,,100,contact not recovered,,,,,,slight_339 [DB91],3,,,,100,100,,
