Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix + name,MAJ Lith. prefix+name+suffix,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. color,MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. abundance [%],MIN Lith. color,MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,"Layer, boundary, lamination, grading",Layer or bedding thickness,Clasts abundance,Diagenetic constituent,Diagenetic structure,Bioturbation intensity,Bioturbation intensity rank,Macrofossil abundance name,Deformational structures,General interval comment,MAJ Lith. Prefix abundance Plot [%],MAJ Lith. Principal name abundance Plot [%],File Data
"339-U1390A-30X-6-A, 57-68",339,U1390,A,30,30-6,X,6,A,57,68,272.39,272.5,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Forams present,100,100,
"339-U1390A-30X-6-A, 68-81",339,U1390,A,30,30-6,X,6,A,68,81,272.5,272.63,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Forams present,100,100,
"339-U1390A-30X-6-A, 81-93",339,U1390,A,30,30-6,X,6,A,81,93,272.63,272.75,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,"Forams present, shell fragments",100,100,
"339-U1390A-30X-6-A, 93-104",339,U1390,A,30,30-6,X,6,A,93,104,272.75,272.86,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Forams present,100,100,
"339-U1390A-30X-6-A, 104-146",339,U1390,A,30,30-6,X,6,A,104,146,272.86,273.28,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Forams present. ,100,100,
"339-U1390A-30X-7-A, 0-99",339,U1390,A,30,30-7,X,7,A,0,99,273.28,274.27,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments (0-23 and 42 cm), silt-rich interval (0-23, 38-48 and 82-92 cm)",100,100,
"339-U1390A-30X-8-A, 0-60",339,U1390,A,30,30-8,X,8,A,0,60,274.27,274.87,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Silt-rich interval (33-38 cm),100,100,
"339-U1390A-30X-8-A, 60-72",339,U1390,A,30,30-8,X,8,A,60,72,274.87,274.99,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments,100,100,
"339-U1390A-30X-CC-A, 0-38",339,U1390,A,30,30-CC,X,CC,A,0,38,274.99,275.37,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,2.5Y 4/1 (dark gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments (27-30 cm),100,100,
"339-U1390A-31X-1-A, 0-150",339,U1390,A,31,31-1,X,1,A,0,150,275.1,276.6,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Forams present, few shell fragments(4, 60 and 130 cm), rare black specks",100,100,
"339-U1390A-31X-2-A, 0-150",339,U1390,A,31,31-2,X,2,A,0,150,276.6,278.1,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Forams present, rare black specks, rare shell fragments, silt-rich interval (38-44 cm)",100,100,
"339-U1390A-31X-3-A, 0-110",339,U1390,A,31,31-3,X,3,A,0,110,278.1,279.2,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,rare [A48],,"Forams present, rare shell, rare black specks, silt (forams?)-filled patch (19 cm)",100,100,
"339-U1390A-31X-3-A, 110-150",339,U1390,A,31,31-3,X,3,A,110,150,279.2,279.6,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Forams present, rare shell, rare black specks, silt (forams?)-filled patch (19 cm)",100,100,
"339-U1390A-31X-4-A, 0-29",339,U1390,A,31,31-4,X,4,A,0,29,279.6,279.89,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,rare [A48],,"Forams present, rare black specks, rare shell",100,100,
"339-U1390A-31X-4-A, 29-124",339,U1390,A,31,31-4,X,4,A,29,124,279.89,280.84,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,100,2.5Y 5/1 (gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,"Forams present, rare black specks, rare shell",100,100,
"339-U1390A-31X-4-A, 124-150",339,U1390,A,31,31-4,X,4,A,124,150,280.84,281.1,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,2.5Y 4/1 (dark gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,uncertain boundary or contact,,,,,,sparse_339 [DB91],2,few [A48],,"Few shell, well sorted, shell fragments (133-134 cm)",100,100,
"339-U1390A-31X-5-A, 0-100",339,U1390,A,31,31-5,X,5,A,0,100,281.1,282.1,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 4/1 (dark gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,few [A48],,"Forams present, few shells few black specks, (Gastropod, common species)",100,100,
"339-U1390A-31X-5-A, 100-150",339,U1390,A,31,31-5,X,5,A,100,150,282.1,282.6,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 5/1 (gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Forams present, few shells few black specks",100,100,
"339-U1390A-31X-6-A, 0-25",339,U1390,A,31,31-6,X,6,A,0,25,282.6,282.85,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5Y 5/1 (gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,"Few black specks, forams present",100,100,
"339-U1390A-31X-6-A, 25-97",339,U1390,A,31,31-6,X,6,A,25,97,282.85,283.57,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Few shells, rare black specks, slightly more sandy (25-53 cm), slightly less sandy (53-97 cm)",100,100,
"339-U1390A-31X-7-A, 0-70",339,U1390,A,31,31-7,X,7,A,0,70,283.57,284.27,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Rare shells, rare black specks, slightly more sandy (0-23 cm), slightly less sandy (23-70 cm)",100,100,
"339-U1390A-31X-CC-A, 0-34",339,U1390,A,31,31-CC,X,CC,A,0,34,284.27,284.61,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,Rare shell,100,100,
"339-U1390A-32X-1-A, 0-150",339,U1390,A,32,32-1,X,1,A,0,150,284.7,286.2,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,100,10Y 5/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Black specks, rare shells, forams present, shell fragments (99 cm)",100,100,
"339-U1390A-32X-2-A, 0-111",339,U1390,A,32,32-2,X,2,A,0,111,286.2,287.31,,mud [Leg339],with biogenic carbonate [Leg339],mud ,mud  with biogenic carbonate ,mud   with biogenic carbonate ,100,10Y 5/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,rare [A48],,"Rare black specks, rare shell fragments, forams present",100,100,
"339-U1390A-32X-2-A, 111-150",339,U1390,A,32,32-2,X,2,A,111,150,287.31,287.7,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10GY 6/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Rare black specks, rare shell fragments, forams present",100,100,
"339-U1390A-32X-3-A, 0-52",339,U1390,A,32,32-3,X,3,A,0,52,287.7,288.22,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10GY 6/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,,,"Few black specks, forams present",100,100,
"339-U1390A-32X-3-A, 52-76",339,U1390,A,32,32-3,X,3,A,52,76,288.22,288.46,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5YR 5/1 (reddish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,"Few black specks, forams present",100,100,
"339-U1390A-32X-3-A, 76-80",339,U1390,A,32,32-3,X,3,A,76,80,288.46,288.5,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,N 5 (gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,common [A48],,Common shell,100,100,
"339-U1390A-32X-3-A, 80-150",339,U1390,A,32,32-3,X,3,A,80,150,288.5,289.2,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5YR 5/1 (reddish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,"Forams present, few black specks, reddish",100,100,
"339-U1390A-32X-4-A, 0-13",339,U1390,A,32,32-4,X,4,A,0,13,289.2,289.33,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5YR 5/1 (reddish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Forams present,100,100,
"339-U1390A-32X-4-A, 13-29",339,U1390,A,32,32-4,X,4,A,13,29,289.33,289.49,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,2.5YR 5/1 (reddish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,bigradational bedding,,,,,slight_339 [DB91],3,rare [A48],,"Rare shell, pyritized burrow (114 cm)",100,100,
"339-U1390A-32X-4-A, 29-66",339,U1390,A,32,32-4,X,4,A,29,66,289.49,289.86,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,2.5YR 5/1 (reddish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,"Rare black specks, forams present",100,100,
"339-U1390A-32X-4-A, 66-116",339,U1390,A,32,32-4,X,4,A,66,116,289.86,290.36,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 5/1 (greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,uncertain boundary or contact,normal grading,,,,,slight_339 [DB91],3,rare [A48],,"Rare shell, slight color change, mud patches (79-82 cm)",100,100,
"339-U1390A-32X-4-A, 116-150",339,U1390,A,32,32-4,X,4,A,116,150,290.36,290.7,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 5/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,uncertain boundary or contact,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragment (127 cm),100,100,
"339-U1390A-32X-5-A, 0-22",339,U1390,A,32,32-5,X,5,A,0,22,290.7,290.92,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 5/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Forams present,100,100,
"339-U1390A-32X-5-A, 22-37",339,U1390,A,32,32-5,X,5,A,22,37,290.92,291.07,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 5/1 (greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,bigradational bedding,,,,,slight_339 [DB91],3,rare [A48],,,100,100,
"339-U1390A-32X-5-A, 37-77",339,U1390,A,32,32-5,X,5,A,37,77,291.07,291.47,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 5/1 (greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,inverse grading,,,,,slight_339 [DB91],3,rare [A48],,rare shell,100,100,
"339-U1390A-32X-5-A, 77-150",339,U1390,A,32,32-5,X,5,A,77,150,291.47,292.2,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 5/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,inter-stratification,,,,,slight_339 [DB91],3,,,Forams present,100,100,
"339-U1390A-32X-6-A, 0-27",339,U1390,A,32,32-6,X,6,A,0,27,292.2,292.47,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 5/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Forams present,100,100,
"339-U1390A-32X-6-A, 27-47",339,U1390,A,32,32-6,X,6,A,27,47,292.47,292.67,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 5/1 (greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,normal grading,,,,,slight_339 [DB91],3,,,,100,100,
"339-U1390A-32X-6-A, 47-74",339,U1390,A,32,32-6,X,6,A,47,74,292.67,292.94,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 5/1 (greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,bigradational bedding,,,,,slight_339 [DB91],3,,,Mud patch (60-61 cm),100,100,
"339-U1390A-32X-6-A, 74-129",339,U1390,A,32,32-6,X,6,A,74,129,292.94,293.49,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 5/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,inverse grading,,,,,slight_339 [DB91],3,,,Forams present,100,100,
"339-U1390A-32X-CC-A, 0-15",339,U1390,A,32,32-CC,X,CC,A,0,15,293.49,293.64,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 5/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,uncertain boundary or contact,,,,,,slight_339 [DB91],3,,,Forams present,100,100,
"339-U1390A-32X-CC-A, 15-29",339,U1390,A,32,32-CC,X,CC,A,15,29,293.64,293.78,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 5/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,uncertain boundary or contact,,,,,,slight_339 [DB91],3,,,,100,100,
"339-U1390A-33X-1-A, 0-150",339,U1390,A,33,33-1,X,1,A,0,150,294.3,295.8,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,5GY 5/1 (greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,rare [A48],,"Massive, poorly sorted, rare shell fragments, interbedding with muddy beds (biscuit), Interbedding with muddy beds with higher water content. Possibly biscuit (66, 75, 81, 107, 125 and 137-139 cm)",100,100,
"339-U1390A-33X-2-A, 0-150",339,U1390,A,33,33-2,X,2,A,0,150,295.8,297.3,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,5GY 5/1 (greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,rare [A48],,"Massive poorly sorted, rare shells Interbedding with muddy beds with higher water content. Possibly biscuit (32-33, 58-59, 119 and 137 cm)",100,100,
"339-U1390A-33X-3-A, 0-150",339,U1390,A,33,33-3,X,3,A,0,150,297.3,298.8,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,5GY 5/1 (greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,rare [A48],,"Massive poorly sorted, rare shells Interbedding with muddy beds with higher water content. Possibly biscuit (15-16, 26-27, 123-124 and 139-140 cm)",100,100,
"339-U1390A-33X-4-A, 0-61",339,U1390,A,33,33-4,X,4,A,0,61,298.8,299.41,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,5GY 5/1 (greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,Interbedding with muddy beds with higher water content. Possibly biscuit (38-39 cm),100,100,
"339-U1390A-33X-4-A, 61-150",339,U1390,A,33,33-4,X,4,A,61,150,299.41,300.3,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 7/1 (ligth greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Slight color change due to bioturbation,100,100,
"339-U1390A-33X-5-A, 0-68",339,U1390,A,33,33-5,X,5,A,0,68,300.3,300.98,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 7/1 (ligth greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,"Few black specks, Forams. patched",100,100,
"339-U1390A-33X-5-A, 68-72",339,U1390,A,33,33-5,X,5,A,68,72,300.98,301.02,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 5/1 (greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,irregular contact,normal grading,,,,,,,,,Black specks,100,100,
"339-U1390A-33X-5-A, 72-92",339,U1390,A,33,33-5,X,5,A,72,92,301.02,301.22,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,5GY 6/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Slight color change due to bioturbation,100,100,
"339-U1390A-33X-5-A, 92-96",339,U1390,A,33,33-5,X,5,A,92,96,301.22,301.26,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 5/1 (greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,normal grading,,,,,,,,,,100,100,
"339-U1390A-33X-5-A, 96-121",339,U1390,A,33,33-5,X,5,A,96,121,301.26,301.51,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,5GY 6/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Few black specks,100,100,
"339-U1390A-33X-6-A, 0-46",339,U1390,A,33,33-6,X,6,A,0,46,301.51,301.97,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 5/1 (greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Few black specks,100,100,
"339-U1390A-33X-6-A, 46-56",339,U1390,A,33,33-6,X,6,A,46,56,301.97,302.07,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 5/1 (greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,bigradational bedding,,,,,sparse_339 [DB91],2,,,Few black specks,100,100,
"339-U1390A-33X-6-A, 56-73",339,U1390,A,33,33-6,X,6,A,56,73,302.07,302.24,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 5/1 (greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Forams present,100,100,
"339-U1390A-33X-CC-A, 0-41",339,U1390,A,33,33-CC,X,CC,A,0,41,302.24,302.65,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,pyritized burrow (17 and 24 cm),100,100,
"339-U1390A-34X-1-A, 0-150",339,U1390,A,34,34-1,X,1,A,0,150,303.9,305.4,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,"Poorly sorted, Interbedding with muddy beds with higher water content. Possibly biscuit (42, 65-66, 111-112 and 117-118 cm)",100,100,
"339-U1390A-34X-2-A, 0-149",339,U1390,A,34,34-2,X,2,A,0,149,305.4,306.89,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,"Poorly sorted, Interbedding with muddy beds with higher water content. Possibly biscuit (4, 47 and 55 cm)",100,100,
"339-U1390A-34X-3-A, 0-150",339,U1390,A,34,34-3,X,3,A,0,150,306.89,308.39,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 5/1 (greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,"Rare black specks, 126-133cm: slightly sand-rich interval",100,100,
"339-U1390A-34X-4-A, 0-150",339,U1390,A,34,34-4,X,4,A,0,150,308.39,309.89,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 5/1 (greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,"Poorly sorted, rare black specks, slightly sand-rich interval (87-97 cm)",100,100,
"339-U1390A-34X-5-A, 0-150",339,U1390,A,34,34-5,X,5,A,0,150,309.89,311.39,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 5/1 (greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,"Rare black specks, forams present, sand-rich interval (79-84 and 109-111 cm)",100,100,
