Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,Lithology Suffix
363-U1482C-7H-7-A,15,28,59.05,59.18,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,7,H,7,A,,,,,
363-U1482C-7H-7-A,28,63,59.18,59.53,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,7,H,7,A,,,,,
363-U1482C-7H-CC-A,0,14,59.53,59.67,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,7,H,CC,A,,,,,
363-U1482C-8H-1-A,0,113,59.4,60.53,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,8,H,1,A,,,,,
363-U1482C-8H-1-A,113,143,60.53,60.83,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,8,H,1,A,,,,,
363-U1482C-8H-2-A,0,18,60.81,60.99,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,8,H,2,A,,,,,
363-U1482C-8H-2-A,18,144,60.99,62.25,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,8,H,2,A,,,,,
363-U1482C-8H-3-A,0,142,62.25,63.67,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,8,H,3,A,,,,,
363-U1482C-8H-4-A,0,142,63.67,65.09,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,8,H,4,A,,,,,
363-U1482C-8H-5-A,0,25,65.09,65.34,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,8,H,5,A,,,,,
363-U1482C-8H-5-A,25,130,65.34,66.39,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,8,H,5,A,,,,,
363-U1482C-8H-5-A,130,143,66.39,66.52,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,8,H,5,A,,,,,
363-U1482C-8H-6-A,0,85,66.52,67.37,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,8,H,6,A,,,,,
363-U1482C-8H-6-A,85,142,67.37,67.94,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,8,H,6,A,,,,,
363-U1482C-8H-7-A,0,110,67.94,69.04,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,8,H,7,A,,,,,
363-U1482C-8H-7-A,110,120,69.04,69.14,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,8,H,7,A,,,,,
363-U1482C-8H-CC-A,0,20,69.14,69.34,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,8,H,CC,A,,,,,
363-U1482C-9H-1-A,0,142,68.9,70.32,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,9,H,1,A,,,,,
363-U1482C-9H-2-A,0,25,70.32,70.57,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,9,H,2,A,,,,,
363-U1482C-9H-2-A,25,37,70.57,70.69,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,9,H,2,A,,,,,
363-U1482C-9H-2-A,37,142,70.69,71.74,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,9,H,2,A,,,,,
363-U1482C-9H-3-A,0,52,71.74,72.26,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,9,H,3,A,,,,,
363-U1482C-9H-3-A,52,64,72.26,72.38,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,9,H,3,A,,,,,
363-U1482C-9H-3-A,64,96,72.38,72.7,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,9,H,3,A,,,,,
363-U1482C-9H-3-A,96,142,72.7,73.16,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,9,H,3,A,,,,,
363-U1482C-9H-4-A,0,30,73.16,73.46,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,9,H,4,A,,,,,
363-U1482C-9H-4-A,30,60,73.46,73.76,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,9,H,4,A,,,,,
363-U1482C-9H-4-A,60,142,73.76,74.58,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,9,H,4,A,,,,,
363-U1482C-9H-5-A,0,72,74.58,75.3,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,9,H,5,A,,,,,
363-U1482C-9H-5-A,72,90,75.3,75.48,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,9,H,5,A,,,,,
363-U1482C-9H-5-A,90,144,75.48,76.02,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,9,H,5,A,,,,,
363-U1482C-9H-6-A,0,49,76.02,76.51,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,9,H,6,A,,,,,
363-U1482C-9H-6-A,49,62,76.51,76.64,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,9,H,6,A,,,,,
363-U1482C-9H-6-A,62,111,76.64,77.13,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,9,H,6,A,,,,,
363-U1482C-9H-6-A,111,142,77.13,77.44,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,9,H,6,A,,,,,
363-U1482C-9H-7-A,0,7,77.44,77.51,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,9,H,7,A,,,,,
363-U1482C-9H-7-A,7,118,77.51,78.62,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,9,H,7,A,,,,,
363-U1482C-9H-CC-A,0,16,78.62,78.78,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,fragments of pteropods common,,,,,,,,,,,,,363,U1482,C,9,H,CC,A,,,,,
363-U1482C-10H-1-A,0,34,78.4,78.74,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,10,H,1,A,,,,,
363-U1482C-10H-1-A,34,95,78.74,79.35,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,10,H,1,A,,,,,
363-U1482C-10H-1-A,95,115,79.35,79.55,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,10,H,1,A,,,,,
363-U1482C-10H-1-A,115,141,79.55,79.81,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,10,H,1,A,,,,,
363-U1482C-10H-2-A,0,34,79.81,80.15,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,10,H,2,A,,,,,
363-U1482C-10H-2-A,34,64,80.15,80.45,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,10,H,2,A,,,,,
363-U1482C-10H-2-A,64,108,80.45,80.89,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,10,H,2,A,,,,,
363-U1482C-10H-2-A,108,141,80.89,81.22,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,10,H,2,A,,,,,
363-U1482C-10H-3-A,0,53,81.22,81.75,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,10,H,3,A,,,,,
363-U1482C-10H-3-A,53,73,81.75,81.95,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,10,H,3,A,,,,,
363-U1482C-10H-3-A,73,142,81.95,82.64,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,10,H,3,A,,,,,
363-U1482C-10H-4-A,0,15,82.64,82.79,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,10,H,4,A,,,,,
363-U1482C-10H-4-A,15,75,82.79,83.39,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5G 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,10,H,4,A,,,,,
363-U1482C-10H-4-A,75,130,83.39,83.94,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,10,H,4,A,,,,,
363-U1482C-10H-4-A,130,142,83.94,84.06,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,10,H,4,A,,,,,
363-U1482C-10H-5-A,0,143,84.06,85.49,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,10,H,5,A,,,,,
363-U1482C-10H-6-A,0,143,85.49,86.92,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,10,H,6,A,,,,,
363-U1482C-10H-7-A,0,45,86.92,87.37,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,10,H,7,A,,,,,
363-U1482C-10H-7-A,45,65,87.37,87.57,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,10,H,7,A,,,,,
363-U1482C-10H-7-A,65,125,87.57,88.17,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,10,H,7,A,,,,,
363-U1482C-10H-CC-A,0,27,88.17,88.44,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,10,H,CC,A,,,,,
363-U1482C-11H-1-A,0,65,87.9,88.55,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,11,H,1,A,,,,,
363-U1482C-11H-1-A,65,135,88.55,89.25,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,11,H,1,A,,,,,
363-U1482C-11H-1-A,135,141,89.25,89.31,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,11,H,1,A,,,,,
363-U1482C-11H-2-A,0,29,89.31,89.6,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,11,H,2,A,,,,,
363-U1482C-11H-2-A,29,85,89.6,90.16,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,11,H,2,A,,,,,
363-U1482C-11H-2-A,85,105,90.16,90.36,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,11,H,2,A,,,,,
363-U1482C-11H-2-A,105,141,90.36,90.72,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,11,H,2,A,,,,,
363-U1482C-11H-3-A,0,26,90.72,90.98,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,11,H,3,A,,,,,
363-U1482C-11H-3-A,26,48,90.98,91.2,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 3/1 (very dark greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,11,H,3,A,,,,,
363-U1482C-11H-3-A,48,142,91.2,92.14,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,11,H,3,A,,,,,
363-U1482C-11H-4-A,0,55,92.14,92.69,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,11,H,4,A,,,,,
363-U1482C-11H-4-A,55,70,92.69,92.84,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,11,H,4,A,,,,,
363-U1482C-11H-4-A,70,119,92.84,93.33,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,11,H,4,A,,,,,
363-U1482C-11H-4-A,119,142,93.33,93.56,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,11,H,4,A,,,,,
363-U1482C-11H-5-A,0,95,93.56,94.51,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,11,H,5,A,,,,,
363-U1482C-11H-5-A,95,118,94.51,94.74,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,11,H,5,A,,,,,
363-U1482C-11H-5-A,118,142,94.74,94.98,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,11,H,5,A,,,,,
363-U1482C-11H-6-A,0,39,94.98,95.37,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,11,H,6,A,,,,,
363-U1482C-11H-6-A,39,52,95.37,95.5,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5G 4/1 (dark greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,11,H,6,A,,,,,
363-U1482C-11H-6-A,52,89,95.5,95.87,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,11,H,6,A,,,,,
363-U1482C-11H-6-A,89,142,95.87,96.4,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,11,H,6,A,,,,,
363-U1482C-11H-7-A,0,5,96.4,96.45,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,11,H,7,A,,,,,
363-U1482C-11H-7-A,5,123,96.45,97.63,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,11,H,7,A,,,,,
363-U1482C-11H-CC-A,0,24,97.63,97.87,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,Fragments of pteropods rare,,,,,,,,,,,,,363,U1482,C,11,H,CC,A,,,,,
363-U1482C-12H-1-A,0,15,97.4,97.55,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,Sulfides rare to absent,,,,,,,,,,,,,363,U1482,C,12,H,1,A,,,,,
