Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
368-U1505C-26F-1-A,33,44,216.83,216.94,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 5/2 (grayish brown),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,26,F,1,A,
368-U1505C-26F-1-A,44,72,216.94,217.22,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/2 (light brownish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,26,F,1,A,
368-U1505C-26F-1-A,72,87,217.22,217.37,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/2 (light brownish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,26,F,1,A,
368-U1505C-26F-1-A,87,94,217.37,217.44,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 5/2 (grayish brown),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,26,F,1,A,
368-U1505C-26F-1-A,94,129,217.44,217.79,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/2 (light brownish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,26,F,1,A,
368-U1505C-26F-1-A,129,140,217.79,217.9,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,10YR 7/1 (light gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,26,F,1,A,
368-U1505C-26F-1-A,140,150,217.9,218.0,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/2 (light brownish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,26,F,1,A,
368-U1505C-26F-2-A,0,29,218.0,218.29,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 7/1 (light gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,26,F,2,A,
368-U1505C-26F-2-A,29,44,218.29,218.44,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/2 (light brownish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,26,F,2,A,
368-U1505C-26F-2-A,44,47,218.44,218.47,,sandy silt [Leg339],,sandy silt,sandy silt,,10YR 5/1 (gray),slightly consolidated [B84],silt [W22_1],2,silt [W22_1],2,well [2014],,,,gradational,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,26,F,2,A,
368-U1505C-26F-2-A,47,74,218.47,218.74,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,10YR 7/1 (light gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Light green reduction spots with pyrite are common.,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,26,F,2,A,
368-U1505C-26F-2-A,74,85,218.74,218.85,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/2 (light brownish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,26,F,2,A,
368-U1505C-26F-2-A,85,108,218.85,219.08,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,10YR 6/1 (gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,26,F,2,A,
368-U1505C-26F-2-A,108,122,219.08,219.22,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/2 (light brownish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,"Burrow from 113 to 117 cm, filled with pyrite and foraminifera.",gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,26,F,2,A,
368-U1505C-26F-2-A,122,134,219.22,219.34,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/1 (gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,26,F,2,A,
368-U1505C-26F-2-A,134,141,219.34,219.41,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 5/2 (grayish brown),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,26,F,2,A,
368-U1505C-26F-3-A,0,12,219.51,219.63,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/1 (gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,26,F,3,A,
368-U1505C-26F-3-A,12,30,219.63,219.81,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,10YR 7/1 (light gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,26,F,3,A,
368-U1505C-26F-3-A,30,35,219.81,219.86,,sandy silt [Leg339],,sandy silt,sandy silt,,10YR 5/1 (gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Rich in pyrite.,erosive,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,26,F,3,A,
368-U1505C-26F-3-A,35,102,219.86,220.53,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/1 (gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,26,F,3,A,
368-U1505C-26F-3-A,102,121,220.53,220.72,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/2 (light brownish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,26,F,3,A,
368-U1505C-26F-4-A,0,34,220.73,221.07,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/2 (light brownish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,26,F,4,A,
368-U1505C-26F-4-A,34,36,221.07,221.09,,silty clay [MMK88],,silty clay,silty clay,,10YR 5/2 (grayish brown),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,erosive,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,26,F,4,A,
368-U1505C-26F-4-A,36,52,221.09,221.25,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/2 (light brownish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,26,F,4,A,
368-U1505C-26F-CC-A,0,23,221.25,221.48,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/2 (light brownish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,26,F,CC,A,
368-U1505C-27F-1-A,0,30,221.2,221.5,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/1 (gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,1,A,
368-U1505C-27F-1-A,30,35,221.5,221.55,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 5/1 (gray),slightly consolidated [B84],silt [W22_1],2,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,1,A,
368-U1505C-27F-1-A,35,77,221.55,221.97,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Pyrite rich greenish reduction spot. Drilling disturbance.,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,1,A,
368-U1505C-27F-1-A,77,101,221.97,222.21,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/1 (gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,1,A,
368-U1505C-27F-1-A,101,114,222.21,222.34,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/2 (light brownish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,1,A,
368-U1505C-27F-1-A,114,130,222.34,222.5,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,10YR 7/1 (light gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,1,A,
368-U1505C-27F-1-A,130,150,222.5,222.7,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/1 (gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,1,A,
368-U1505C-27F-2-A,0,31,222.7,223.01,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/1 (gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,2,A,
368-U1505C-27F-2-A,31,49,223.01,223.19,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,10YR 7/1 (light gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,2,A,
368-U1505C-27F-2-A,49,67,223.19,223.37,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,2.5Y 6/1 (gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,2,A,
368-U1505C-27F-2-A,67,79,223.37,223.49,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/1 (gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,2,A,
368-U1505C-27F-2-A,79,90,223.49,223.6,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/2 (light brownish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,2,A,
368-U1505C-27F-2-A,90,101,223.6,223.71,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,2.5Y 6/1 (gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,2,A,
368-U1505C-27F-2-A,101,118,223.71,223.88,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,2.5Y 6/2 (light brownish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,2,A,
368-U1505C-27F-2-A,118,134,223.88,224.04,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,2.5Y 6/1 (gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,2,A,
368-U1505C-27F-2-A,134,151,224.04,224.21,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/1 (gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,2,A,
368-U1505C-27F-3-A,0,28,224.21,224.49,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,10YR 6/1 (gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,3,A,
368-U1505C-27F-3-A,28,39,224.49,224.6,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,2.5Y 6/1 (gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,3,A,
368-U1505C-27F-3-A,39,57,224.6,224.78,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 5/1 (gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,3,A,
368-U1505C-27F-3-A,57,87,224.78,225.08,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,2.5Y 6/2 (light brownish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,3,A,
368-U1505C-27F-3-A,87,118,225.08,225.39,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,2.5Y 6/1 (gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,3,A,
368-U1505C-27F-3-A,118,121,225.39,225.42,foraminifer rich,sandy silt [Leg339],,foraminifer rich sandy silt,foraminifer rich sandy silt,,GLEY 1 6/5G (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Light greenish reduction spots.,gradational,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,3,A,
368-U1505C-27F-3-A,121,124,225.42,225.45,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/1 (gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,3,A,
368-U1505C-27F-4-A,0,10,225.45,225.55,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/2 (light brownish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,4,A,
368-U1505C-27F-4-A,10,16,225.55,225.61,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,10YR 5/1 (gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,4,A,
368-U1505C-27F-4-A,16,50,225.61,225.95,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,2.5Y 6/1 (gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,4,A,
368-U1505C-27F-CC-A,0,26,225.95,226.21,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/2 (light brownish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,CC,A,
368-U1505C-27F-CC-A,26,32,226.21,226.27,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 5/2 (grayish brown),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Burrow filled with sandy silt.,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,27,F,CC,A,
368-U1505C-28F-1-A,0,24,225.9,226.14,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,7.5YR 5/2 (brown),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,28,F,1,A,
368-U1505C-28F-1-A,24,61,226.14,226.51,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,7.5YR 5/2 (brown),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Greenish reduction spots.,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,28,F,1,A,
368-U1505C-28F-1-A,61,86,226.51,226.76,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,5Y 6/1 (gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,28,F,1,A,
368-U1505C-28F-1-A,86,110,226.76,227.0,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 5/1 (gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,28,F,1,A,
368-U1505C-28F-1-A,110,127,227.0,227.17,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/2 (light brownish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,28,F,1,A,
