dupes and comments,Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Drilling disturbance type,Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. color,MAJ Lith. prefix + name,MAJ Lith. prefix+name+suffix,MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Lith. comment,Clast lithology,Clast size,Clast morphology (shape),Clast sorting,Clast color,Clast roundness,Clast roundness rank,Clast lithology comment,Matrix sorting,Clast/matrix texture,Matrix comment,Bioturbation intensity,Bioturbation intensity rank,General comment,File Data,Ship File Links,Shore File Links
,344-U1414A-13H-6-A,344,U1414,A,13,13-6,H,6,A,0,,69,113.9,114.59,slight to moderate [drilling disturbance],3,silty,clay [USGS],,10GY 4/1 (dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,"homogenous, very rare sponge spicules, some pyrite",,,,,,,,,,,,common [B06],4,,,,
,344-U1414A-13H-6-A,344,U1414,A,13,13-6,H,6,A,72,,79,114.62,114.69,slight to moderate [drilling disturbance],3,silty,clay [USGS],,10GY 4/1 (dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,"homogenous, some diatom and foram fragments, very rare sponge spicules, some pyrite.",,,,,,,,,,,,common [B06],4,,,,
,344-U1414A-13H-6-A,344,U1414,A,13,13-6,H,6,A,79,,86,114.69,114.76,,,,tephra [FS84],,N 4 (dark gray),tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,
,344-U1414A-13H-6-A,344,U1414,A,13,13-6,H,6,A,86,,150,114.76,115.4,slight to moderate [drilling disturbance],3,silty,clay [USGS],,10GY 4/1 (dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,"homogenous, some diatom and foram fragments, very rare sponge spicules, some pyrite.",,,,,,,,,,,,common [B06],4,,,,
,344-U1414A-13H-7-A,344,U1414,A,13,13-7,H,7,A,0,,55,115.4,115.95,slight to moderate [drilling disturbance],3,silty,clay [USGS],,5GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,"homogenous, very rare sponge spicules, some pyrite",,,,,,,,,,,,common [B06],4,,,,
,344-U1414A-13H-7-A,344,U1414,A,13,13-7,H,7,A,55,,60,115.95,116,,,,,,,,,,,,,,,,,,,,,,,,,,,PAL,,,
,344-U1414A-14H-1-A,344,U1414,A,14,14-1,H,1,A,0,,11,115.9,116.01,,,,clay [USGS],with silt [Leg339],10Y 3/2 (very dark grayish green),clay ,clay  with silt ,,,,,,,,,,,,,,,,,common [B06],4,,,,
,344-U1414A-14H-1-A,344,U1414,A,14,14-1,H,1,A,11,,31,116.01,116.21,slight to moderate [drilling disturbance],3,silty,clay [USGS],,5GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,,,,
,344-U1414A-14H-1-A,344,U1414,A,14,14-1,H,1,A,31,,32,116.21,116.22,,,,tephra [FS84],,N 8 (white),tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,
,344-U1414A-14H-1-A,344,U1414,A,14,14-1,H,1,A,32,,150,116.22,117.4,slight to moderate [drilling disturbance],3,silty,clay [USGS],,5GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,,,,
,344-U1414A-14H-2-A,344,U1414,A,14,14-2,H,2,A,0,,69,117.4,118.09,slight to moderate [drilling disturbance],3,silty,clay [USGS],,5GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,,,,
,344-U1414A-14H-2-A,344,U1414,A,14,14-2,H,2,A,69,,75,118.09,118.15,,,,tephra [FS84],,10YR 2/1 (black),tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,
,344-U1414A-14H-2-A,344,U1414,A,14,14-2,H,2,A,75,,140,118.15,118.8,slight to moderate [drilling disturbance],3,silty,clay [USGS],,5GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,,,,
,344-U1414A-14H-2-A,344,U1414,A,14,14-2,H,2,A,140,,150,118.8,118.9,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1414A-14H-3-A,344,U1414,A,14,14-3,H,3,A,0,,136,118.9,120.26,slight to moderate [drilling disturbance],3,silty,clay [USGS],,5GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,heavy [B06],5,"Subtle color changes to brownish, greenish highly bioturbated and disturbed  and/or probable reworked clasts (marked by changes from clay to silty clay)  likely reworking. Disseminated glaucomite pods in section 5 (41 and 53)",,,
,344-U1414A-14H-3-A,344,U1414,A,14,14-3,H,3,A,136,,150,120.26,120.4,,,,,,,,,,,,,,,,,,,,,,,,,,,HASH,,,
,344-U1414A-14H-4-A,344,U1414,A,14,14-4,H,4,A,0,,150,120.4,121.9,slight to moderate [drilling disturbance],3,silty,clay [USGS],,5GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,heavy [B06],5,"Subtle color changes to brownish, greenish highly bioturbated and disturbed  and/or probable reworked clasts (marked by changes from clay to silty clay)  likely reworking. Disseminated glaucomite pods in section 5 (41 and 53)",,,
,344-U1414A-14H-5-A,344,U1414,A,14,14-5,H,5,A,0,,135,121.9,123.25,slight to moderate [drilling disturbance],3,silty,clay [USGS],,5GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,heavy [B06],5,"Subtle color changes to brownish, greenish highly bioturbated and disturbed  and/or probable reworked clasts (marked by changes from clay to silty clay)  likely reworking. Disseminated glaucomite pods in section 5 (41 and 53)",,,
,344-U1414A-14H-5-A,344,U1414,A,14,14-5,H,5,A,135,,150,123.25,123.4,,,,,,,,,,,,,,,,,,,,,,,,,,,KAST,,,
,344-U1414A-14H-6-A,344,U1414,A,14,14-6,H,6,A,0,,121,123.4,124.61,slight to moderate [drilling disturbance],3,silty,clay [USGS],,5GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,heavy [B06],5,"Subtle color changes to brownish, greenish highly bioturbated and disturbed  and/or probable reworked clasts (marked by changes from clay to silty clay)  likely reworking. Disseminated glaucomite pods in section 5 (41 and 53)",,,
,344-U1414A-14H-6-A,344,U1414,A,14,14-6,H,6,A,121,,150,124.61,124.9,,,,,,,,,,,,,,,,,,,,,,,,,,,STIPP,,,
,344-U1414A-14H-7-A,344,U1414,A,14,14-7,H,7,A,0,,63,124.9,125.53,slight to moderate [drilling disturbance],3,silty,clay [USGS],,5GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,heavy [B06],5,"Subtle color changes to brownish, greenish highly bioturbated and disturbed  and/or probable reworked clasts (marked by changes from clay to silty clay)  likely reworking. Disseminated glaucomite pods in section 5 (41 and 53)",,,
,344-U1414A-14H-CC-A,344,U1414,A,14,14-CC,H,CC,A,0,,27,125.53,125.8,slight to moderate [drilling disturbance],3,silty,clay [USGS],,5GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,"Subtle color changes to brownish, greenish highly bioturbated and disturbed  and/or probable reworked clasts (marked by changes from clay to silty clay)  likely reworking. Disseminated glaucomite pods in section 5 (41 and 53)",,,
,344-U1414A-15H-1-A,344,U1414,A,15,15-1,H,1,A,0,,150,125.4,126.9,slight [drilling disturbance],2,silty,clay [USGS],,5GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,"Subtle color changes to brownish, greenish highly bioturbated and disturbed  and/or probable reworked clasts (marked by changes from clay to silty clay)  likely reworking. Disseminated glaucomite pods in section 5 (41 and 53)",,,
,344-U1414A-15H-2-A,344,U1414,A,15,15-2,H,2,A,0,,77,126.9,127.67,slight [drilling disturbance],2,silty,clay [USGS],,5GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,"Subtle color changes to brownish, greenish highly bioturbated and disturbed  and/or probable reworked clasts (marked by changes from clay to silty clay)  likely reworking. Disseminated glaucomite pods in section 5 (41 and 53)",,,
,344-U1414A-15H-2-A,344,U1414,A,15,15-2,H,2,A,77,,80,127.67,127.7,,,,tephra [FS84],,N 5 (gray),tephra ,tephra ,,,,,,,,,,,,,,,,,absent [B06],0,,,,
,344-U1414A-15H-2-A,344,U1414,A,15,15-2,H,2,A,80,,139,127.7,128.29,slight [drilling disturbance],2,silty,clay [USGS],,5GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,"Subtle color changes to brownish, greenish highly bioturbated and disturbed  and/or probable reworked clasts (marked by changes from clay to silty clay)  likely reworking. Disseminated glaucomite pods in section 5 (41 and 53)",,,
,344-U1414A-15H-2-A,344,U1414,A,15,15-2,H,2,A,139,,150,128.29,128.4,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1414A-15H-3-A,344,U1414,A,15,15-3,H,3,A,0,,119,128.4,129.59,slight [drilling disturbance],2,silty,clay [USGS],,5GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,"Subtle color changes to brownish, greenish highly bioturbated and disturbed  and/or probable reworked clasts (marked by changes from clay to silty clay)  likely reworking. Disseminated glaucomite pods in section 5 (41 and 53)",,,
,344-U1414A-15H-3-A,344,U1414,A,15,15-3,H,3,A,119,,123,129.59,129.63,,,,tephra [FS84],,N 5 (gray),tephra ,tephra ,,,,,,,,,,,,,,,,,absent [B06],0,,,,
,344-U1414A-15H-3-A,344,U1414,A,15,15-3,H,3,A,123,,150,129.63,129.9,slight [drilling disturbance],2,silty,clay [USGS],,5GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,"Subtle color changes to brownish, greenish highly bioturbated and disturbed  and/or probable reworked clasts (marked by changes from clay to silty clay)  likely reworking. Disseminated glaucomite pods in section 5 (41 and 53)",,,
,344-U1414A-15H-4-A,344,U1414,A,15,15-4,H,4,A,0,,4,129.9,129.94,slight [drilling disturbance],2,silty,clay [USGS],,5GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,"Subtle color changes to brownish, greenish highly bioturbated and disturbed  and/or probable reworked clasts (marked by changes from clay to silty clay)  likely reworking. Disseminated glaucomite pods in section 5 (41 and 53)",,,
,344-U1414A-15H-4-A,344,U1414,A,15,15-4,H,4,A,4,,8,129.94,129.98,,,,tephra [FS84],,N 5 (gray),tephra ,tephra ,,,,,,,,,,,,,,,,,absent [B06],0,,,,
,344-U1414A-15H-4-A,344,U1414,A,15,15-4,H,4,A,8,,150,129.98,131.4,slight [drilling disturbance],2,silty,clay [USGS],,5GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,"Subtle color changes to brownish, greenish highly bioturbated and disturbed  and/or probable reworked clasts (marked by changes from clay to silty clay)  likely reworking. Disseminated glaucomite pods in section 5 (41 and 53)",,,
,344-U1414A-15H-5-A,344,U1414,A,15,15-5,H,5,A,0,,139,131.4,132.79,slight [drilling disturbance],2,silty,clay [USGS],,5GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,"Subtle color changes to brownish, greenish highly bioturbated and disturbed  and/or probable reworked clasts (marked by changes from clay to silty clay)  likely reworking. Disseminated glaucomite pods in section 5 (41 and 53)",,,
,344-U1414A-15H-5-A,344,U1414,A,15,15-5,H,5,A,139,,150,132.79,132.9,,,,,,,,,,,,,,,,,,,,,,,,,,4,IW,,,
,344-U1414A-15H-6-A,344,U1414,A,15,15-6,H,6,A,0,,150,132.9,134.4,slight [drilling disturbance],2,silty,clay [USGS],,5GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,"Subtle color changes to brownish, greenish highly bioturbated and disturbed  and/or probable reworked clasts (marked by changes from clay to silty clay)  likely reworking. Disseminated glaucomite.  Ash pod at 76 to 77.  Pyrite clast at 26 to 27",,,
,344-U1414A-15H-7-A,344,U1414,A,15,15-7,H,7,A,0,,50,134.4,134.9,slight [drilling disturbance],2,silty,clay [USGS],,5GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,"Subtle color changes to brownish, greenish highly bioturbated and disturbed  and/or probable reworked clasts (marked by changes from clay to silty clay)  likely reworking. Disseminated glaucomite pods in section 5 (41 and 53)",,,
,344-U1414A-15H-CC-A,344,U1414,A,15,15-CC,H,CC,A,0,,25,134.9,135.15,slight [drilling disturbance],2,silty,clay [USGS],,5GY 3/1 (very dark greenish gray),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,"Subtle color changes to brownish, greenish highly bioturbated and disturbed  and/or probable reworked clasts (marked by changes from clay to silty clay)  likely reworking. Disseminated glaucomite pods in section 5 (41 and 53)",,,
,344-U1414A-16H-1-A,344,U1414,A,16,16-1,H,1,A,0,,150,134.9,136.4,slight [drilling disturbance],2,silty,clay [USGS],,10Y 4/2 (grayish green),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,"Subtle color changes to brownish, greenish highly bioturbated and disturbed  and/or probable reworked clasts (marked by changes from clay to silty clay)  likely reworking. Disseminated glaucomite pods in section 5 (41 and 53)",,,
,344-U1414A-16H-2-A,344,U1414,A,16,16-2,H,2,A,0,,109,136.4,137.49,slight [drilling disturbance],2,silty,clay [USGS],,10Y 4/2 (grayish green),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,"Subtle color changes to brownish, greenish highly bioturbated and disturbed  and/or probable reworked clasts (marked by changes from clay to silty clay)  likely reworking. Disseminated glaucomite pods in section 5 (41 and 53)",,,
,344-U1414A-16H-2-A,344,U1414,A,16,16-2,H,2,A,109,,120,137.49,137.6,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1414A-16H-3-A,344,U1414,A,16,16-3,H,3,A,0,,150,137.6,139.1,slight [drilling disturbance],2,silty,clay [USGS],,10Y 4/2 (grayish green),silty  clay ,silty clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,"Subtle color changes to brownish, greenish highly bioturbated and disturbed  and/or probable reworked clasts (marked by changes from clay to silty clay)  likely reworking. Disseminated pyrite pods all over the section. On 2 cm thick concretion of pyrite at 25 to 27 cm.",,,
,344-U1414A-16H-4-A,344,U1414,A,16,16-4,H,4,A,0,,63,139.1,139.73,slight [drilling disturbance],2,calcareous [Leg339],clay [USGS],,10Y 5/2 (grayish green),calcareous [Leg339]  clay ,calcareous [Leg339] clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,heavy [B06],5,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-16H-4-A,344,U1414,A,16,16-4,H,4,A,63,,150,139.73,140.6,,,calcareous [Leg339],clay [USGS],,10Y 5/2 (grayish green),calcareous [Leg339]  clay ,calcareous [Leg339] clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,heavy [B06],5,"Subtle color changes to brownish, greenish highly bioturbated and disturbed  and/or probable reworked clasts (marked by changes from clay to silty clay)  likely reworking. Disseminated pyrite pods all over the section.",,,
,344-U1414A-16H-5-A,344,U1414,A,16,16-5,H,5,A,0,,139,140.6,141.99,slight [drilling disturbance],2,calcareous [Leg339],clay [USGS],,10Y 5/2 (grayish green),calcareous [Leg339]  clay ,calcareous [Leg339] clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,heavy [B06],5,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-16H-5-A,344,U1414,A,16,16-5,H,5,A,139,,150,141.99,142.1,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1414A-16H-6-A,344,U1414,A,16,16-6,H,6,A,0,,136,142.1,143.46,slight [drilling disturbance],2,calcareous [Leg339],clay [USGS],,10Y 5/2 (grayish green),calcareous [Leg339]  clay ,calcareous [Leg339] clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,heavy [B06],5,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-16H-6-A,344,U1414,A,16,16-6,H,6,A,136,,150,143.46,143.6,,,,,,,,,,,,,,,,,,,,,,,,,,,VANN,,,
,344-U1414A-16H-7-A,344,U1414,A,16,16-7,H,7,A,0,,79,143.6,144.39,slight [drilling disturbance],2,calcareous [Leg339],clay [USGS],,10Y 5/2 (grayish green),calcareous [Leg339]  clay ,calcareous [Leg339] clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,heavy [B06],5,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-16H-CC-A,344,U1414,A,16,16-CC,H,CC,A,0,,25,144.39,144.64,slight [drilling disturbance],2,calcareous [Leg339],clay [USGS],,10Y 5/2 (grayish green),calcareous [Leg339]  clay ,calcareous [Leg339] clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,heavy [B06],5,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-17H-1-A,344,U1414,A,17,17-1,H,1,A,0,,94,144.4,145.34,slight [drilling disturbance],2,calcareous [Leg339],clay [USGS],,10Y 5/2 (grayish green),calcareous [Leg339]  clay ,calcareous [Leg339] clay ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-17H-1-A,344,U1414,A,17,17-1,H,1,A,94,,150,145.34,145.9,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,5GY 6/1 (greenish gray),nannofossil  carbonate ooze ,nannofossil carbonate ooze ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-17H-2-A,344,U1414,A,17,17-2,H,2,A,0,,150,145.9,147.4,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,5GY 6/1 (greenish gray),nannofossil  carbonate ooze ,nannofossil carbonate ooze ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-17H-3-A,344,U1414,A,17,17-3,H,3,A,0,,150,147.4,148.9,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,5GY 6/1 (greenish gray),nannofossil  carbonate ooze ,nannofossil carbonate ooze ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-17H-4-A,344,U1414,A,17,17-4,H,4,A,0,,132,148.9,150.22,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,5GY 6/1 (greenish gray),nannofossil  carbonate ooze ,nannofossil carbonate ooze ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-17H-4-A,344,U1414,A,17,17-4,H,4,A,132,,150,150.22,150.4,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1414A-17H-5-A,344,U1414,A,17,17-5,H,5,A,0,,123,150.4,151.63,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,5GY 6/1 (greenish gray),nannofossil  carbonate ooze ,nannofossil carbonate ooze ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-17H-5-A,344,U1414,A,17,17-5,H,5,A,123,,130,151.63,151.7,,,,tephra [FS84],,N 4 (dark gray),tephra ,tephra ,fine sand [W22_2],4,medium sand [W22_2],5,normal grading,,,,,,,,,,,,,,,,,
,344-U1414A-17H-5-A,344,U1414,A,17,17-5,H,5,A,130,,150,151.7,151.9,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,5GY 6/1 (greenish gray),nannofossil  carbonate ooze ,nannofossil carbonate ooze ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-17H-6-A,344,U1414,A,17,17-6,H,6,A,0,,150,151.9,153.4,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,5GY 6/1 (greenish gray),nannofossil  carbonate ooze ,nannofossil carbonate ooze ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-17H-7-A,344,U1414,A,17,17-7,H,7,A,0,,55,153.4,153.95,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,5GY 6/1 (greenish gray),nannofossil  carbonate ooze ,nannofossil carbonate ooze ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-17H-CC-A,344,U1414,A,17,17-CC,H,CC,A,0,,7,153.95,154.02,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,5GY 6/1 (greenish gray),nannofossil  carbonate ooze ,nannofossil carbonate ooze ,clay [W22_2],1,fine silt [W22_2],3,,,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-18H-1-A,344,U1414,A,18,18-1,H,1,A,0,,64,153.9,154.54,slight to moderate [drilling disturbance],3,nannofossil,carbonate ooze [Leg178],,5GY 5/1 (greenish gray),nannofossil  carbonate ooze ,nannofossil carbonate ooze ,clay [W22_2],1,clay [W22_2],1,,,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-18H-2-A,344,U1414,A,18,18-2,H,2,A,0,,49,154.54,155.03,slight to moderate [drilling disturbance],3,nannofossil,carbonate ooze [Leg178],,5GY 5/1 (greenish gray),nannofossil  carbonate ooze ,nannofossil carbonate ooze ,clay [W22_2],1,clay [W22_2],1,,,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-18H-3-A,344,U1414,A,18,18-3,H,3,A,0,,150,155.03,156.53,slight to moderate [drilling disturbance],3,nannofossil,carbonate ooze [Leg178],,5GY 5/1 (greenish gray),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,,,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-18H-4-A,344,U1414,A,18,18-4,H,4,A,0,,150,156.53,158.03,slight to moderate [drilling disturbance],3,nannofossil,carbonate ooze [Leg178],,5GY 5/1 (greenish gray),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,,,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-18H-5-A,344,U1414,A,18,18-5,H,5,A,0,,100,158.03,159.03,slight to moderate [drilling disturbance],3,nannofossil,carbonate ooze [Leg178],,5GY 5/1 (greenish gray),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,,,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-18H-5-A,344,U1414,A,18,18-5,H,5,A,100,,107,159.03,159.1,slight to moderate [drilling disturbance],3,,tephra [FS84],,10Y 3/2 (very dark grayish green),tephra,tephra,sand [W22_1],3,sand [W22_1],3,,,,,,,,,,,,,common [B06],4,,,,
,344-U1414A-18H-5-A,344,U1414,A,18,18-5,H,5,A,107,,129,159.1,159.32,slight to moderate [drilling disturbance],3,nannofossil,carbonate ooze [Leg178],,5GY 5/1 (greenish gray),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,,,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-18H-5-A,344,U1414,A,18,18-5,H,5,A,129,,150,159.32,159.53,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1414A-18H-6-A,344,U1414,A,18,18-6,H,6,A,0,,150,159.53,161.03,slight to moderate [drilling disturbance],3,nannofossil,carbonate ooze [Leg178],,5GY 5/1 (greenish gray),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,,,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
