Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Sample domain number (if >1 domain),Sample domain name (if >1 domain),Domain relative abundance [%],Lithology Prefix,Lithology Principal name,Lithology Suffix,Lith. prefix+name+suffix,Lithological Accessories 1,Lithological Accessories 2,Lithology color,Layer/Beddding, Lamination,Grading,Other sedimentary feature,Layer or bedding thickness,Lithology avg. grain size ,Lithology avg. grain size rank,Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,General interval comment,Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Clasts abundance,Clasts [%],Clast -  grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,Lithology prefix + name,Lithology name+suffix,Ship File Links,Shore File Links,File Data
371-U1508A-16H-4-A,0,148,138.8,140.28,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,This section is comprised of light greenish grey clayey nannofossil ooze with with foraminifers. Color banding is evident ranging from GLEY 1 7/10Y to GLEY 1 7/10GY. Small pyrite blebs are seen scattered throughout the section.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-16H-5-A,0,148,140.28,141.76,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,This section is comprised of light greenish grey clayey nannofossil ooze with with foraminifers. Color banding is evident ranging from GLEY 1 7/10Y to GLEY 1 7/10GY. Small pyrite blebs are seen scattered throughout the section.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-16H-6-A,0,32,141.76,142.08,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,This section is comprised of light greenish grey clayey nannofossil ooze with with foraminifers. Color banding is evident ranging from GLEY 1 7/10Y to GLEY 1 7/10GY. Small pyrite blebs are seen scattered throughout the section.,color boundary or contact,,diffuse,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-16H-6-A,32,38,142.08,142.14,,,,,nannofossil-rich [2014b],volcanic ash [Leg339],,nannofossil-rich volcanic ash,,,GLEY 1 4/N (dark gray),bed,,,,thin bed [B01],fine sand [W22_2],4,,,absent,0,,sharp boundary or contact,,sharp,,,,,,,nannofossil-rich volcanic ash,volcanic ash,,,
371-U1508A-16H-6-A,38,146,142.14,143.22,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,This section is comprised of light greenish grey clayey nannofossil ooze with with foraminifers. Color banding is evident ranging from GLEY 1 7/10Y to GLEY 1 7/10GY. Small pyrite blebs are seen scattered throughout the section.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-16H-7-A,0,72,143.26,143.98,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,This section is comprised of light greenish grey clayey nannofossil ooze with with foraminifers. Color banding is evident ranging from GLEY 1 7/10Y to GLEY 1 7/10GY. Small pyrite blebs are seen scattered throughout the section.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-16H-CC-A,0,34,143.98,144.32,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,This section is comprised of light greenish grey clayey nannofossil ooze with with foraminifers. Color banding is evident ranging from GLEY 1 7/10Y to GLEY 1 7/10GY. Small pyrite blebs are seen scattered throughout the section.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-17H-1-A,0,145,143.8,145.25,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-17H-2-A,0,150,145.3,146.8,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-17H-3-A,0,150,146.8,148.3,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-17H-4-A,0,150,148.3,149.8,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-17H-5-A,0,150,149.8,151.3,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-17H-6-A,0,41,151.3,151.71,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-17H-6-A,41,45,151.71,151.75,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,,,GLEY 1 4/N (dark gray),,,,,thin bed [B01],fine sand [W22_2],4,,,absent,0,,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-17H-6-A,45,150,151.75,152.8,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-17H-7-A,0,65,152.8,153.45,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-17H-CC-A,0,24,153.45,153.69,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-18H-1-A,0,150,153.3,154.8,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-18H-2-A,0,150,154.8,156.3,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-18H-3-A,0,150,156.3,157.8,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-18H-4-A,0,150,157.8,159.3,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-18H-5-A,0,150,159.3,160.8,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-18H-6-A,0,139,160.8,162.19,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-18H-7-A,0,67,162.3,162.97,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-18H-CC-A,0,16,162.97,163.13,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-19H-1-A,0,150,162.8,164.3,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-19H-2-A,0,103,164.3,165.33,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-19H-2-A,103,112,165.33,165.42,,,,,tuffaceous,nannofossil ooze [Leg339],with bioclasts,tuffaceous nannofossil ooze with bioclasts,,,GLEY 1 5/10Y (greenish gray),bed,,,,thin bed [B01],fine sand [W22_2],4,,,absent,0,,,,,,,,,,,tuffaceous nannofossil ooze,nannofossil ooze with bioclasts,,,
371-U1508A-19H-2-A,112,150,165.42,165.8,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-19H-3-A,0,150,165.8,167.3,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-19H-4-A,0,150,167.3,168.8,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-19H-5-A,0,150,168.8,170.3,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-19H-6-A,0,48,170.3,170.78,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-19H-6-A,48,52,170.78,170.82,,,,,,volcanic ash [Leg339],,volcanic ash,,,GLEY 1 5/N (gray),bed,,,,thin bed [B01],fine sand [W22_2],4,,,absent,0,,,,,,,,,,,volcanic ash,volcanic ash,,,
371-U1508A-19H-6-A,52,120,170.82,171.5,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-19H-7-A,0,68,171.6,172.28,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-20H-1-A,0,150,172.3,173.8,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-20H-2-A,0,150,173.8,175.3,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-20H-3-A,0,150,175.3,176.8,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-20H-4-A,0,143,176.8,178.23,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,color boundary or contact,,diffuse,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-20H-4-A,143,145,178.23,178.25,,,,,,volcanic ash [Leg339],with nannofossils [2014],volcanic ash with nannofossils,,,GLEY 1 5/N (gray),bed,,,,thin bed [B01],fine sand [W22_2],4,,,absent,0,,sharp boundary or contact,,sharp,,,,,,,volcanic ash,volcanic ash with nannofossils,,,
371-U1508A-20H-4-A,145,151,178.25,178.31,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-20H-5-A,0,151,178.31,179.82,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-20H-6-A,0,140,179.82,181.22,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-20H-7-A,0,60,181.32,181.92,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-20H-CC-A,0,28,181.92,182.2,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-21H-1-A,0,150,181.8,183.3,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-21H-2-A,0,150,183.3,184.8,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-21H-3-A,0,150,184.8,186.3,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-21H-4-A,0,150,186.3,187.8,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-21H-5-A,0,150,187.8,189.3,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-21H-6-A,0,100,189.3,190.3,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-21H-7-A,0,60,190.4,191,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-22H-1-A,0,150,191.3,192.8,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-22H-2-A,0,150,192.8,194.3,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-22H-3-A,0,150,194.3,195.8,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Subtly lighter interval at lowest 20 cm. Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-22H-4-A,0,150,195.8,197.3,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-22H-5-A,0,150,197.3,198.8,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-22H-6-A,0,140,198.8,200.2,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-22H-7-A,0,76,200.3,201.06,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
