Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,MAJ Lith. Principal name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,MIN Lith. Principal name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data
340-U1400A-3H-6-A,340,U1400,A,3,3-6,H,6,A,81,86,18.15,18.2,moderate to high [drilling disturbance],5,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,May be a clast.,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-3H-6-A,340,U1400,A,3,3-6,H,6,A,86,116,18.2,18.5,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,,10,100,granule [T07],0,,0,,0,,0,,0,,0,,,,angular,25,0,10,15,30,0,0,5,10,5,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1400A-3H-7-A,340,U1400,A,3,3-7,H,7,A,0,61,18.5,19.11,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,1,0,,0,,0,,0,,0,,100,fine mud [T07],0,,,,rounded,0,0,15,25,55,0,0,0,3,2,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1400A-3H-CC-A,340,U1400,A,3,3-CC,H,CC,A,0,6,19.11,19.17,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,25,55,0,0,0,3,2,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1400A-3H-CC-A,340,U1400,A,3,3-CC,H,CC,A,6,10,19.17,19.21,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
340-U1400A-3H-CC-A,340,U1400,A,3,3-CC,H,CC,A,10,13,19.21,19.24,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,25,55,0,0,0,3,2,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1400A-4H-1-A,340,U1400,A,4,4-1,H,1,A,0,18,19.2,19.38,high [drilling disturbance],6,volcaniclastic-gravel [BGS-S81],50,pebble [W22_2],9,carbonate ooze [Leg178],50,silt-fine mud [T07],2,100,,50,0,,0,,100,pebble [W22_2],0,,0,,0,,,,,,,0,0,0,0,0,0,0,1,1,98,,very poor [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-4H-1-A,340,U1400,A,4,4-1,H,1,A,18,22,19.38,19.42,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Pumice granule rich,0,0,,0,,0,,0,,0,,0,,,,,,,45,0,5,0,50,0,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-4H-1-A,340,U1400,A,4,4-1,H,1,A,22,24,19.42,19.44,slight [drilling disturbance],2,volcaniclastic-gravel [BGS-S81],50,pebble [W22_2],9,carbonate ooze [Leg178],50,silt-fine mud [T07],2,100,,50,0,,0,,100,pebble [W22_2],0,,0,,0,,,,,,,0,0,0,0,0,0,0,1,1,98,,very poor [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-4H-1-A,340,U1400,A,4,4-1,H,1,A,24,30,19.44,19.5,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Pumice granule rich,30,100,,0,,0,,0,,0,,0,,,,,,,45,0,5,0,50,0,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-4H-1-A,340,U1400,A,4,4-1,H,1,A,30,142,19.5,20.62,severe [drilling disturbance],7,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,3,0,,0,,30,pebble [W22_2],0,,0,,70,pebble [W22_2],,,,,,45,0,5,0,50,0,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-4H-2-A,340,U1400,A,4,4-2,H,2,A,0,141,20.62,22.03,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,5,30,pebble [W22_2],0,,70,pebble [W22_2],0,,0,,0,,,,,,rounded,60,0,10,0,30,0,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-4H-3-A,340,U1400,A,4,4-3,H,3,A,0,29.5,22.03,22.325,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,60,0,10,0,30,0,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-4H-3-A,340,U1400,A,4,4-3,H,3,A,29.5,38,22.325,22.41,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-4H-3-A,340,U1400,A,4,4-3,H,3,A,38,49,22.41,22.52,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,Ash?,0,0,,0,,0,,0,,0,,0,,0,,,,,3,0,25,7,64,0,0,0,1,0,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-4H-3-A,340,U1400,A,4,4-3,H,3,A,49,62.5,22.52,22.655,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-4H-3-A,340,U1400,A,4,4-3,H,3,A,62.5,95,22.655,22.98,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,20,20,50,0,0,2,3,0,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-4H-4-A,340,U1400,A,4,4-4,H,4,A,0,62,22.98,23.6,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,,2,100,granule [T07],0,,0,,0,,0,,0,,0,,,,angular,10,0,20,15,48,0,0,2,5,0,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400A-4H-5-A,340,U1400,A,4,4-5,H,5,A,0,14,23.6,23.74,slight to moderate [drilling disturbance],3,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,45,75,pebble [W22_2],0,,0,,0,,0,,20,fine mud [T07],5,granule [T07],,,angular,0,0,1,0,4,0,0,5,5,85,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400A-4H-5-A,340,U1400,A,4,4-5,H,5,A,14,29,23.74,23.89,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-4H-5-A,340,U1400,A,4,4-5,H,5,A,29,107,23.89,24.67,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,10,0,20,15,48,0,0,2,5,0,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400A-4H-6-A,340,U1400,A,4,4-6,H,6,A,0,136,24.67,26.03,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,5,15,pebble [W22_2],0,,0,,0,,0,,85,fine mud [T07],0,,,,angular,5,0,20,20,50,0,0,2,3,0,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400A-4H-CC-A,340,U1400,A,4,4-CC,H,CC,A,0,10,26.03,26.13,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,20,20,50,0,0,2,3,0,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400A-4H-CC-A,340,U1400,A,4,4-CC,H,CC,A,10,14,26.13,26.17,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
340-U1400A-5H-1-A,340,U1400,A,5,5-1,H,1,A,0,6,26.1,26.16,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,10,10,0,0,70,0,0,0,10,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-5H-1-A,340,U1400,A,5,5-1,H,1,A,6,13,26.16,26.23,,,carbonate ooze [Leg178],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,20,2,76,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-5H-1-A,340,U1400,A,5,5-1,H,1,A,13,14,26.23,26.24,,,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,10,10,0,0,70,0,0,0,10,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-5H-1-A,340,U1400,A,5,5-1,H,1,A,14,17,26.24,26.27,,,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,20,2,76,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-5H-1-A,340,U1400,A,5,5-1,H,1,A,17,23,26.27,26.33,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,10,10,0,0,70,0,0,0,10,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-5H-1-A,340,U1400,A,5,5-1,H,1,A,23,41,26.33,26.51,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,20,2,76,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-5H-1-A,340,U1400,A,5,5-1,H,1,A,41,55,26.51,26.65,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,10,10,0,0,70,0,0,0,10,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-5H-1-A,340,U1400,A,5,5-1,H,1,A,55,68,26.65,26.78,,,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,20,2,76,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-5H-1-A,340,U1400,A,5,5-1,H,1,A,68,69,26.78,26.79,,,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,10,10,0,0,70,0,0,0,10,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-5H-1-A,340,U1400,A,5,5-1,H,1,A,69,98,26.79,27.08,,,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,20,2,76,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-5H-2-A,340,U1400,A,5,5-2,H,2,A,0,7,27.08,27.15,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,20,2,76,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-5H-2-A,340,U1400,A,5,5-2,H,2,A,7,18,27.15,27.26,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,Mixed turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,50,0,0,30,10,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-5H-2-A,340,U1400,A,5,5-2,H,2,A,18,25,27.26,27.33,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagite or mud clast,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,20,2,76,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-5H-2-A,340,U1400,A,5,5-2,H,2,A,25,128,27.33,28.36,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,"Part of turbidite. soupy, with shell fragments",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,50,0,0,30,10,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-5H-3-A,340,U1400,A,5,5-3,H,3,A,0,112,28.36,29.48,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,1,0,,0,,50,granule [T07],0,,0,,0,,50,granule [T07],,other = mud clasts,rounded,0,10,10,10,60,0,0,0,10,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-5H-4-A,340,U1400,A,5,5-4,H,4,A,0,152,29.48,31,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,Volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,10,10,10,60,0,0,0,10,0,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-5H-5-A,340,U1400,A,5,5-5,H,5,A,0,55,31,31.55,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Massive volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,40,10,40,0,0,0,10,0,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-5H-CC,340,U1400,A,5,5-CC,H,CC,,0,5,31.55,31.6,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Massive volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,40,0,50,0,0,5,5,0,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-5H-CC,340,U1400,A,5,5-CC,H,CC,,5,10,31.6,31.65,,,,,,,,,,,,PAL sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1400A-5H-CC,340,U1400,A,5,5-CC,H,CC,,10,32,31.65,31.87,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Massive volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,40,0,50,0,0,5,5,0,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-6H-1-A,340,U1400,A,6,6-1,H,1,A,0,21,31.8,32.01,severe [drilling disturbance],7,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite?,50,50,,0,,50,,0,,0,,0,,0,,,,rounded,0,0,0,0,15,0,0,0,0,85,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-6H-1-A,340,U1400,A,6,6-1,H,1,A,21,81,32.01,32.61,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,Top of the thick volcaniclastic turbidite,2,100,,0,,0,,0,,0,,0,,0,,,,rounded,0,0,20,10,60,0,0,0,10,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-6H-2-A,340,U1400,A,6,6-2,H,2,A,0,67,32.61,33.28,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,1,0,,0,,0,,0,,0,,0,,100,pebble [W22_2],,other = mud clasts,rounded,0,15,10,15,55,0,0,0,5,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-6H-3-A,340,U1400,A,6,6-3,H,3,A,0,118,33.28,34.46,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Part of thick volcaniclastic turbidite.,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,0,68,0,0,0,2,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-6H-4-A,340,U1400,A,6,6-4,H,4,A,0,80,34.46,35.26,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,1,100,granule [T07],0,,0,,0,,0,,0,,0,,,,rounded,0,15,10,15,55,0,0,0,5,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-6H-5-A,340,U1400,A,6,6-5,H,5,A,0,99,35.26,36.25,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Massive volcaniclastic turbidite,1,60,pebble [W22_2],0,,40,granule [T07],0,,0,,0,,0,,,pebbly pto granule pumice and granule lava clasts,rounded,0,0,20,10,60,0,0,0,10,0,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-6H-6-A,340,U1400,A,6,6-6,H,6,A,0,74,36.25,36.99,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Part of volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,10,60,0,0,0,10,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-6H-7-A,340,U1400,A,6,6-7,H,7,A,0,124,36.99,38.23,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,1,0,,0,,0,,0,,0,,0,,100,pebble [W22_2],,other = mud,rounded,0,0,20,10,60,0,0,0,0,10,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-6H-CC-A,340,U1400,A,6,6-CC,H,CC,A,0,5,38.23,38.28,,,,,,,,,,,,PAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1400A-6H-CC-A,340,U1400,A,6,6-CC,H,CC,A,5,7,38.28,38.3,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,Massive volcaniclastic turbidite,5,50,pebble [W22_2],0,,0,,0,,0,,50,pebble [W22_2],0,,,pumice and mud clasts,rounded,0,0,20,10,60,0,0,0,10,0,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-7H-1-A,340,U1400,A,7,7-1,H,1,A,0,118,38.3,39.48,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Part of thick volcaniclastic turbidite,1,100,granule [T07],0,,0,,0,,0,,0,,0,,,,rounded,0,10,20,10,60,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-7H-1-A,340,U1400,A,7,7-1,H,1,A,118,131,39.48,39.61,slight [drilling disturbance],2,volcaniclastic-gravel [BGS-S81],100,granule [T07],9,,,,,100,"Part of thick volcaniclastic turbidite, a large gastropod at the base of the section.",60,40,granule [T07],0,,60,granule [T07],0,,0,,0,,0,,,,rounded,0,10,20,10,60,0,0,0,0,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-7H-2-A,340,U1400,A,7,7-2,H,2,A,0,12,39.61,39.73,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],60,granule [T07],9,volcaniclastic-gravel [BGS-S81],40,,,100,,40,0,,0,,100,granule [T07],0,,0,,0,,0,,,,,0,10,20,10,60,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-7H-2-A,340,U1400,A,7,7-2,H,2,A,12,20,39.73,39.81,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,,0,,0,,0,,0,,0,,0,,0,,,,,0,10,20,10,60,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-7H-2-A,340,U1400,A,7,7-2,H,2,A,20,52,39.81,40.13,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],60,granule [T07],9,volcaniclastic-gravel [BGS-S81],40,,,100,,40,0,,0,,100,granule [T07],0,,0,,0,,0,,,,,0,10,20,10,60,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-7H-2-A,340,U1400,A,7,7-2,H,2,A,52,101,40.13,40.62,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,pebble [W22_2],,other = mud,,0,10,20,10,60,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-7H-3-A,340,U1400,A,7,7-3,H,3,A,0,65,40.62,41.27,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Massive volcaniclastic turbidite with mud clasts,4,0,,0,,0,,0,,0,,100,pebble [W22_2],0,,,silty hemipelagic sediment clasts,rounded,20,0,20,25,30,0,0,0,5,0,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-7H-CC-A,340,U1400,A,7,7-CC,H,CC,A,0,4,41.27,41.31,,,,,,,,,,,,PAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1400A-7H-CC-A,340,U1400,A,7,7-CC,H,CC,A,4,17,41.31,41.44,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Massive volcaniclastic turbidite,1,0,,0,,0,,0,,0,,100,granule [T07],0,,,,rounded,20,0,20,25,30,0,0,0,5,0,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-8H-1-A,340,U1400,A,8,8-1,H,1,A,0,24,41.4,41.64,slight [drilling disturbance],2,volcaniclastic-gravel [BGS-S81],95,granule [T07],9,volcaniclastic-sand [BGS-S81],5,,,100,,95,0,,0,,100,granule [T07],0,,0,,0,,0,,,,rounded,20,0,25,10,35,0,0,0,0,10,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-8H-1-A,340,U1400,A,8,8-1,H,1,A,24,140,41.64,42.8,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,25,10,35,0,0,0,0,10,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-8H-2-A,340,U1400,A,8,8-2,H,2,A,0,30,42.8,43.1,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,Part of thick volcaniclastic turbidite,1,0,,0,,100,pebble [W22_2],0,,0,,0,,0,,,,rounded,5,0,50,0,45,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-8H-3-A,340,U1400,A,8,8-3,H,3,A,0,21,43.1,43.31,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,25,10,35,0,0,0,10,0,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-8H-4-A,340,U1400,A,8,8-4,H,4,A,0,126,43.31,44.57,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,40,0,50,0,10,0,0,0,,poor [BP01],absent [alteration],0,Others: oxidized lava,,,,,,,,
340-U1400A-8H-5-A,340,U1400,A,8,8-5,H,5,A,0,150,44.57,46.07,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,Part of thick volcaniclastic turbidite,1,50,pebble [W22_2],0,,0,,0,,0,,0,,50,granule [T07],,Others: mud clasts,rounded,0,0,40,0,50,0,10,0,0,0,,well [BP01],absent [alteration],0,Others: oxidized lava,,,,,,,,
340-U1400A-8H-6-A,340,U1400,A,8,8-6,H,6,A,0,77,46.07,46.84,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,1,0,,0,,0,,0,,0,,0,,100,granule [T07],,Others: mud clasts,rounded,10,0,40,20,20,0,10,0,0,0,,moderate [BP01],absent [alteration],0,Others: oxidized lava,,,,,,,,
340-U1400A-8H-CC,340,U1400,A,8,8-CC,H,CC,,0,21,46.84,47.05,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,10,0,40,20,20,0,10,0,0,0,,poor [BP01],absent [alteration],0,Others: oxidized lava,,,,,,,,
340-U1400A-9H-1-A,340,U1400,A,9,9-1,H,1,A,0,140,47,48.4,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,10,50,0,35,0,0,0,0,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-9H-2-A,340,U1400,A,9,9-2,H,2,A,0,122,48.4,49.62,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,Massive volcaniclastic turbidite,3,0,,0,,70,granule [T07],30,granule [T07],0,,0,,0,,,,rounded,20,0,30,0,35,0,15,0,0,0,,very poor [BP01],absent [alteration],0,,,,,,,,,
340-U1400A-9H-3-A,340,U1400,A,9,9-3,H,3,A,0,98,49.62,50.6,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,10,50,0,35,0,0,0,0,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,
