Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix + name,MAJ Lith. prefix+name+suffix,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. color,MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. abundance [%],MIN Lith. color,MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,"Layer, boundary, lamination, grading",Layer or bedding thickness,Clasts abundance,Diagenetic constituent,Diagenetic structure,Bioturbation intensity,Bioturbation intensity rank,Macrofossil abundance name,Deformational structures,General interval comment,MAJ Lith. Prefix abundance Plot [%],MAJ Lith. Principal name abundance Plot [%],File data
339-U1386A-17H-1-A,339,U1386,A,17,17-1,H,1,A,0,32,144,144.32,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,color contact,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments.,100,100,
339-U1386A-17H-1-A,339,U1386,A,17,17-1,H,1,A,32,150,144.32,145.5,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10YR 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,Foraminifers visible.,100,100,
339-U1386A-17H-2-A,339,U1386,A,17,17-2,H,2,A,0,45,145.5,145.95,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10YR 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,color contact,,,,,,sparse_339 [DB91],2,,,Foraminifers visible.,100,100,
339-U1386A-17H-2-A,339,U1386,A,17,17-2,H,2,A,45,97,145.95,146.47,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10Y 3/1 (very dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,,,Foraminifers visible.,100,100,
339-U1386A-17H-2-A,339,U1386,A,17,17-2,H,2,A,97,133,146.47,146.83,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 3/1 (very dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments and foraminifers visible.,100,100,
339-U1386A-17H-2-A,339,U1386,A,17,17-2,H,2,A,133,149,146.83,146.99,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate [Leg339],silty sand   with biogenic carbonate [Leg339],100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and foraminifers visible.,100,100,
339-U1386A-17H-3-A,339,U1386,A,17,17-3,H,3,A,0,5,146.99,147.04,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate [Leg339],silty sand   with biogenic carbonate [Leg339],100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and foraminifers visible.,100,100,
339-U1386A-17H-3-A,339,U1386,A,17,17-3,H,3,A,5,147,147.04,148.46,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Foraminifers visible.,100,100,
339-U1386A-17H-4-A,339,U1386,A,17,17-4,H,4,A,0,150,148.46,149.96,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Foraminifers visible.,100,100,
339-U1386A-17H-5-A,339,U1386,A,17,17-5,H,5,A,0,138,149.96,151.34,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and foraminifers visible.,100,100,
339-U1386A-17H-CC-A,339,U1386,A,17,17-CC,H,CC,A,0,30,151.34,151.64,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and foraminifers visible.,100,100,
339-U1386A-18H-1-A,339,U1386,A,18,18-1,H,1,A,0,3,151.6,151.63,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,massive [BJ84],,,,,slight_339 [DB91],3,,,,100,100,
339-U1386A-18H-1-A,339,U1386,A,18,18-1,H,1,A,3,150,151.63,153.1,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,Medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,,,Forams. present,100,100,
339-U1386A-18H-2-A,339,U1386,A,18,18-2,H,2,A,0,125,153.1,154.35,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,Medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,massive [BJ84],,,,,slight_339 [DB91],3,,,,100,100,
339-U1386A-18H-2-A,339,U1386,A,18,18-2,H,2,A,125,150,154.35,154.6,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,Medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,,,,100,100,
339-U1386A-18H-3-A,339,U1386,A,18,18-3,H,3,A,0,22,154.6,154.82,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,Medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,massive [BJ84],,,,,slight_339 [DB91],3,rare [A48],,Shell fragments at 40 and 41 cm,100,100,
339-U1386A-18H-3-A,339,U1386,A,18,18-3,H,3,A,22,150,154.82,156.1,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,Medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,rare [A48],,Forams. and shell fragments,100,100,
339-U1386A-18H-4-A,339,U1386,A,18,18-4,H,4,A,0,34,156.1,156.44,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,Medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,massive [BJ84],,,,,slight_339 [DB91],3,,,,100,100,
339-U1386A-18H-4-A,339,U1386,A,18,18-4,H,4,A,34,149,156.44,157.59,,sandy silt [Leg339],with biogenic carbonate [Leg339],sandy silt ,sandy silt  with biogenic carbonate ,sandy silt   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,,100,100,
339-U1386A-18H-5-A,339,U1386,A,18,18-5,H,5,A,0,27,157.59,157.86,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,Medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,massive [BJ84],,,,,slight_339 [DB91],3,,,,100,100,
339-U1386A-18H-5-A,339,U1386,A,18,18-5,H,5,A,27,58,157.86,158.17,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,Medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,massive [BJ84],,,,,slight_339 [DB91],3,,,,100,100,
339-U1386A-18H-5-A,339,U1386,A,18,18-5,H,5,A,58,150,158.17,159.09,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,Medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,present [A48],,Forams. and shell fragments,100,100,
339-U1386A-18H-6-A,339,U1386,A,18,18-6,H,6,A,0,123,159.09,160.32,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,Medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,present [A48],,Forams. and shell fragments,100,100,
339-U1386A-18H-CC-A,339,U1386,A,18,18-CC,H,CC,A,0,25,160.32,160.57,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,,,,,,,,,,,,,,,,,,,,,massive [BJ84],,,,,slight_339 [DB91],3,present [A48],,Forams. and shell fragments,,,
339-U1386A-19H-1-A,339,U1386,A,19,19-1,H,1,A,0,150,160.5,162,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,present [A48],,Shell fragments present,100,100,
339-U1386A-19H-2-A,339,U1386,A,19,19-2,H,2,A,0,70,162,162.7,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,massive [BJ84],,,,,slight_339 [DB91],3,,,,100,100,
339-U1386A-19H-2-A,339,U1386,A,19,19-2,H,2,A,70,150,162.7,163.5,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,present [A48],,"Forams. present, shell fragments present",100,100,
339-U1386A-19H-3-A,339,U1386,A,19,19-3,H,3,A,0,87,163.5,164.37,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,massive [BJ84],,,,,slight_339 [DB91],3,present [A48],,Forams. present,100,100,
339-U1386A-19H-3-A,339,U1386,A,19,19-3,H,3,A,87,150,164.37,165,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,present [A48],,"Small shell fragments present; forams. present, forams.-filled burrows at 127-132 cm; vertical cracking on the left up to 2cm from edge of core at 127-150 cm",100,100,
339-U1386A-19H-4-A,339,U1386,A,19,19-4,H,4,A,0,7,165,165.07,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,massive [BJ84],,,,,slight_339 [DB91],3,present [A48],,Small shell fragments present; forams. present,100,100,
339-U1386A-19H-4-A,339,U1386,A,19,19-4,H,4,A,7,112,165.07,166.12,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,massive [BJ84],,,,,slight_339 [DB91],3,,,Forams. present,100,100,
339-U1386A-19H-4-A,339,U1386,A,19,19-4,H,4,A,112,150,166.12,166.5,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,,,Forams. present,100,100,
339-U1386A-19H-5-A,339,U1386,A,19,19-5,H,5,A,0,5,166.5,166.55,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,massive [BJ84],,,,,slight_339 [DB91],3,,,Forams. present,100,100,
339-U1386A-19H-5-A,339,U1386,A,19,19-5,H,5,A,5,53,166.55,167.03,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,present [A48],,Shell fragment at 6cm; forams. present,100,100,
339-U1386A-19H-CC-A,339,U1386,A,19,19-CC,H,CC,A,0,23,167.05,167.28,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,present [A48],,Shell fragment at 6cm; forams. present,100,100,
339-U1386A-20H-1-A,339,U1386,A,20,20-1,H,1,A,0,73,167.2,167.93,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,rare [A48],,Shell fragments at 21 cm,100,100,
339-U1386A-20H-2-A,339,U1386,A,20,20-2,H,2,A,0,150,167.93,169.43,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,,,,100,100,
339-U1386A-20H-3-A,339,U1386,A,20,20-3,H,3,A,0,27,169.43,169.7,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,massive [BJ84],,,,,slight_339 [DB91],3,,,,100,100,
339-U1386A-20H-3-A,339,U1386,A,20,20-3,H,3,A,27,150,169.7,170.93,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,rare [A48],,Some shell fragments; forams present,100,100,
339-U1386A-20H-4-A,339,U1386,A,20,20-4,H,4,A,0,120,170.94,172.14,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,massive [BJ84],,,,,slight_339 [DB91],3,,,Forams. present,100,100,
339-U1386A-20H-4-A,339,U1386,A,20,20-4,H,4,A,120,150,172.14,172.44,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,,,,100,100,
339-U1386A-20H-5-A,339,U1386,A,20,20-5,H,5,A,0,150,172.45,173.95,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,,,Forams. present,100,100,
339-U1386A-20H-6-A,339,U1386,A,20,20-6,H,6,A,0,150,173.96,175.46,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,,,,100,100,
339-U1386A-20H-7-A,339,U1386,A,20,20-7,H,7,A,0,150,175.46,176.96,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,,,,100,100,
339-U1386A-20H-8-A,339,U1386,A,20,20-8,H,8,A,0,58,176.96,177.54,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,,,,100,100,
339-U1386A-20H-CC-A,339,U1386,A,20,20-CC,H,CC,A,0,50,177.55,178.05,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,,,,100,100,
339-U1386A-21H-1-A,339,U1386,A,21,21-1,H,1,A,0,16,176.7,176.86,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,,,Forams. present,100,100,
339-U1386A-21H-2-A,339,U1386,A,21,21-2,H,2,A,0,150,176.87,178.37,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,,,Forams. present,100,100,
339-U1386A-21H-3-A,339,U1386,A,21,21-3,H,3,A,0,120,178.37,179.57,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,massive [BJ84],,,,,slight_339 [DB91],3,,,Forams. present,100,100,
339-U1386A-21H-3-A,339,U1386,A,21,21-3,H,3,A,120,150,179.57,179.87,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,present [A48],,Forams. present; shell fragments present,100,100,
339-U1386A-21H-4-A,339,U1386,A,21,21-4,H,4,A,0,7,179.87,179.94,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,massive [BJ84],,,,,slight_339 [DB91],3,present [A48],,Forams. present; shell fragments present,100,100,
339-U1386A-21H-4-A,339,U1386,A,21,21-4,H,4,A,7,150,179.94,181.37,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,rare [A48],,Shell fragments at 104 cm; forams. present,100,100,
339-U1386A-21H-5-A,339,U1386,A,21,21-5,H,5,A,0,148,181.37,182.85,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,present [A48],,Forams. present; shell fragments at 54 cm,100,100,
339-U1386A-21H-CC-A,339,U1386,A,21,21-CC,H,CC,A,0,26,182.86,183.12,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,present [A48],,Forams. present; shell fragments at 54 cm,100,100,
339-U1386A-22X-1-A,339,U1386,A,22,22-1,X,1,A,0,150,183.1,184.6,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,,,Forams. present,100,100,
339-U1386A-22X-2-A,339,U1386,A,22,22-2,X,2,A,0,67,184.6,185.27,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,massive [BJ84],,,,,slight_339 [DB91],3,,,Forams. present,100,100,
339-U1386A-22X-2-A,339,U1386,A,22,22-2,X,2,A,67,150,185.27,186.1,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,,,Forams. present,100,100,
339-U1386A-22X-3-A,339,U1386,A,22,22-3,X,3,A,0,42,186.1,186.52,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,massive [BJ84],,,,,slight_339 [DB91],3,,,Forams. present,100,100,
339-U1386A-22X-3-A,339,U1386,A,22,22-3,X,3,A,42,150,186.52,187.6,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,,,Forams. present,100,100,
339-U1386A-22X-4-A,339,U1386,A,22,22-4,X,4,A,0,65,187.6,188.25,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,,,Forams. present,100,100,
339-U1386A-22X-CC-A,339,U1386,A,22,22-CC,X,CC,A,0,37,188.25,188.62,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,,,Forams. present,100,100,
339-U1386A-23X-1-A,339,U1386,A,23,23-1,X,1,A,0,31,186.5,186.81,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,,,,100,100,
339-U1386A-23X-2-A,339,U1386,A,23,23-2,X,2,A,0,150,186.81,188.31,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,,,Pyritized burrows at 129 cm,100,100,
339-U1386A-23X-3-A,339,U1386,A,23,23-3,X,3,A,0,150,188.31,189.81,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,present [A48],,Shell fragments,100,100,
339-U1386A-23X-4-A,339,U1386,A,23,23-4,X,4,A,0,150,189.82,191.32,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,present [A48],,Shell fragments; silt-filled burrows,100,100,
339-U1386A-23X-5-A,339,U1386,A,23,23-5,X,5,A,0,150,191.32,192.82,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,slight_339 [DB91],3,present [A48],,Shell fragments ; pyritized burrow at 69-67 and 142 cm,100,100,
339-U1386A-23X-6-A,339,U1386,A,23,23-6,X,6,A,0,23,192.82,193.05,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,massive [BJ84],,,,,slight_339 [DB91],3,,,,100,100,
339-U1386A-23X-6-A,339,U1386,A,23,23-6,X,6,A,23,40,193.05,193.22,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,Many shell fragments; motted; pyritized grains,100,100,
339-U1386A-23X-6-A,339,U1386,A,23,23-6,X,6,A,40,150,193.22,194.32,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,irregular contact,massive [BJ84],,,,,slight_339 [DB91],3,present [A48],,Echinodium spire fragment at 132 cm,100,100,
339-U1386A-23X-7-A,339,U1386,A,23,23-7,X,7,A,0,107,194.32,195.39,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,irregular contact,,,,,,slight_339 [DB91],3,present [A48],,Shell fragment; crack at 3 cm,100,100,
