Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Sample domain number (if >1 domain),Sample domain name (if >1 domain),Domain relative abundance [%],Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color,Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,Clasts (>2 mm) 2ND ORDER,Clasts (>2 mm) 3ND ORDER,Lithic clasts (>2 mm) DOMINANT,DOMINANT lithic roundness,Lithic clasts (>2 mm) 2ND ORDER,2ND lithic roundness,Lithic clasts (>2 mm) 3RD ORDER,3RD lithic roundness,Vitric clasts (>2 mm) DOMINANT,DOMINANT vitric roundness,Vitric clasts (>2 mm) 2ND ORDER,2ND vitric roundness,Vitric clasts (>2 mm) 3RD ORDER,3RD vitric roundness,Crystals (>2 mm) DOMINANT,DOMINANT crystal roundness,Crystals (>2 mm) 2ND ORDER,2ND crystal roundness,Crystals (>2 mm) 3RD ORDER,3RD crystal roundness,Clast comments,"Matrix, fines (<2 mm) DOMINANT","Matrix, fines (<2 mm) 2ND ORDER","Matrix, fines (<2 mm) 3ND ORDER",Matrix sorting,Matrix comments,File Data,Shore File Links,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
350-U1437B-26X-4-A,350,U1437,B,26,26-4,X,4,A,0.0,15.0,159.8,159.95,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,irregular,diffuse,horizontal,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-26X-4-A,350,U1437,B,26,26-4,X,4,A,15.0,19.0,159.95,159.99,I,,,,evolved,ash [2014],,evolved ash,evolved ash,ash,,,,silt [W22_1],2.0,fine sand [W22_2],4.0,,planar,sharp,horizontal,,,normally graded,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-26X-4-A,350,U1437,B,26,26-4,X,4,A,19.0,100.0,159.99,160.8,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,single lapilli,,not recovered,,,,,stratified,high,3.0,,foraminifer,trace [A85],vitric [2014],,,,,,,,,scoria [2014],sub-rounded,,,,,,,,,,,,,,,,,,,,,
350-U1437B-26X-CC-A,350,U1437,B,26,26-CC,X,CC,A,0.0,17.0,160.8,160.97,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,not recovered,,,,,,high,3.0,,foraminifer,trace [A85],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-27X-CC-A,350,U1437,B,27,27-CC,X,CC,A,0.0,5.0,165.0,165.05,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,irregular,bioturbated,horizontal,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-27X-CC-A,350,U1437,B,27,27-CC,X,CC,A,5.0,13.0,165.05,165.13,I,,,,bimodal,ash [2014],with mud [2014],bimodal ash,bimodal ash with mud,ash with mud,,,,fine sand [W22_2],4.0,fine sand [W22_2],4.0,,planar,not recovered,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-27X-CC-A,350,U1437,B,27,27-CC,X,CC,A,13.0,37.0,165.13,165.37,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,planar,sharp,horizontal,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-27X-CC-A,350,U1437,B,27,27-CC,X,CC,A,37.0,41.0,165.37,165.41,I,,,,mafic,lapilli-ash [2014],with crystals,mafic lapilli-ash,mafic lapilli-ash with crystals,lapilli-ash with crystals,,,,fine sand [W22_2],4.0,granule [W22_2],8.0,,curviplanar,sharp to gradational,horizontal,,,normally graded,,,,,,,vitric [2014],,,,,,,,,scoria [2014],angular,,,,,,,,,,,feldspar and ferromagnesians,vitric matrix [2014],crystal matrix [2014],,,feldspar and ferromagnesians,,,,,
350-U1437B-27X-CC-A,350,U1437,B,27,27-CC,X,CC,A,41.0,54.0,165.41,165.54,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,not recovered,,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-27X-CC-A,350,U1437,B,27,27-CC,X,CC,A,54.0,55.0,165.54,165.55,I,,,,evolved,ash [2014],,evolved ash,evolved ash,ash,,,,silt [W22_1],2.0,silt [W22_1],2.0,,planar,sharp,horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-27X-CC-A,350,U1437,B,27,27-CC,X,CC,A,55.0,62.0,165.55,165.62,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,not recovered,,,,,stratified,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-1-A,350,U1437,B,28,28-1,X,1,A,0.0,30.0,174.7,175.0,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,curviplanar,diffuse,h,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-1-A,350,U1437,B,28,28-1,X,1,A,30.0,32.0,175.0,175.02,I,,,,evolved,ash [2014],,evolved ash,evolved ash,ash,,,,fine sand [W22_2],4.0,fine sand [W22_2],4.0,,planar,sharp,horizontal,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-28X-1-A,350,U1437,B,28,28-1,X,1,A,32.0,63.0,175.02,175.33,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,single lapillus,planar,sharp,h,,,,stratified,moderate [DB86],2.0,,,,vitric [2014],,,,,,,,,scoria [2014],sub-rounded,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-1-A,350,U1437,B,28,28-1,X,1,A,63.0,65.0,175.33,175.35,I,,,,tuffaceous,mud [2014],with fecal pellets,tuffaceous mud,tuffaceous mud with fecal pellets,mud with fecal pellets,,,,,,,,,planar,sharp,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-1-A,350,U1437,B,28,28-1,X,1,A,65.0,132.0,175.35,176.02,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,curviplanar,diffuse,horizontal,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-1-A,350,U1437,B,28,28-1,X,1,A,132.0,133.0,176.02,176.03,I,,,,evolved,ash [2014],with crystals,evolved ash,evolved ash with crystals,ash with crystals,,,,silt [W22_1],2.0,silt [W22_1],2.0,bivalve shell fragment,curviplanar,diffuse,h,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,"hornblende, pyroxene, feldspar",vitric matrix [2014],carbonate matrix [2014],,,"hornblende, pyroxene, feldspar",,,,,
350-U1437B-28X-1-A,350,U1437,B,28,28-1,X,1,A,133.0,150.0,176.03,176.2,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,not recovered,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-2-A,350,U1437,B,28,28-2,X,2,A,0.0,21.0,176.2,176.41,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,planar,diffuse,horizontal,,,,,high,3.0,,foraminifer,trace [A85],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-2-A,350,U1437,B,28,28-2,X,2,A,21.0,43.0,176.41,176.63,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,altered rock fragments,planar,diffuse,horizontal,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-2-A,350,U1437,B,28,28-2,X,2,A,43.0,144.0,176.63,177.64,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,not recovered,,,,,,high,3.0,,foraminifer,trace [A85],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-3-A,350,U1437,B,28,28-3,X,3,A,0.0,150.0,177.7,179.2,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,not recovered,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-4-A,350,U1437,B,28,28-4,X,4,A,0.0,5.0,179.2,179.25,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,irregular,bioturbated,horizontal,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-4-A,350,U1437,B,28,28-4,X,4,A,5.0,18.0,179.25,179.38,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,black - organic?,irregular,bioturbated,horizontal,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-4-A,350,U1437,B,28,28-4,X,4,A,18.0,28.0,179.38,179.48,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,curviplanar,bioturbated,horizontal,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-4-A,350,U1437,B,28,28-4,X,4,A,28.0,34.0,179.48,179.54,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,black - organic?,curviplanar,bioturbated,horizontal,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-4-A,350,U1437,B,28,28-4,X,4,A,34.0,49.0,179.54,179.69,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,curviplanar,bioturbated,horizontal,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-4-A,350,U1437,B,28,28-4,X,4,A,49.0,82.0,179.69,180.02,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,irregular,bioturbated,horizontal,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-4-A,350,U1437,B,28,28-4,X,4,A,82.0,119.0,180.02,180.39,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,irregular,bioturbated,horizontal,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-4-A,350,U1437,B,28,28-4,X,4,A,119.0,124.0,180.39,180.44,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,black - organic?,irregular,sharp,horizontal,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-4-A,350,U1437,B,28,28-4,X,4,A,124.0,137.0,180.44,180.57,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,irregular,sharp,horizontal,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-4-A,350,U1437,B,28,28-4,X,4,A,137.0,144.0,180.57,180.64,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,black - organic?,curviplanar,sharp,horizontal,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-4-A,350,U1437,B,28,28-4,X,4,A,144.0,150.0,180.64,180.7,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,not recovered,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-5-A,350,U1437,B,28,28-5,X,5,A,0.0,5.0,180.7,180.75,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,silt [W22_1],2.0,silt [W22_1],2.0,,planar,sharp to gradational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-5-A,350,U1437,B,28,28-5,X,5,A,5.0,8.0,180.75,180.78,I,,,,evolved,ash [2014],,evolved ash,evolved ash,ash,,,,,,,,,irregular,diffuse,,,well [2014],normally graded,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-28X-5-A,350,U1437,B,28,28-5,X,5,A,8.0,30.0,180.78,181.0,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,irregular,diffuse,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-5-A,350,U1437,B,28,28-5,X,5,A,30.0,38.0,181.0,181.08,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,altered rock fragments,irregular,bioturbated,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-5-A,350,U1437,B,28,28-5,X,5,A,38.0,62.0,181.08,181.32,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,planar,diffuse,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-5-A,350,U1437,B,28,28-5,X,5,A,62.0,68.0,181.32,181.38,I,,,,evolved,ash [2014],,evolved ash,evolved ash,ash,,,,,,,,,irregular,diffuse,,,well [2014],,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-28X-5-A,350,U1437,B,28,28-5,X,5,A,68.0,121.0,181.38,181.91,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,not recovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-6-A,350,U1437,B,28,28-6,X,6,A,0.0,13.0,181.91,182.04,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,planar,bioturbated,,,well [2014],normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-6-A,350,U1437,B,28,28-6,X,6,A,13.0,17.0,182.04,182.08,I,,,,evolved,ash [2014],,evolved ash,evolved ash,ash,,,,,,,,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-28X-6-A,350,U1437,B,28,28-6,X,6,A,17.0,73.0,182.08,182.64,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,not recovered,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-28X-CC-A,350,U1437,B,28,28-CC,X,CC,A,0.0,32.0,182.64,182.96,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,single lapillus,,,,,,,,moderate [DB86],2.0,,,,vitric [2014],,,,,,,,,scoria [2014],sub-rounded,,,,,,,,,,,,,,,,,,,,,
350-U1437B-29X-1-A,350,U1437,B,29,29-1,X,1,A,0.0,22.0,184.4,184.62,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,with pebble-sized lithic clasts,irregular,bioturbated,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-29X-1-A,350,U1437,B,29,29-1,X,1,A,22.0,24.0,184.62,184.64,I,,,,evolved,ash [2014],,evolved ash,evolved ash,ash,,,,fine sand [W22_2],4.0,silt [W22_1],2.0,,irregular,bioturbated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-29X-1-A,350,U1437,B,29,29-1,X,1,A,24.0,150.0,184.64,185.9,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,with pebble sized lithic clasts,,not recovered,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-29X-CC-A,350,U1437,B,29,29-CC,X,CC,A,0.0,24.0,185.9,186.14,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,not recovered,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-30X-1-A,350,U1437,B,30,30-1,X,1,A,0.0,106.0,194.1,195.16,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,with glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-30X-1-A,350,U1437,B,30,30-1,X,1,A,106.0,108.0,195.16,195.18,I,,,,mafic,ash [2014],,mafic ash,mafic ash,ash,,,,silt [W22_1],2.0,silt [W22_1],2.0,,planar,sharp,horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-30X-1-A,350,U1437,B,30,30-1,X,1,A,108.0,131.0,195.18,195.41,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-30X-2-A,350,U1437,B,30,30-2,X,2,A,0.0,46.0,195.6,196.06,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-30X-2-A,350,U1437,B,30,30-2,X,2,A,46.0,54.0,196.06,196.14,I,,,,evolved,ash [2014],,evolved ash,evolved ash,ash,,,,silt [W22_1],2.0,coarse sand [W22_2],6.0,white to dark gray,irregular,sharp,horizontal,,,reversely graded,cross-bedded,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-30X-2-A,350,U1437,B,30,30-2,X,2,A,54.0,110.0,196.14,196.7,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-30X-2-A,350,U1437,B,30,30-2,X,2,A,110.0,113.0,196.7,196.73,I,,,,mafic,ash [2014],,mafic ash,mafic ash,ash,,,,silt [W22_1],2.0,silt [W22_1],2.0,dark gray,irregular,bioturbated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-30X-2-A,350,U1437,B,30,30-2,X,2,A,113.0,142.0,196.73,197.02,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-30X-CC-A,350,U1437,B,30,30-CC,X,CC,A,0.0,26.0,197.02,197.28,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-30X-CC-A,350,U1437,B,30,30-CC,X,CC,A,26.0,36.0,197.28,197.38,I,,,,mafic,ash [2014],,mafic ash,mafic ash,ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-31X-1-A,350,U1437,B,31,31-1,X,1,A,0.0,10.0,203.8,203.9,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,irregular,gradational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-31X-1-A,350,U1437,B,31,31-1,X,1,A,10.0,31.0,203.9,204.11,I,,,,mafic,ash [2014],with mud [2014],mafic ash,mafic ash with mud,ash with mud,,,,silt [W22_1],2.0,,,medium gray,irregular,bioturbated,,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-31X-1-A,350,U1437,B,31,31-1,X,1,A,31.0,130.0,204.11,205.1,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,bioturbated,,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-31X-1-A,350,U1437,B,31,31-1,X,1,A,130.0,131.0,205.1,205.11,I,,,,evolved,ash [2014],,evolved ash,evolved ash,ash,,,,fine sand [W22_2],4.0,,,light gray,,,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437B-31X-2-A,350,U1437,B,31,31-2,X,2,A,0.0,65.0,205.3,205.95,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,planar,gradational,,,,,,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-31X-2-A,350,U1437,B,31,31-2,X,2,A,65.0,69.0,205.95,205.99,I,,,,mafic,ash [2014],,mafic ash,mafic ash,ash,,,,medium sand [W22_2],5.0,,,medium gray,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"hornblende, feldspar",crystal matrix [2014],vitric matrix [2014],,,"hornblende, feldspar",,,,,
350-U1437B-31X-2-A,350,U1437,B,31,31-2,X,2,A,69.0,108.0,205.99,206.38,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-31X-CC-A,350,U1437,B,31,31-CC,X,CC,A,0.0,19.0,206.38,206.57,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,foraminifer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-31X-CC-A,350,U1437,B,31,31-CC,X,CC,A,19.0,36.0,206.57,206.74,I,,,,evolved,ash [2014],with lapilli [2014],evolved ash,evolved ash with lapilli,ash with lapilli,,,,medium sand [W22_2],5.0,coarse sand [W22_2],6.0,light grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-32X-1-A,350,U1437,B,32,32-1,X,1,A,0.0,17.0,213.5,213.67,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,irregular,gradational,,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-32X-1-A,350,U1437,B,32,32-1,X,1,A,17.0,24.0,213.67,213.74,I,,,,mafic,ash [2014],with mud [2014],mafic ash,mafic ash with mud,ash with mud,,dark gray,,fine sand [W22_2],4.0,,,,planar,gradational,,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437B-32X-1-A,350,U1437,B,32,32-1,X,1,A,24.0,43.0,213.74,213.93,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,gradational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-32X-1-A,350,U1437,B,32,32-1,X,1,A,43.0,50.0,213.93,214.0,I,,,,evolved,ash [2014],with mud,evolved ash,evolved ash with mud,ash with mud,,gray,,fine sand [W22_2],4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-32X-1-A,350,U1437,B,32,32-1,X,1,A,50.0,77.0,214.0,214.27,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-32X-1-A,350,U1437,B,32,32-1,X,1,A,77.0,85.0,214.27,214.35,I,,,,mafic,ash [2014],with mud [2014],mafic ash,mafic ash with mud,ash with mud,,dark gray,,medium sand [W22_2],5.0,,,,planar,gradational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-32X-1-A,350,U1437,B,32,32-1,X,1,A,85.0,116.0,214.35,214.66,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-32X-1-A,350,U1437,B,32,32-1,X,1,A,116.0,119.0,214.66,214.69,I,,,,evolved,ash [2014],with mud [2014],evolved ash,evolved ash with mud,ash with mud,,gray,,fine sand [W22_2],4.0,,,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-32X-1-A,350,U1437,B,32,32-1,X,1,A,119.0,150.0,214.69,215.0,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-32X-2-A,350,U1437,B,32,32-2,X,2,A,0.0,17.0,215.0,215.17,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,irregular,gradational,,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-32X-2-A,350,U1437,B,32,32-2,X,2,A,17.0,24.0,215.17,215.24,I,,,,evolved,ash [2014],with mud [2014],evolved ash,evolved ash with mud,ash with mud,,dark gray,,fine sand [W22_2],4.0,,,,planar,gradational,,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437B-32X-2-A,350,U1437,B,32,32-2,X,2,A,24.0,114.0,215.24,216.14,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
