Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
363-U1489D-10H-6-A,10,150,87.3,88.7,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"This core is actually lighter than 5GY 8/1, this is the color that best approximation of the color and the it continues to lighten down core. The bottom haif of section 5 down through the core catch is significantly lighter with more foraminfers.",,,,,,,,,,,,,363,U1489,D,10,H,6,A,
363-U1489D-10H-7-A,0,68,88.7,89.38,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"This core is actually lighter than 5GY 8/1, this is the color that best approximation of the color and the it continues to lighten down core. The bottom haif of section 5 down through the core catch is significantly lighter with more foraminfers.",,,,,,,,,,,,,363,U1489,D,10,H,7,A,
363-U1489D-10H-CC-A,0,41,89.38,89.79,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"This core is actually lighter than 5GY 8/1, this is the color that best approximation of the color and the it continues to lighten down core. The bottom haif of section 5 down through the core catch is significantly lighter with more foraminfers.",,,,,,,,,,,,,363,U1489,D,10,H,CC,A,
363-U1489D-11H-1-A,0,150,89.2,90.7,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Centimeter scale green layers are common in this core, as are are yellowish mottles.",,,,,,,,,,,,,363,U1489,D,11,H,1,A,
363-U1489D-11H-2-A,0,150,90.7,92.2,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Centimeter scale green layers are common in this core, as are are yellowish mottles.",,,,,,,,,,,,,363,U1489,D,11,H,2,A,
363-U1489D-11H-3-A,0,150,92.2,93.7,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Centimeter scale green layers are common in this core, as are are yellowish mottles.",,,,,,,,,,,,,363,U1489,D,11,H,3,A,
363-U1489D-11H-4-A,0,150,93.7,95.2,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Centimeter scale green layers are common in this core, as are are yellowish mottles.",,,,,,,,,,,,,363,U1489,D,11,H,4,A,
363-U1489D-11H-5-A,0,150,95.2,96.7,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Centimeter scale green layers are common in this core, as are are yellowish mottles.",,,,,,,,,,,,,363,U1489,D,11,H,5,A,
363-U1489D-11H-6-A,0,150,96.7,98.2,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Centimeter scale green layers are common in this core, as are are yellowish mottles.",,,,,,,,,,,,,363,U1489,D,11,H,6,A,
363-U1489D-11H-7-A,0,73,98.2,98.93,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Centimeter scale green layers are common in this core, as are are yellowish mottles.",,,,,,,,,,,,,363,U1489,D,11,H,7,A,
363-U1489D-11H-CC-A,0,27,98.93,99.2,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Centimeter scale green layers are common in this core, as are are yellowish mottles.",,,,,,,,,,,,,363,U1489,D,11,H,CC,A,
363-U1489D-12H-1-A,0,150,98.7,100.2,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,N 8.5 (white),moderate [DB86],,,,,,"Centimeter scale green layers are common in this core, as are are yellowish mottles and sulfide specks. Probably soft-sediment deformation from around 67 cm in section 6 downcore.",,,,,,,,,,,,,363,U1489,D,12,H,1,A,
363-U1489D-12H-2-A,0,137,100.2,101.57,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,N 8.5 (white),moderate [DB86],,,,,,"Centimeter scale green layers are common in this core, as are are yellowish mottles and sulfide specks. Probably soft-sediment deformation from around 67 cm in section 6 downcore.",,,,,,,,,,,,,363,U1489,D,12,H,2,A,
363-U1489D-12H-2-A,137,139,101.57,101.59,clay-bearing [X363],nannofossil ash [X363],clay-bearing nannofossil ash,,N 6 (gray),moderate [DB86],,,,,,"Centimeter scale green layers are common in this core, as are are yellowish mottles and sulfide specks. Probably soft-sediment deformation from around 67 cm in section 6 downcore, the sediments appear sheared.",,,,,,,,,,,,,363,U1489,D,12,H,2,A,
363-U1489D-12H-2-A,139,150,101.59,101.7,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,N 8.5 (white),moderate [DB86],,,,,,"Centimeter scale green layers are common in this core, as are are yellowish mottles and sulfide specks. Probably soft-sediment deformation from around 67 cm in section 6 downcore.",,,,,,,,,,,,,363,U1489,D,12,H,2,A,
363-U1489D-12H-3-A,0,150,101.7,103.2,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,N 8.5 (white),moderate [DB86],,,,,,"Centimeter scale green layers are common in this core, as are are yellowish mottles and sulfide specks. Probably soft-sediment deformation from around 67 cm in section 6 downcore.",,,,,,,,,,,,,363,U1489,D,12,H,3,A,
363-U1489D-12H-4-A,0,150,103.2,104.7,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,N 8.5 (white),moderate [DB86],,,,,,"Centimeter scale green layers are common in this core, as are are yellowish mottles and sulfide specks. Probably soft-sediment deformation from around 67 cm in section 6 downcore.",,,,,,,,,,,,,363,U1489,D,12,H,4,A,
363-U1489D-12H-5-A,0,150,104.7,106.2,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,N 8.5 (white),moderate [DB86],,,,,,"Centimeter scale green layers are common in this core, as are are yellowish mottles and sulfide specks. Probably soft-sediment deformation from around 67 cm in section 6 downcore.",,,,,,,,,,,,,363,U1489,D,12,H,5,A,
363-U1489D-12H-6-A,0,17,106.2,106.37,clay-bearing [X363],foraminifer-nannofossil ooze [X363],clay-bearing foraminifer-nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Centimeter scale green layers are common in this core, as are are yellowish mottles and sulfide specks. Probably soft-sediment deformation from around 67 cm in section 6 downcore.",,,,,,,,,,,,,363,U1489,D,12,H,6,A,
363-U1489D-12H-6-A,17,23,106.37,106.43,clay-bearing [X363],foraminifer-nannofossil ooze [X363],clay-bearing foraminifer-nannofossil ooze,,10R 8/1 (white),moderate [DB86],,,,,,"Centimeter scale green layers are common in this core, as are are yellowish mottles and sulfide specks. Probably soft-sediment deformation from around 67 cm in section 6 downcore.",,,,,,,,,,,,,363,U1489,D,12,H,6,A,
363-U1489D-12H-6-A,23,150,106.43,107.7,clay-bearing [X363],foraminifer-nannofossil ooze [X363],clay-bearing foraminifer-nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Centimeter scale green layers are common in this core, as are are yellowish mottles and sulfide specks. Probably soft-sediment deformation from around 67 cm in section 6 downcore.",,,,,,,,,,,,,363,U1489,D,12,H,6,A,
363-U1489D-12H-7-A,0,68,107.7,108.38,clay-bearing [X363],foraminifer-nannofossil ooze [X363],clay-bearing foraminifer-nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Centimeter scale green layers are common in this core, as are are yellowish mottles and sulfide specks. Probably soft-sediment deformation from around 67 cm in section 6 downcore.",,,,,,,,,,,,,363,U1489,D,12,H,7,A,
363-U1489D-12H-CC-A,0,25,108.38,108.63,clay-bearing [X363],foraminifer-nannofossil ooze [X363],clay-bearing foraminifer-nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Centimeter scale green layers are common in this core, as are are yellowish mottles and sulfide specks. Probably soft-sediment deformation from around 67 cm in section 6 downcore.",,,,,,,,,,,,,363,U1489,D,12,H,CC,A,
363-U1489D-13H-1-A,0,150,108.2,109.7,clay-bearing [X363],foraminifer-nannofossil ooze [X363],clay-bearing foraminifer-nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sediments are sheared and homogeneous down to 20 cm in section 3. The rest of the core looks normal with mottling evident.,,,,,,,,,,,,,363,U1489,D,13,H,1,A,
363-U1489D-13H-2-A,0,150,109.7,111.2,clay-bearing [X363],foraminifer-nannofossil ooze [X363],clay-bearing foraminifer-nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sediments are sheared and homogeneous down to 20 cm in section 3. The rest of the core looks normal with mottling evident.,,,,,,,,,,,,,363,U1489,D,13,H,2,A,
363-U1489D-13H-3-A,0,150,111.2,112.7,clay-bearing [X363],foraminifer-nannofossil ooze [X363],clay-bearing foraminifer-nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sediments are sheared and homogeneous down to 20 cm in section 3. The rest of the core looks normal with mottling evident.,,,,,,,,,,,,,363,U1489,D,13,H,3,A,
363-U1489D-13H-4-A,0,150,112.7,114.2,clay-bearing [X363],foraminifer-nannofossil ooze [X363],clay-bearing foraminifer-nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sediments are sheared and homogeneous down to 20 cm in section 3. The rest of the core looks normal with mottling evident.,,,,,,,,,,,,,363,U1489,D,13,H,4,A,
363-U1489D-13H-5-A,0,150,114.2,115.7,clay-bearing [X363],foraminifer-nannofossil ooze [X363],clay-bearing foraminifer-nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sediments are sheared and homogeneous down to 20 cm in section 3. The rest of the core looks normal with mottling evident.,,,,,,,,,,,,,363,U1489,D,13,H,5,A,
363-U1489D-13H-6-A,0,150,115.7,117.2,clay-bearing [X363],foraminifer-nannofossil ooze [X363],clay-bearing foraminifer-nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sediments are sheared and homogeneous down to 20 cm in section 3. The rest of the core looks normal with mottling evident.,,,,,,,,,,,,,363,U1489,D,13,H,6,A,
363-U1489D-13H-7-A,0,68,117.2,117.88,clay-bearing [X363],foraminifer-nannofossil ooze [X363],clay-bearing foraminifer-nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sediments are sheared and homogeneous down to 20 cm in section 3. The rest of the core looks normal with mottling evident.,,,,,,,,,,,,,363,U1489,D,13,H,7,A,
363-U1489D-13H-CC-A,0,43,117.88,118.31,clay-bearing [X363],foraminifer-nannofossil ooze [X363],clay-bearing foraminifer-nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sediments are sheared and homogeneous down to 20 cm in section 3. The rest of the core looks normal with mottling evident.,,,,,,,,,,,,,363,U1489,D,13,H,CC,A,
363-U1489D-14H-1-A,0,64,117.7,118.34,clay-bearing [X363],foraminifer-nannofossil ooze [X363],clay-bearing foraminifer-nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Sediments are sheared and homogeneous throughout this core, with the exception of a foraminifer sand layer between 64 and 93 cm in section 1.",,,,,,,,,,,,,363,U1489,D,14,H,1,A,
363-U1489D-14H-1-A,64,93,118.34,118.63,,foraminiferal ooze [Leg339],foraminiferal ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Sediments are sheared and homogeneous throughout this core, with the exception of a foraminifer sand layer between 64 and 93 cm in section 1.",,,,,,,,,,,,,363,U1489,D,14,H,1,A,
363-U1489D-14H-1-A,93,150,118.63,119.2,clay-bearing [X363],foraminifer-nannofossil ooze [X363],clay-bearing foraminifer-nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Sediments are sheared and homogeneous throughout this core, with the exception of a foraminifer sand layer between 64 and 93 cm in section 1.",,,,,,,,,,,,,363,U1489,D,14,H,1,A,
363-U1489D-14H-2-A,0,150,119.2,120.7,clay-bearing [X363],foraminifer-nannofossil ooze [X363],clay-bearing foraminifer-nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Sediments are sheared and homogeneous throughout this core, with the exception of a foraminifer sand layer between 64 and 93 cm in section 1.",,,,,,,,,,,,,363,U1489,D,14,H,2,A,
363-U1489D-14H-3-A,0,150,120.7,122.2,clay-bearing [X363],foraminifer-nannofossil ooze [X363],clay-bearing foraminifer-nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Sediments are sheared and homogeneous throughout this core, with the exception of a foraminifer sand layer between 64 and 93 cm in section 1.",,,,,,,,,,,,,363,U1489,D,14,H,3,A,
363-U1489D-14H-4-A,0,150,122.2,123.7,clay-bearing [X363],foraminifer-nannofossil ooze [X363],clay-bearing foraminifer-nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Sediments are sheared and homogeneous throughout this core, with the exception of a foraminifer sand layer between 64 and 93 cm in section 1.",,,,,,,,,,,,,363,U1489,D,14,H,4,A,
363-U1489D-14H-5-A,0,150,123.7,125.2,clay-bearing [X363],foraminifer-nannofossil ooze [X363],clay-bearing foraminifer-nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Sediments are sheared and homogeneous throughout this core, with the exception of a foraminifer sand layer between 64 and 93 cm in section 1.",,,,,,,,,,,,,363,U1489,D,14,H,5,A,
363-U1489D-14H-6-A,0,101,125.2,126.21,clay-bearing [X363],foraminifer-nannofossil ooze [X363],clay-bearing foraminifer-nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Sediments are sheared and homogeneous throughout this core, with the exception of a foraminifer sand layer between 64 and 93 cm in section 1.",,,,,,,,,,,,,363,U1489,D,14,H,6,A,
363-U1489D-14H-7-A,0,64,126.21,126.85,clay-bearing [X363],foraminifer-nannofossil ooze [X363],clay-bearing foraminifer-nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Sediments are sheared and homogeneous throughout this core, with the exception of a foraminifer sand layer between 64 and 93 cm in section 1.",,,,,,,,,,,,,363,U1489,D,14,H,7,A,
363-U1489D-14H-CC-A,0,13,126.85,126.98,clay-bearing [X363],foraminifer-nannofossil ooze [X363],clay-bearing foraminifer-nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Sediments are sheared and homogeneous throughout this core, with the exception of a foraminifer sand layer between 64 and 93 cm in section 1.",,,,,,,,,,,,,363,U1489,D,14,H,CC,A,
363-U1489D-16X-1-A,0,150,274,275.5,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,N 8.5 (white),slight [DB86],,,,,,The sediments are largely homogeneous with the exception of the sand in section 2. There is evidence of early folding in sections 5 and 6.,,,,,,,,,,,,,363,U1489,D,16,X,1,A,
363-U1489D-16X-2-A,0,45,275.5,275.95,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,N 8.5 (white),slight [DB86],,,,,,The sediments are largely homogeneous with the exception of the sand in section 2. There is evidence of early folding in sections 5 and 6.,,,,,,,,,,,,,363,U1489,D,16,X,2,A,
363-U1489D-16X-2-A,45,69,275.95,276.19,clay-rich [X363],foraminiferal ooze [Leg339],clay-rich foraminiferal ooze,,N 8.5 (white),slight [DB86],,,,,,The sediments are largely homogeneous with the exception of the sand in section 2. There is evidence of early folding in sections 5 and 6.,,,,,,,,,,,,,363,U1489,D,16,X,2,A,
363-U1489D-16X-2-A,69,150,276.19,277,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,N 8.5 (white),slight [DB86],,,,,,The sediments are largely homogeneous with the exception of the sand in section 2. There is evidence of early folding in sections 5 and 6.,,,,,,,,,,,,,363,U1489,D,16,X,2,A,
363-U1489D-16X-3-A,0,150,277,278.5,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,N 8.5 (white),slight [DB86],,,,,,The sediments are largely homogeneous with the exception of the sand in section 2. There is evidence of early folding in sections 5 and 6.,,,,,,,,,,,,,363,U1489,D,16,X,3,A,
363-U1489D-16X-4-A,0,150,278.5,280,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,N 8.5 (white),slight [DB86],,,,,,The sediments are largely homogeneous with the exception of the sand in section 2. There is evidence of early folding in sections 5 and 6.,,,,,,,,,,,,,363,U1489,D,16,X,4,A,
363-U1489D-16X-5-A,0,150,280,281.5,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,N 8.5 (white),slight [DB86],,,,,,The sediments are largely homogeneous with the exception of the sand in section 2. There is evidence of early folding in sections 5 and 6.,,,,,,,,,,,,,363,U1489,D,16,X,5,A,
363-U1489D-16X-6-A,0,101,281.5,282.51,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,N 8.5 (white),slight [DB86],,,,,,The sediments are largely homogeneous with the exception of the sand in section 2. There is evidence of early folding in sections 5 and 6.,,,,,,,,,,,,,363,U1489,D,16,X,6,A,
363-U1489D-16X-7-A,0,72,282.51,283.23,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,N 8.5 (white),slight [DB86],,,,,,The sediments are largely homogeneous with the exception of the sand in section 2. There is evidence of early folding in sections 5 and 6.,,,,,,,,,,,,,363,U1489,D,16,X,7,A,
363-U1489D-16X-CC-A,0,42,283.23,283.65,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,N 8.5 (white),slight [DB86],,,,,,The sediments are largely homogeneous with the exception of the sand in section 2. There is evidence of early folding in sections 5 and 6.,,,,,,,,,,,,,363,U1489,D,16,X,CC,A,
363-U1489D-17X-1-A,0,150,283.7,285.2,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,N 8 (white),slight [DB86],,,,,,The sediments are largely homogeneous with purplish diagenetic alteration and stained fracture arrays starting at the base of section 5.,,,,,,,,,,,,,363,U1489,D,17,X,1,A,
363-U1489D-17X-2-A,0,77,285.2,285.97,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,N 8 (white),slight [DB86],,,,,,The sediments are largely homogeneous with purplish diagenetic alteration and stained fracture arrays starting at the base of section 5.,,,,,,,,,,,,,363,U1489,D,17,X,2,A,
363-U1489D-17X-2-A,77,150,285.97,286.7,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,10Y 8/1 (light greenish gray),slight [DB86],,,,,,The sediments are largely homogeneous with purplish diagenetic alteration and stained fracture arrays starting at the base of section 5.,,,,,,,,,,,,,363,U1489,D,17,X,2,A,
363-U1489D-17X-3-A,0,150,286.7,288.2,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,10Y 8/1 (light greenish gray),slight [DB86],,,,,,The sediments are largely homogeneous with purplish diagenetic alteration and stained fracture arrays starting at the base of section 5.,,,,,,,,,,,,,363,U1489,D,17,X,3,A,
363-U1489D-17X-4-A,0,150,288.2,289.7,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,10Y 8/1 (light greenish gray),slight [DB86],,,,,,The sediments are largely homogeneous with purplish diagenetic alteration and stained fracture arrays starting at the base of section 5.,,,,,,,,,,,,,363,U1489,D,17,X,4,A,
363-U1489D-17X-5-A,0,128,289.7,290.98,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,10Y 8/1 (light greenish gray),slight [DB86],,,,,,The sediments are largely homogeneous with purplish diagenetic alteration and stained fracture arrays starting at the base of section 5.,,,,,,,,,,,,,363,U1489,D,17,X,5,A,
363-U1489D-17X-5-A,128,146,290.98,291.16,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,N 6 (gray),slight [DB86],,,,,,The sediments are largely homogeneous with purplish diagenetic alteration and stained fracture arrays starting at the base of section 5.,,,,,,,,,,,,,363,U1489,D,17,X,5,A,
363-U1489D-17X-5-A,146,150,291.16,291.2,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,N 8 (white),slight [DB86],,,,,,The sediments are largely homogeneous with purplish diagenetic alteration and stained fracture arrays starting at the base of section 5.,,,,,,,,,,,,,363,U1489,D,17,X,5,A,
363-U1489D-17X-6-A,0,18,291.2,291.38,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,N 8 (white),slight [DB86],,,,,,The sediments are largely homogeneous with purplish diagenetic alteration and stained fracture arrays starting at the base of section 5.,,,,,,,,,,,,,363,U1489,D,17,X,6,A,
363-U1489D-17X-6-A,18,56,291.38,291.76,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,10Y 8/1 (light greenish gray),slight [DB86],,,,,,The sediments are largely homogeneous with purplish diagenetic alteration and stained fracture arrays starting at the base of section 5.,,,,,,,,,,,,,363,U1489,D,17,X,6,A,
363-U1489D-17X-6-A,56,113,291.76,292.33,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,N 8 (white),slight [DB86],,,,,,The sediments are largely homogeneous with purplish diagenetic alteration and stained fracture arrays starting at the base of section 5.,,,,,,,,,,,,,363,U1489,D,17,X,6,A,
363-U1489D-17X-CC-A,0,34,292.33,292.67,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,,,,,,,,,,,,,,,,,,,,,363,U1489,D,17,X,CC,A,
363-U1489D-18X-1-A,0,129,293.4,294.69,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,"The sediments are homogeneous with evidence of folding. Stained fractures are present in sections 1, 2, and 3. Biscuiting is slight.",,,,,,,,,,,,,363,U1489,D,18,X,1,A,
363-U1489D-18X-1-A,129,136,294.69,294.76,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,N 6 (gray),slight [DB86],,,,,,"The sediments are homogeneous with evidence of folding. Stained fractures are present in sections 1, 2, and 3. Biscuiting is slight.",,,,,,,,,,,,,363,U1489,D,18,X,1,A,
363-U1489D-18X-1-A,136,150,294.76,294.9,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,"The sediments are homogeneous with evidence of folding. Stained fractures are present in sections 1, 2, and 3. Biscuiting is slight.",,,,,,,,,,,,,363,U1489,D,18,X,1,A,
363-U1489D-18X-2-A,0,150,294.9,296.4,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,"The sediments are homogeneous with evidence of folding. Stained fractures are present in sections 1, 2, and 3. Biscuiting is slight.",,,,,,,,,,,,,363,U1489,D,18,X,2,A,
363-U1489D-18X-3-A,0,150,296.4,297.9,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,"The sediments are homogeneous with evidence of folding. Stained fractures are present in sections 1, 2, and 3. Biscuiting is slight.",,,,,,,,,,,,,363,U1489,D,18,X,3,A,
363-U1489D-18X-4-A,0,93,297.9,298.83,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,"The sediments are homogeneous with evidence of folding. Stained fractures are present in sections 1, 2, and 3. Biscuiting is slight.",,,,,,,,,,,,,363,U1489,D,18,X,4,A,
363-U1489D-18X-4-A,93,99,298.83,298.89,,foraminiferal ooze [Leg339],foraminiferal ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,"The sediments are homogeneous with evidence of folding. Stained fractures are present in sections 1, 2, and 3. Biscuiting is slight.",,,,,,,,,,,,,363,U1489,D,18,X,4,A,
363-U1489D-18X-4-A,99,150,298.89,299.4,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,"The sediments are homogeneous with evidence of folding. Stained fractures are present in sections 1, 2, and 3. Biscuiting is slight.",,,,,,,,,,,,,363,U1489,D,18,X,4,A,
363-U1489D-18X-5-A,0,150,299.4,300.9,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,"The sediments are homogeneous with evidence of folding. Stained fractures are present in sections 1, 2, and 3. Biscuiting is slight.",,,,,,,,,,,,,363,U1489,D,18,X,5,A,
363-U1489D-18X-6-A,0,150,300.9,302.4,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,"The sediments are homogeneous with evidence of folding. Stained fractures are present in sections 1, 2, and 3. Biscuiting is slight.",,,,,,,,,,,,,363,U1489,D,18,X,6,A,
363-U1489D-18X-CC-A,0,34,302.4,302.74,clay-rich foraminifer-rich [X363],chalk [MMK88],clay-rich foraminifer-rich chalk,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,"The sediments are homogeneous with evidence of folding. Stained fractures are present in sections 1, 2, and 3. Biscuiting is slight.",,,,,,,,,,,,,363,U1489,D,18,X,CC,A,
363-U1489D-19X-1-A,0,150,303.1,304.6,foraminifer-bearing clay-rich [X363],chalk [MMK88],foraminifer-bearing clay-rich chalk,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,The sediments are homogeneous with evidence of folding.,,,,,,,,,,,,,363,U1489,D,19,X,1,A,
363-U1489D-19X-2-A,0,150,304.6,306.1,foraminifer-bearing clay-rich [X363],chalk [MMK88],foraminifer-bearing clay-rich chalk,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,The sediments are homogeneous with evidence of folding.,,,,,,,,,,,,,363,U1489,D,19,X,2,A,
363-U1489D-19X-3-A,0,150,306.1,307.6,foraminifer-bearing clay-rich [X363],chalk [MMK88],foraminifer-bearing clay-rich chalk,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,The sediments are homogeneous with evidence of folding.,,,,,,,,,,,,,363,U1489,D,19,X,3,A,
363-U1489D-19X-4-A,0,150,307.6,309.1,foraminifer-bearing clay-rich [X363],chalk [MMK88],foraminifer-bearing clay-rich chalk,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,The sediments are homogeneous with evidence of folding.,,,,,,,,,,,,,363,U1489,D,19,X,4,A,
363-U1489D-19X-5-A,0,150,309.1,310.6,foraminifer-bearing clay-rich [X363],chalk [MMK88],foraminifer-bearing clay-rich chalk,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,The sediments are homogeneous with evidence of folding.,,,,,,,,,,,,,363,U1489,D,19,X,5,A,
