Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Minor Lithology Prefix,Lithology Suffix,Lithology Prefix,Minor Lithology Suffix
340-U1395A-3H-2-A,340,U1395,A,3,3-2,H,2,A,0.0,27.0,14.1,14.37,moderate [drilling disturbance],4.0,volcaniclastic-sand [BGS-S81],80.0,coarse sand [T07],7.0,volcaniclastic-sand [BGS-S81],20.0,medium sand [T07],6.0,100.0,volcaniclastic turbidite with pods of hemipelagite 2 cm in diameter,5.0,0.0,,0.0,,10.0,,0.0,,0.0,,90.0,,0.0,,100.0,,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-3H-2-A,340,U1395,A,3,3-2,H,2,A,27.0,63.0,14.37,14.73,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,coarse sand [T07],7.0,,,,,100.0,coarse-sand sized volcaniclastic turbidite containing 15% of  lava fragments in lapilli-size.,15.0,0.0,,0.0,,80.0,,0.0,,0.0,,20.0,,0.0,,100.0,,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-3H-2-A,340,U1395,A,3,3-2,H,2,A,63.0,119.0,14.73,15.29,moderate [drilling disturbance],4.0,volcaniclastic-sand [BGS-S81],100.0,coarse sand [T07],7.0,,,,,100.0,coarse-sand sized volcaniclastic turbidite ,2.0,0.0,,0.0,,80.0,,0.0,,0.0,,20.0,,0.0,,100.0,,angular,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-3H-2-A,340,U1395,A,3,3-2,H,2,A,119.0,123.0,15.29,15.33,moderate to high [drilling disturbance],5.0,volcaniclastic-sand [BGS-S81],100.0,medium sand [T07],6.0,,,,,100.0,volcaniclastic sand (top of turbidite?),0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,angular,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-3H-3-A,340,U1395,A,3,3-3,H,3,A,0.0,112.0,15.33,16.45,moderate to high [drilling disturbance],5.0,volcaniclastic-sand [BGS-S81],80.0,medium sand [T07],6.0,calcareous sand [Leg210],20.0,medium sand [T07],6.0,100.0,"a bit soupy, volcaniclatic turbidite, base is erosive",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-3H-3-A,340,U1395,A,3,3-3,H,3,A,112.0,130.0,16.45,16.63,high [drilling disturbance],6.0,carbonate ooze [Leg178],100.0,fine mud [T07],3.0,,,,,100.0,"grey colour, hemipelagic sediments with green layers",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-3H-3-A,340,U1395,A,3,3-3,H,3,A,130.0,150.0,16.63,16.83,high [drilling disturbance],6.0,calcareous sand [Leg210],60.0,fine sand [T07],4.0,carbonate ooze [Leg178],40.0,silt-fine mud [T07],2.0,100.0,hemipelagic sediments with green layers,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-3H-4-A,340,U1395,A,3,3-4,H,4,A,0.0,12.0,16.83,16.95,moderate [drilling disturbance],4.0,carbonate ooze [Leg178],70.0,silt-fine mud [T07],2.0,calcareous sand [Leg210],30.0,fine medium sand [T07],5.0,100.0,hemipelagic sediments,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-3H-4-A,340,U1395,A,3,3-4,H,4,A,12.0,20.0,16.95,17.03,moderate [drilling disturbance],4.0,volcaniclastic-sand [BGS-S81],60.0,fine sand [T07],4.0,calcareous sand [Leg210],40.0,fine sand [T07],4.0,100.0,"top of a normally graded volcaniclastic turbidite sequence (12-100 cm), top bio?-turbated",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-3H-4-A,340,U1395,A,3,3-4,H,4,A,20.0,40.0,17.03,17.23,moderate [drilling disturbance],4.0,volcaniclastic-sand [BGS-S81],70.0,fine medium sand [T07],5.0,calcareous sand [Leg210],30.0,fine medium sand [T07],5.0,100.0,part of a normally graded volcaniclastic turbidite sequence (12-100 cm),0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-3H-4-A,340,U1395,A,3,3-4,H,4,A,40.0,65.0,17.23,17.48,,,volcaniclastic-sand [BGS-S81],80.0,medium sand [T07],6.0,calcareous sand [Leg210],20.0,medium sand [T07],6.0,100.0,part of a normally graded volcaniclastic turbidite sequence (12-100 cm),0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-3H-4-A,340,U1395,A,3,3-4,H,4,A,65.0,81.0,17.48,17.64,,,volcaniclastic-sand [BGS-S81],100.0,coarse sand [T07],7.0,,,,,100.0,part of a normally graded volcaniclastic turbidite sequence (12-100 cm) composed of fragments of lava and crystals in angular shape,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-3H-4-A,340,U1395,A,3,3-4,H,4,A,81.0,92.0,17.64,17.75,,,volcaniclastic-sand [BGS-S81],100.0,coarse sand [T07],7.0,,,,,100.0,part of a normally graded volcaniclastic turbidite sequence (12-100 cm) composed of fragments of lava and crystals in angular shape; mud clasts bearing zone,60.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,100.0,,rounded,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-3H-4-A,340,U1395,A,3,3-4,H,4,A,92.0,100.0,17.75,17.83,,,volcaniclastic-gravel [BGS-S81],100.0,granule [T07],9.0,,,,,100.0,bottom of a normally graded volcaniclastic turbidite sequence (12-100 cm)composed of fragments of lava and crystals in angular shape,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-3H-4-A,340,U1395,A,3,3-4,H,4,A,100.0,108.0,17.83,17.91,,,volcaniclastic-sand [BGS-S81],100.0,coarse sand [T07],7.0,,,,,100.0,top part of a normally graded volcaniclastic turbidite unit (100-113cm depth) ,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-3H-4-A,340,U1395,A,3,3-4,H,4,A,108.0,113.0,17.91,17.96,,,volcaniclastic-sand [BGS-S81],100.0,very coarse sand [T07],8.0,,,,,100.0,bottom part of a normally graded volcaniclastic turbidite unit (100-113cm depth) composed of fragments of lava and crystals in angular shape,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-3H-4-A,340,U1395,A,3,3-4,H,4,A,113.0,114.5,17.96,17.975,,,volcaniclastic-sand [BGS-S81],100.0,coarse sand [T07],7.0,,,,,100.0,top part of a normally graded volcaniclastic turbidite unit (113-118cm depth),0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-3H-4-A,340,U1395,A,3,3-4,H,4,A,114.5,118.0,17.975,18.01,,,volcaniclastic-gravel [BGS-S81],100.0,granule [T07],9.0,,,,,100.0,bottom part of a normally graded volcaniclastic turbidite unit (113-118cm depth) composed of fragments of lava and crystals in angular shape,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-3H-4-A,340,U1395,A,3,3-4,H,4,A,118.0,127.0,18.01,18.1,,,volcaniclastic-sand [BGS-S81],100.0,coarse sand [T07],7.0,,,,,100.0,top part of a normally graded volcaniclastic turbidite unit (118-133cm depth),0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-3H-4-A,340,U1395,A,3,3-4,H,4,A,127.0,133.0,18.1,18.16,,,volcaniclastic-gravel [BGS-S81],100.0,granule [T07],9.0,,,,,100.0,bottom part of a normally graded volcaniclastic turbidite unit (118-133cm depth) composed of fragments of lava and crystals in angular shape,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-3H-4-A,340,U1395,A,3,3-4,H,4,A,133.0,136.0,18.16,18.19,,,volcaniclastic-sand [BGS-S81],100.0,very coarse sand [T07],8.0,,,,,100.0,top part of a normally graded volcaniclastic turbidite unit (133-142cm depth),0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-3H-4-A,340,U1395,A,3,3-4,H,4,A,136.0,142.0,18.19,18.25,,,volcaniclastic-gravel [BGS-S81],100.0,granule [T07],9.0,,,,,100.0,bottom part of a normally graded volcaniclastic turbidite unit (133-142cm depth) composed of fragments of lava and crystals in angular shape,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-3H-4-A,340,U1395,A,3,3-4,H,4,A,142.0,148.0,18.25,18.31,,,volcaniclastic-sand [BGS-S81],100.0,coarse sand [T07],7.0,,,,,100.0,top part of a normally graded volcaniclastic turbidite unit (142-150cm depth),0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-3H-4-A,340,U1395,A,3,3-4,H,4,A,148.0,150.0,18.31,18.33,,,volcaniclastic-gravel [BGS-S81],100.0,granule [T07],9.0,,,,,100.0,bottom part of a normally graded volcaniclastic turbidite unit (142-150cm depth) composed of fragments of lava and crystals in angular shape,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-3H-5-A,340,U1395,A,3,3-5,H,5,A,0.0,4.0,18.33,18.37,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],95.0,granule [T07],9.0,calcareous sand [Leg210],5.0,coarse sand [T07],7.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,rich in crystals and dense lava.,,,,,,,,,,,,
340-U1395A-3H-5-A,340,U1395,A,3,3-5,H,5,A,4.0,34.0,18.37,18.67,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],95.0,very coarse sand [T07],8.0,calcareous sand [Leg210],5.0,coarse sand [T07],7.0,100.0,,1.0,0.0,,0.0,,80.0,granule [T07],20.0,granule [T07],0.0,,0.0,,0.0,,100.0,,rounded,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,rich in crystals and dense lava.,,,,,,,,,,,,
340-U1395A-3H-5-A,340,U1395,A,3,3-5,H,5,A,34.0,62.0,18.67,18.95,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],95.0,very coarse sand [T07],8.0,calcareous sand [Leg210],5.0,coarse sand [T07],7.0,100.0,,30.0,0.0,,0.0,,80.0,granule [T07],20.0,granule [T07],0.0,,0.0,,0.0,,100.0,,rounded,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,rich in crystals and dense lava.,,,,,,,,,,,,
340-U1395A-3H-5-A,340,U1395,A,3,3-5,H,5,A,62.0,74.0,18.95,19.07,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],95.0,coarse sand [T07],7.0,calcareous sand [Leg210],5.0,coarse sand [T07],7.0,100.0,,50.0,0.0,,0.0,,80.0,granule [T07],20.0,granule [T07],0.0,,0.0,,0.0,,100.0,,rounded,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,rich in crystals and dense lava.,,,,,,,,,,,,
340-U1395A-3H-5-A,340,U1395,A,3,3-5,H,5,A,74.0,75.0,19.07,19.08,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],95.0,medium sand [T07],6.0,calcareous sand [Leg210],5.0,medium sand [T07],6.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,rich in crystals and dense lava.,,,,,,,,,,,,
340-U1395A-3H-5-A,340,U1395,A,3,3-5,H,5,A,75.0,79.0,19.08,19.12,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],95.0,coarse sand [T07],7.0,calcareous sand [Leg210],5.0,medium sand [T07],6.0,100.0,,1.0,0.0,,0.0,,100.0,granule [T07],0.0,,0.0,,0.0,,0.0,,100.0,,rounded,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,rich in crystals and dense lava.,,,,,,,,,,,,
340-U1395A-3H-5-A,340,U1395,A,3,3-5,H,5,A,79.0,83.0,19.12,19.16,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],95.0,medium sand [T07],6.0,calcareous sand [Leg210],5.0,medium sand [T07],6.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,rich in crystals and dense lava.,,,,,,,,,,,,
340-U1395A-3H-5-A,340,U1395,A,3,3-5,H,5,A,83.0,89.0,19.16,19.22,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],95.0,coarse sand [T07],7.0,calcareous sand [Leg210],5.0,medium sand [T07],6.0,100.0,,5.0,0.0,,0.0,,60.0,granule [T07],40.0,granule [T07],0.0,,0.0,,0.0,,100.0,,rounded,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,rich in crystals and dense lava.,,,,,,,,,,,,
340-U1395A-3H-5-A,340,U1395,A,3,3-5,H,5,A,89.0,100.0,19.22,19.33,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],95.0,medium sand [T07],6.0,calcareous sand [Leg210],5.0,medium sand [T07],6.0,100.0,,5.0,0.0,,0.0,,60.0,granule [T07],40.0,granule [T07],0.0,,0.0,,0.0,,100.0,,rounded,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,rich in crystals and dense lava.,,,,,,,,,,,,
340-U1395A-3H-5-A,340,U1395,A,3,3-5,H,5,A,100.0,133.0,19.33,19.66,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],95.0,coarse sand [T07],7.0,calcareous sand [Leg210],5.0,medium sand [T07],6.0,100.0,,10.0,0.0,,0.0,,60.0,granule [T07],40.0,granule [T07],0.0,,0.0,,0.0,,100.0,,rounded,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,rich in crystals and dense lava.,,,,,,,,,,,,
340-U1395A-3H-5-A,340,U1395,A,3,3-5,H,5,A,133.0,142.0,19.66,19.75,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],95.0,coarse sand [T07],7.0,calcareous sand [Leg210],5.0,medium sand [T07],6.0,100.0,,50.0,5.0,granule [T07],0.0,,50.0,granule [T07],45.0,granule [T07],0.0,,0.0,,0.0,,100.0,,rounded,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,rich in crystals and dense lava.,,,,,,,,,,,,
340-U1395A-3H-CC-A,340,U1395,A,3,3-CC,H,CC,A,0.0,13.0,19.75,19.88,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,very coarse sand [T07],8.0,,,,,100.0,volcaniclastic sand with 5% granule clasts of volcanics,5.0,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,100.0,,angular,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-3H-CC-A,340,U1395,A,3,3-CC,H,CC,A,13.0,16.0,19.88,19.91,,,,,,,,,,,,PAL sample,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
340-U1395A-4H-1-A,340,U1395,A,4,4-1,H,1,A,0.0,61.0,19.9,20.51,slight [drilling disturbance],2.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,mottled light grey hemipelagic sediment,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-4H-1-A,340,U1395,A,4,4-1,H,1,A,61.0,68.0,20.51,20.58,slight [drilling disturbance],2.0,calcareous sand [Leg210],100.0,fine sand [T07],4.0,,,,,100.0,hemipelagic sediment,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-4H-1-A,340,U1395,A,4,4-1,H,1,A,68.0,93.0,20.58,20.83,slight [drilling disturbance],2.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,light grey hemipelagic sediments intercalated with thin green layers,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,very well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-4H-1-A,340,U1395,A,4,4-1,H,1,A,93.0,96.0,20.83,20.86,moderate [drilling disturbance],4.0,calcareous sand [Leg210],100.0,fine sand [T07],4.0,,,,,100.0,hemipelagic sediment with green layer,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-4H-1-A,340,U1395,A,4,4-1,H,1,A,96.0,150.0,20.86,21.4,slight [drilling disturbance],2.0,carbonate ooze [Leg178],70.0,very fine mud [T07],1.0,carbonate ooze [Leg178],30.0,silt-fine mud [T07],2.0,100.0,fine grained hemipelagic sediment,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,very well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-4H-2-A,340,U1395,A,4,4-2,H,2,A,0.0,54.5,21.4,21.945,,,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-4H-2-A,340,U1395,A,4,4-2,H,2,A,54.5,56.0,21.945,21.96,,,volcaniclastic-sand [BGS-S81],95.0,fine medium sand [T07],5.0,calcareous sand [Leg210],5.0,fine medium sand [T07],5.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-4H-2-A,340,U1395,A,4,4-2,H,2,A,56.0,96.0,21.96,22.36,,,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-4H-2-A,340,U1395,A,4,4-2,H,2,A,96.0,100.0,22.36,22.4,,,volcaniclastic-sand [BGS-S81],95.0,fine medium sand [T07],5.0,calcareous sand [Leg210],5.0,fine medium sand [T07],5.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-4H-2-A,340,U1395,A,4,4-2,H,2,A,100.0,150.0,22.4,22.9,,,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-4H-3-A,340,U1395,A,4,4-3,H,3,A,0.0,76.0,22.9,23.66,moderate [drilling disturbance],4.0,carbonate ooze [Leg178],70.0,silt-fine mud [T07],2.0,calcareous sand [Leg210],30.0,fine medium sand [T07],5.0,100.0,"grey colour, hemipelagic fines",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-4H-3-A,340,U1395,A,4,4-3,H,3,A,76.0,134.0,23.66,24.24,,,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,"grey colour, hemipelagic fines",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-4H-3-A,340,U1395,A,4,4-3,H,3,A,134.0,136.0,24.24,24.26,,,volcaniclastic-sand [BGS-S81],100.0,fine sand [T07],4.0,,,,,100.0,volcaniclastic sand (turbidite or fallout),0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-4H-3-A,340,U1395,A,4,4-3,H,3,A,136.0,148.0,24.26,24.38,,,carbonate ooze [Leg178],100.0,fine mud [T07],3.0,,,,,100.0,"grey colour, hemipelagic fines",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-4H-3-A,340,U1395,A,4,4-3,H,3,A,148.0,150.0,24.38,24.4,,,volcaniclastic-sand [BGS-S81],50.0,fine sand [T07],4.0,calcareous sand [Leg210],50.0,fine sand [T07],4.0,100.0,top part of mixed turbidite,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-4H-4-A,340,U1395,A,4,4-4,H,4,A,0.0,7.0,24.4,24.47,slight [drilling disturbance],2.0,calcareous sand [Leg210],70.0,fine sand [T07],4.0,volcaniclastic-sand [BGS-S81],30.0,fine sand [T07],4.0,100.0,"mixture of bioclastic and volcaniclastic turbidite
",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-4H-4-A,340,U1395,A,4,4-4,H,4,A,7.0,37.0,24.47,24.77,slight [drilling disturbance],2.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,hemipelagic sediment,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-4H-4-A,340,U1395,A,4,4-4,H,4,A,37.0,59.0,24.77,24.99,slight [drilling disturbance],2.0,calcareous sand [Leg210],70.0,fine sand [T07],4.0,volcaniclastic-sand [BGS-S81],30.0,fine sand [T07],4.0,100.0,mixture of bioclastic and volcaniclastic turbidite,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-4H-4-A,340,U1395,A,4,4-4,H,4,A,59.0,85.0,24.99,25.25,moderate [drilling disturbance],4.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,hemipelagic sediment,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-4H-4-A,340,U1395,A,4,4-4,H,4,A,85.0,93.0,25.25,25.33,slight [drilling disturbance],2.0,calcareous sand [Leg210],70.0,fine sand [T07],4.0,volcaniclastic-sand [BGS-S81],30.0,fine sand [T07],4.0,100.0,"mixture of bioclastic and volcaniclastic turbidite
",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-4H-4-A,340,U1395,A,4,4-4,H,4,A,93.0,96.0,25.33,25.36,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],80.0,medium sand [T07],6.0,volcaniclastic-sand [BGS-S81],20.0,coarse sand [T07],7.0,100.0,basaltic ?volcanic ash,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
