Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,MAJ Lith. Principal name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,MIN Lith. Principal name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data
340-U1400B-23H-2-A,340,1400,B,23,23-2,H,2,A,50,62.5,157.56,157.685,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,2,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,rounded,33,0,5,0,50,0,0,1,1,10,,well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,
340-U1400B-23H-2-A,340,1400,B,23,23-2,H,2,A,62.5,72.5,157.685,157.785,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,contorted strata [BJ80],,,,,,,
340-U1400B-23H-2-A,340,1400,B,23,23-2,H,2,A,72.5,81,157.785,157.87,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,,1,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,rounded,50,0,10,0,37,0,0,0,3,0,,well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,
340-U1400B-23H-2-A,340,1400,B,23,23-2,H,2,A,81,116,157.87,158.22,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,contorted strata [BJ80],,,,,,,
340-U1400B-23H-2-A,340,1400,B,23,23-2,H,2,A,116,118,158.22,158.24,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,,,0,,0,,0,,0,,0,,0,,,,,40,0,10,0,38,0,0,2,10,0,,well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,
340-U1400B-23H-2-A,340,1400,B,23,23-2,H,2,A,118,146,158.24,158.52,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,contorted strata [BJ80],,,,,,,
340-U1400B-23H-3-A,340,1400,B,23,23-2,H,3,A,0,146,158.52,159.98,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Black colored spot may be a tephra layer bioturbated.,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,normal fault [BJ80],,,Normal fault at the top of core,,,,
340-U1400B-23H-4-A,340,1400,B,23,23-4,H,4,A,0,5,159.98,160.03,slight [drilling disturbance],2,ash [F&S84],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,85,0,0,0,14,0,0,1,0,0,,well [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-23H-4-A,340,1400,B,23,23-4,H,4,A,5,19,160.03,160.17,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-23H-4-A,340,1400,B,23,23-4,H,4,A,19,23,160.17,160.21,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,40,0,10,0,26,0,20,1,1,2,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-23H-4-A,340,1400,B,23,23-4,H,4,A,23,137,160.21,161.35,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-23H-4-A,340,1400,B,23,23-4,H,4,A,137,147,161.35,161.45,,,,,,,,,,,,WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
340-U1400B-23H-5-A,340,1400,B,23,23-5,H,5,A,0,9,161.45,161.54,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-23H-5-A,340,1400,B,23,23-5,H,5,A,9,13,161.54,161.58,minimal [drilling disturbance],1,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,75,0,0,0,10,0,15,0,0,0,,well [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-23H-5-A,340,1400,B,23,23-5,H,5,A,13,17,161.58,161.62,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,60,0,0,15,25,0,0,0,0,0,,very poor [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-23H-5-A,340,1400,B,23,23-5,H,5,A,17,133,161.62,162.78,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-23H-5-A,340,1400,B,23,23-5,H,5,A,133,138,162.78,162.83,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,3,0,15,7,35,0,0,10,20,10,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-23H-5-A,340,1400,B,23,23-5,H,5,A,138,147,162.83,162.92,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-23H-6-A,340,1400,B,23,23-6,H,6,A,0,5,162.92,162.97,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,50,0,2,3,30,0,10,2,3,0,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-23H-6-A,340,1400,B,23,23-6,H,6,A,5,12,162.97,163.04,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,5,0,15,0,0,5,20,50,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-23H-6-A,340,1400,B,23,23-6,H,6,A,12,27,163.04,163.19,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,40,0,10,20,29,0,0,0,0,1,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-23H-6-A,340,1400,B,23,23-6,H,6,A,27,103,163.19,163.95,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-23H-7-A,340,1400,B,23,23-7,H,7,A,0,49,163.95,164.44,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-23H-7-A,340,1400,B,23,23-7,H,7,A,49,51,164.44,164.46,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,15,0,20,5,20,0,0,1,10,29,,very poor [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-23H-7-A,340,1400,B,23,23-7,H,7,A,51,103,164.46,164.98,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-23H-CC-A,340,1400,B,23,23-CC,H,CC,A,0,20.5,164.98,165.185,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-23H-CC-A,340,1400,B,23,23-CC,H,CC,A,20.5,25,165.185,165.23,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
340-U1400B-24H-1-A,340,1400,B,24,24-1,H,1,A,0,47,165.1,165.57,severe [drilling disturbance],7,carbonate ooze [Leg178],60,fine mud [T07],3,volcaniclastic-sand [BGS-S81],40,very coarse sand [T07],8,100,,60,0,,0,,0,,0,,0,,100,cobble [T07],0,,,,angular,10,0,70,0,15,0,0,0,5,0,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-24H-1-A,340,1400,B,24,24-1,H,1,A,47,80,165.57,165.9,severe [drilling disturbance],7,carbonate ooze [Leg178],90,fine mud [T07],3,volcaniclastic-sand [BGS-S81],10,coarse sand [T07],7,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-24H-1-A,340,1400,B,24,24-1,H,1,A,80,89.5,165.9,165.995,severe [drilling disturbance],7,volcaniclastic-sand [BGS-S81],70,medium sand [T07],6,carbonate ooze [Leg178],30,fine mud [T07],3,100,Scattered by deformation,0,0,,0,,0,,0,,0,,0,,0,,,,,33,0,15,0,40,0,0,0,2,10,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-24H-1-A,340,1400,B,24,24-1,H,1,A,89.5,147,165.995,166.57,severe [drilling disturbance],7,carbonate ooze [Leg178],90,fine mud [T07],3,volcaniclastic-sand [BGS-S81],10,coarse sand [T07],7,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-24H-2-A,340,1400,B,24,24-2,H,2,A,0,20,166.57,166.77,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-24H-2-A,340,1400,B,24,24-2,H,2,A,20,26,166.77,166.83,minimal [drilling disturbance],1,calcareous sand [Leg210],90,medium sand [T07],6,volcaniclastic-sand [BGS-S81],10,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,3,0,5,0,0,37,5,50,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-24H-2-A,340,1400,B,24,24-2,H,2,A,26,27,166.83,166.84,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,33,0,15,0,40,0,0,0,2,10,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-24H-2-A,340,1400,B,24,24-2,H,2,A,27,32,166.84,166.89,minimal [drilling disturbance],1,calcareous sand [Leg210],90,medium sand [T07],6,volcaniclastic-sand [BGS-S81],10,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,3,0,5,0,0,37,5,50,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-24H-2-A,340,1400,B,24,24-2,H,2,A,32,66,166.89,167.23,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-24H-2-A,340,1400,B,24,24-2,H,2,A,66,68,167.23,167.25,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,36,0,10,0,50,0,0,2,2,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-24H-2-A,340,1400,B,24,24-2,H,2,A,68,148,167.25,168.05,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-24H-3-A,340,1400,B,24,24-3,H,3,A,0,4,168.05,168.09,slight [drilling disturbance],2,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,15,0,35,0,0,15,5,10,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-24H-3-A,340,1400,B,24,24-3,H,3,A,4,8,168.09,168.13,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,15,0,35,0,0,15,5,10,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-24H-3-A,340,1400,B,24,24-3,H,3,A,8,114,168.13,169.19,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-24H-3-A,340,1400,B,24,24-3,H,3,A,114,115,169.19,169.2,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,3,0,5,0,0,37,5,50,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-24H-3-A,340,1400,B,24,24-3,H,3,A,115,147,169.2,169.52,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-24H-4-A,340,1400,B,24,24-4,H,4,A,0,26,169.52,169.78,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-24H-4-A,340,1400,B,24,24-4,H,4,A,26,31,169.78,169.83,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,2,0,20,3,40,0,0,1,2,32,,very poor [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-24H-4-A,340,1400,B,24,24-4,H,4,A,31,93,169.83,170.45,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-24H-4-A,340,1400,B,24,24-4,H,4,A,93,94,170.45,170.46,minimal [drilling disturbance],1,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,75,0,0,0,20,0,0,0,2,3,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-24H-4-A,340,1400,B,24,24-4,H,4,A,94,106,170.46,170.58,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-24H-4-A,340,1400,B,24,24-4,H,4,A,106,109,170.58,170.61,minimal [drilling disturbance],1,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,80,0,1,0,15,0,4,0,0,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-24H-4-A,340,1400,B,24,24-4,H,4,A,109,111,170.61,170.63,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,70,0,3,2,15,0,5,1,2,2,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-24H-4-A,340,1400,B,24,24-4,H,4,A,111,136,170.63,170.88,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-24H-4-A,340,1400,B,24,24-4,H,4,A,136,146,170.88,170.98,,,,,,,,,,,,WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
340-U1400B-24H-5-A,340,1400,B,24,24-5,H,5,A,0,147,170.98,172.45,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,1,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,angular,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-24H-6-A,340,1400,B,24,24-6,H,6,A,0,102,172.45,173.47,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-24H-7-A,340,1400,B,24,24-7,H,7,A,0,33,173.47,173.8,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,1,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,angular,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-24H-7-A,340,1400,B,24,24-7,H,7,A,33,35,173.8,173.82,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,5,0,85,5,5,0,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-24H-7-A,340,1400,B,24,24-7,H,7,A,35,58,173.82,174.05,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-24H-CC-A,340,1400,B,24,24-CC,H,CC,A,0,22,174.05,174.27,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-24H-CC-A,340,1400,B,24,24-CC,H,CC,A,22,27,174.27,174.32,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
340-U1400B-25H-1-A,340,1400,B,25,25-1,H,1,A,0,106.5,174.6,175.665,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-25H-1-A,340,1400,B,25,25-1,H,1,A,106.5,107,175.665,175.67,minimal [drilling disturbance],1,calcareous sand [Leg210],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,50,0,50,,poor [BP01],rare [alteration],2,,contorted strata [BJ80],,,,,,,
340-U1400B-25H-1-A,340,1400,B,25,25-1,H,1,A,107,146,175.67,176.06,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,contorted strata [BJ80],,,,,,,
340-U1400B-25H-2-A,340,1400,B,25,25-2,H,2,A,0,146,176.06,177.52,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,contorted strata [BJ80],,,,,,,
340-U1400B-25H-3-A,340,1400,B,25,25-3,H,3,A,0,146,177.52,178.98,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,contorted strata [BJ80],,,,,,,
340-U1400B-25H-4-A,340,1400,B,25,25-4,H,4,A,0,12.5,178.98,179.105,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],moderate [alteration],4,,contorted strata [BJ80],,,,,,,
340-U1400B-25H-4-A,340,1400,B,25,25-4,H,4,A,12.5,13.5,179.105,179.115,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],80,fine sand [T07],4,calcareous sand [Leg210],20,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,60,0,5,0,15,0,0,10,10,0,,well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,
340-U1400B-25H-4-A,340,1400,B,25,25-4,H,4,A,13.5,82,179.115,179.8,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],moderate [alteration],4,,contorted strata [BJ80],,,,,,,
340-U1400B-25H-4-A,340,1400,B,25,25-4,H,4,A,82,86,179.8,179.84,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Ash,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,90,0,0,0,0,10,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-25H-4-A,340,1400,B,25,25-4,H,4,A,86,89.5,179.84,179.875,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],moderate [alteration],4,,contorted strata [BJ80],,,,,,,
340-U1400B-25H-4-A,340,1400,B,25,25-4,H,4,A,89.5,90.5,179.875,179.885,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Ash,0,0,,0,,0,,0,,0,,0,,0,,,,,40,0,2,0,44,0,0,2,2,10,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-25H-4-A,340,1400,B,25,25-4,H,4,A,90.5,92.5,179.885,179.905,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],moderate [alteration],4,,contorted strata [BJ80],,,,,,,
340-U1400B-25H-4-A,340,1400,B,25,25-4,H,4,A,92.5,93.5,179.905,179.915,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Ash,0,0,,0,,0,,0,,0,,0,,0,,,,,47,0,1,0,50,0,0,0,2,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-25H-4-A,340,1400,B,25,25-4,H,4,A,93.5,136,179.915,180.34,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],moderate [alteration],4,,contorted strata [BJ80],,,,,,,
340-U1400B-25H-4-A,340,1400,B,25,25-4,H,4,A,136,146,180.34,180.44,,,,,,,,,,,,WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
340-U1400B-25H-5-A,340,1400,B,25,25-5,H,5,A,0,117,180.44,181.61,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-25H-5-A,340,1400,B,25,25-5,H,5,A,117,124,181.61,181.68,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,92,0,0,0,8,0,0,0,0,0,,moderate [BP01],moderate [alteration],4,,,,,,,,,
340-U1400B-25H-5-A,340,1400,B,25,25-5,H,5,A,124,129,181.68,181.73,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-25H-5-A,340,1400,B,25,25-5,H,5,A,129,130,181.73,181.74,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,85,0,0,0,10,0,5,0,0,0,,moderate [BP01],rare [alteration],2,,,,,,,,,
