Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Minor Lithology Prefix,Minor Lithology Suffix,Lithology Suffix,Minor Lithology Name,Extra Sample ID Data
363-U1487A-9H-1-A,71,150,73.61,74.4,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,9,H,1,A,,,,,
363-U1487A-9H-2-A,0,17,74.4,74.57,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,9,H,2,A,,,,,
363-U1487A-9H-2-A,17,46,74.57,74.86,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,2,A,,,,,
363-U1487A-9H-2-A,46,72,74.86,75.12,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,2,A,,,,,
363-U1487A-9H-2-A,72,78,75.12,75.18,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,2,A,,,,,
363-U1487A-9H-2-A,78,126,75.18,75.66,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,2,A,,,,,
363-U1487A-9H-2-A,126,132,75.66,75.72,,ash(tuff) [MMK88m],ash(tuff),,10YR 3/2 (very dark grayish brown),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,2,A,,,,,
363-U1487A-9H-2-A,132,150,75.72,75.9,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,2,A,,,,,
363-U1487A-9H-3-A,0,139,75.9,77.29,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,3,A,,,,,
363-U1487A-9H-3-A,139,142,77.29,77.32,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,3,A,,,,,
363-U1487A-9H-3-A,142,150,77.32,77.4,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,3,A,,,,,
363-U1487A-9H-4-A,0,38,77.4,77.78,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,4,A,,,,,
363-U1487A-9H-4-A,38,41,77.78,77.81,,ash(tuff) [MMK88m],ash(tuff),,5Y 3/1 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,4,A,,,,,
363-U1487A-9H-4-A,41,146,77.81,78.86,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,9,H,4,A,,,,,
363-U1487A-9H-4-A,146,150,78.86,78.9,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,4,A,,,,,
363-U1487A-9H-5-A,0,28,78.9,79.18,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,5,A,,,,,
363-U1487A-9H-5-A,28,46,79.18,79.36,,ash(tuff) [MMK88m],ash(tuff),,5Y 2.5/1 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,5,A,,,,,
363-U1487A-9H-5-A,46,74,79.36,79.64,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,5,A,,,,,
363-U1487A-9H-5-A,74,76,79.64,79.66,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,5,A,,,,,
363-U1487A-9H-5-A,76,102,79.66,79.92,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,10Y 3/1 (very dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,5,A,,,,,
363-U1487A-9H-5-A,102,104,79.92,79.94,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,5,A,,,,,
363-U1487A-9H-5-A,104,140,79.94,80.3,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,10Y 3/1 (very dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,5,A,,,,,
363-U1487A-9H-5-A,140,150,80.3,80.4,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,5,A,,,,,
363-U1487A-9H-6-A,0,29,80.4,80.69,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,6,A,,,,,
363-U1487A-9H-6-A,29,120,80.69,81.6,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,9,H,6,A,,,,,
363-U1487A-9H-6-A,120,125,81.6,81.65,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,6,A,,,,,
363-U1487A-9H-7-A,0,39,81.7,82.09,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,7,A,,,,,
363-U1487A-9H-7-A,39,44,82.09,82.14,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,7,A,,,,,
363-U1487A-9H-7-A,44,57,82.14,82.27,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,9,H,7,A,,,,,
363-U1487A-9H-CC-A,0,22,82.27,82.49,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,9,H,CC,A,,,,,
363-U1487A-10H-1-A,0,62,82.4,83.02,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,10,H,1,A,,,,,
363-U1487A-10H-1-A,62,67,83.02,83.07,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,10,H,1,A,,,,,
363-U1487A-10H-1-A,67,89,83.07,83.29,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,10,H,1,A,,,,,
363-U1487A-10H-1-A,89,94,83.29,83.34,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,10,H,1,A,,,,,
363-U1487A-10H-1-A,94,150,83.34,83.9,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,10,H,1,A,,,,,
363-U1487A-10H-2-A,0,143,83.9,85.33,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,10,H,2,A,,,,,
363-U1487A-10H-2-A,143,146,85.33,85.36,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,10,H,2,A,,,,,
363-U1487A-10H-2-A,146,150,85.36,85.4,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,10,H,2,A,,,,,
363-U1487A-10H-3-A,0,23,85.4,85.63,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,10,H,3,A,,,,,
363-U1487A-10H-3-A,23,31,85.63,85.71,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,10,H,3,A,,,,,
363-U1487A-10H-3-A,31,78,85.71,86.18,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,10,H,3,A,,,,,
363-U1487A-10H-3-A,78,84,86.18,86.24,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,10,H,3,A,,,,,
363-U1487A-10H-3-A,84,111,86.24,86.51,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,10,H,3,A,,,,,
363-U1487A-10H-3-A,111,117,86.51,86.57,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,10,H,3,A,,,,,
363-U1487A-10H-3-A,117,148,86.57,86.88,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,10,H,3,A,,,,,
363-U1487A-10H-3-A,148,150,86.88,86.9,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,10,H,3,A,,,,,
363-U1487A-10H-4-A,0,2,86.9,86.92,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,10,H,4,A,,,,,
363-U1487A-10H-4-A,2,51,86.92,87.41,clay-bearing nannofossil-rich [X363],ash(tuff) [MMK88m],clay-bearing nannofossil-rich ash(tuff),,10Y 3/1 (very dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,10,H,4,A,,,,,
363-U1487A-10H-4-A,51,55,87.41,87.45,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,10,H,4,A,,,,,
363-U1487A-10H-4-A,55,141,87.45,88.31,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,N 4 (dark gray),moderate [DB86],,,,,,"ash-rich, clay-rich, nanno-rich",,,,,,,,,,,,,363,U1487,A,10,H,4,A,,,,,
363-U1487A-10H-4-A,141,147,88.31,88.37,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,10,H,4,A,,,,,
363-U1487A-10H-4-A,147,150,88.37,88.4,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,10,H,4,A,,,,,
363-U1487A-10H-5-A,0,54,88.4,88.94,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,10,H,5,A,,,,,
363-U1487A-10H-5-A,54,58,88.94,88.98,,ash(tuff) [MMK88m],ash(tuff),,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,10,H,5,A,,,,,
363-U1487A-10H-5-A,58,150,88.98,89.9,clay-bearing nannofossil-rich [X363],ash(tuff) [MMK88m],clay-bearing nannofossil-rich ash(tuff),,5Y 3/2 (dark olive gray),slight [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,10,H,5,A,,,,,
363-U1487A-10H-6-A,0,49,89.9,90.39,clay-bearing nannofossil-rich [X363],ash(tuff) [MMK88m],clay-bearing nannofossil-rich ash(tuff),,5Y 3/2 (dark olive gray),slight [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,10,H,6,A,,,,,
363-U1487A-10H-6-A,49,56,90.39,90.46,,ash(tuff) [MMK88m],ash(tuff),,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,10,H,6,A,,,,,
363-U1487A-10H-6-A,56,115,90.46,91.05,clay-bearing nannofossil-rich [X363],ash(tuff) [MMK88m],clay-bearing nannofossil-rich ash(tuff),,5Y 3/2 (dark olive gray),slight [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,10,H,6,A,,,,,
363-U1487A-10H-7-A,0,20,91.1,91.3,clay-bearing nannofossil-rich [X363],ash(tuff) [MMK88m],clay-bearing nannofossil-rich ash(tuff),,5Y 3/2 (dark olive gray),slight [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,10,H,7,A,,,,,
363-U1487A-10H-7-A,20,22,91.3,91.32,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,10,H,7,A,,,,,
363-U1487A-10H-7-A,22,26,91.32,91.36,clay-bearing nannofossil-rich [X363],ash(tuff) [MMK88m],clay-bearing nannofossil-rich ash(tuff),,5Y 3/2 (dark olive gray),slight [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,10,H,7,A,,,,,
363-U1487A-10H-7-A,26,28,91.36,91.38,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,10,H,7,A,,,,,
363-U1487A-10H-7-A,28,34,91.38,91.44,clay-bearing nannofossil-rich [X363],ash(tuff) [MMK88m],clay-bearing nannofossil-rich ash(tuff),,5Y 3/2 (dark olive gray),slight [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,10,H,7,A,,,,,
363-U1487A-10H-7-A,34,36,91.44,91.46,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,10,H,7,A,,,,,
363-U1487A-10H-7-A,36,53,91.46,91.63,clay-bearing nannofossil-rich [X363],ash(tuff) [MMK88m],clay-bearing nannofossil-rich ash(tuff),,5Y 3/2 (dark olive gray),slight [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,10,H,7,A,,,,,
363-U1487A-10H-CC-A,0,4,91.63,91.67,clay-bearing nannofossil-rich [X363],ash(tuff) [MMK88m],clay-bearing nannofossil-rich ash(tuff),,5Y 3/2 (dark olive gray),slight [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,10,H,CC,A,,,,,
363-U1487A-10H-CC-A,4,6,91.67,91.69,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,10,H,CC,A,,,,,
363-U1487A-10H-CC-A,6,23,91.69,91.86,clay-bearing nannofossil-rich [X363],ash(tuff) [MMK88m],clay-bearing nannofossil-rich ash(tuff),,5Y 3/2 (dark olive gray),slight [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,10,H,CC,A,,,,,
363-U1487A-11H-1-A,0,60,91.9,92.5,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,11,H,1,A,,,,,
363-U1487A-11H-1-A,60,93,92.5,92.83,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,11,H,1,A,,,,,
363-U1487A-11H-1-A,93,150,92.83,93.4,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,11,H,1,A,,,,,
363-U1487A-11H-2-A,0,36,93.4,93.76,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,11,H,2,A,,,,,
363-U1487A-11H-2-A,36,55,93.76,93.95,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,11,H,2,A,,,,,
363-U1487A-11H-2-A,55,59,93.95,93.99,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,11,H,2,A,,,,,
363-U1487A-11H-2-A,59,79,93.99,94.19,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,11,H,2,A,,,,,
363-U1487A-11H-2-A,79,96,94.19,94.36,,ash(tuff) [MMK88m],ash(tuff),,10Y 2.5/1 (greenish black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,11,H,2,A,,,,,
363-U1487A-11H-2-A,96,118,94.36,94.58,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,11,H,2,A,,,,,
363-U1487A-11H-2-A,118,150,94.58,94.9,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,11,H,2,A,,,,,
363-U1487A-11H-3-A,0,21,94.9,95.11,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,11,H,3,A,,,,,
363-U1487A-11H-3-A,21,46,95.11,95.36,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,11,H,3,A,,,,,
363-U1487A-11H-3-A,46,76,95.36,95.66,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,11,H,3,A,,,,,
363-U1487A-11H-3-A,76,94,95.66,95.84,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,11,H,3,A,,,,,
363-U1487A-11H-3-A,94,117,95.84,96.07,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,11,H,3,A,,,,,
363-U1487A-11H-3-A,117,132,96.07,96.22,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,11,H,3,A,,,,,
363-U1487A-11H-3-A,132,150,96.22,96.4,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,11,H,3,A,,,,,
363-U1487A-11H-4-A,0,72,96.4,97.12,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,11,H,4,A,,,,,
363-U1487A-11H-4-A,72,79,97.12,97.19,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,11,H,4,A,,,,,
363-U1487A-11H-4-A,79,139,97.19,97.79,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,10Y 3/1 (very dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,11,H,4,A,,,,,
363-U1487A-11H-4-A,139,150,97.79,97.9,,ash(tuff) [MMK88m],ash(tuff),,5Y 2.5/1 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,11,H,4,A,,,,,
363-U1487A-11H-5-A,0,56,97.9,98.46,,ash(tuff) [MMK88m],ash(tuff),,5Y 2.5/1 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,11,H,5,A,,,,,
363-U1487A-11H-5-A,56,73,98.46,98.63,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,10Y 2.5/1 (greenish black),,,,,,,,,,,,,,,,,,,,363,U1487,A,11,H,5,A,,,,,
363-U1487A-11H-5-A,73,74,98.63,98.64,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,11,H,5,A,,,,,
363-U1487A-11H-5-A,74,150,98.64,99.4,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,10Y 3/1 (very dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,11,H,5,A,,,,,
363-U1487A-11H-6-A,0,8,99.4,99.48,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,10Y 3/1 (very dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,11,H,6,A,,,,,
363-U1487A-11H-6-A,8,10,99.48,99.5,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,11,H,6,A,,,,,
363-U1487A-11H-6-A,10,20,99.5,99.6,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,10Y 3/1 (very dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,11,H,6,A,,,,,
363-U1487A-11H-6-A,20,21,99.6,99.61,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,11,H,6,A,,,,,
363-U1487A-11H-6-A,21,79,99.61,100.19,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,10Y 3/1 (very dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,11,H,6,A,,,,,
363-U1487A-11H-6-A,79,80,100.19,100.2,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,11,H,6,A,,,,,
