Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (simple),Lithology color (Munsell),Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Grading,TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sedimentary structure,Sedimentary structure comment,Diagenetic structure,Macrofossil,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
353-U1445C-10H-2-A,27.0,69.0,80.67,81.09,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 6/10Y (greenish gray),gradational,,,,,,,,mottling,,,,Color gradation,,,,353,U1445,C,10,H,2,A
353-U1445C-10H-3-A,0.0,125.0,81.09,82.34,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,gray,GLEY 1 3/N (very dark gray),gradational,,,,,,,,mottling,,,,,,,,353,U1445,C,10,H,3,A
353-U1445C-10H-3-A,125.0,126.0,82.34,82.35,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,10,H,3,A
353-U1445C-10H-3-A,126.0,137.0,82.35,82.46,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,10,H,3,A
353-U1445C-10H-4-A,0.0,129.0,82.5,83.79,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 3/10Y (very dark greenish gray),gradational,,,,,,,,mottling,,,,,,,,353,U1445,C,10,H,4,A
353-U1445C-10H-4-A,129.0,130.0,83.79,83.8,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,10,H,4,A
353-U1445C-10H-4-A,130.0,142.0,83.8,83.92,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,10,H,4,A
353-U1445C-10H-5-A,0.0,120.0,83.92,85.12,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1445,C,10,H,5,A
353-U1445C-10H-5-A,120.0,123.0,85.12,85.15,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,10,H,5,A
353-U1445C-10H-5-A,123.0,142.0,85.15,85.34,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,10,H,5,A
353-U1445C-10H-6-A,0.0,29.0,85.34,85.63,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 3/10Y (very dark greenish gray),planar,,,,,,,,mottling,,,,,,,,353,U1445,C,10,H,6,A
353-U1445C-10H-6-A,29.0,30.0,85.63,85.64,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,10,H,6,A
353-U1445C-10H-6-A,30.0,47.0,85.64,85.81,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 3/10Y (very dark greenish gray),planar,,,,,,,,mottling,,,,,,,,353,U1445,C,10,H,6,A
353-U1445C-10H-6-A,47.0,48.0,85.81,85.82,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,10,H,6,A
353-U1445C-10H-6-A,48.0,107.0,85.82,86.41,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 3/10Y (very dark greenish gray),planar,,,,,,,,mottling,,,,,,,,353,U1445,C,10,H,6,A
353-U1445C-10H-6-A,107.0,114.0,86.41,86.48,,foraminifer rich,sand,,foraminifer rich sand,foraminifer rich sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,10,H,6,A
353-U1445C-10H-6-A,114.0,134.0,86.48,86.68,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,10,H,6,A
353-U1445C-10H-7-A,0.0,10.0,86.68,86.78,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),planar,,,,,,,,mottling,,,,,,,,353,U1445,C,10,H,7,A
353-U1445C-10H-7-A,10.0,11.0,86.78,86.79,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,10,H,7,A
353-U1445C-10H-7-A,11.0,35.0,86.79,87.03,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1445,C,10,H,7,A
353-U1445C-10H-7-A,35.0,36.0,87.03,87.04,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,10,H,7,A
353-U1445C-10H-7-A,36.0,93.0,87.04,87.61,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,10,H,7,A
353-U1445C-10H-8-A,0.0,18.0,87.61,87.79,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 3/10Y (very dark greenish gray),gradational,,,,,,,,mottling,,,,,,,,353,U1445,C,10,H,8,A
353-U1445C-10H-8-A,18.0,19.0,87.79,87.8,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,10,H,8,A
353-U1445C-10H-8-A,19.0,58.0,87.8,88.19,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,10,H,8,A
353-U1445C-10H-CC-A,0.0,24.0,88.19,88.43,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,10,H,CC,A
353-U1445C-11H-1-A,0.0,142.0,88.4,89.82,,,clay,with nannofossils,clay,clay with nannofossils,clay with nannofossils,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,11,H,1,A
353-U1445C-11H-2-A,0.0,93.0,89.82,90.75,,,clay,with nannofossils,clay,clay with nannofossils,clay with nannofossils,,green,GLEY 1 3/10Y (very dark greenish gray),planar,,,,,,,,mottling,,,,,,,,353,U1445,C,11,H,2,A
353-U1445C-11H-2-A,93.0,94.0,90.75,90.76,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,11,H,2,A
353-U1445C-11H-2-A,94.0,142.0,90.76,91.24,,,clay,with nannofossils,clay,clay with nannofossils,clay with nannofossils,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,11,H,2,A
353-U1445C-11H-3-A,0.0,58.0,91.24,91.82,,,clay,with nannofossils,clay,clay with nannofossils,clay with nannofossils,,green,GLEY 1 3/10Y (very dark greenish gray),planar,,,,,,,,mottling,,,,,,,,353,U1445,C,11,H,3,A
353-U1445C-11H-3-A,58.0,61.0,91.82,91.85,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,11,H,3,A
353-U1445C-11H-3-A,61.0,98.0,91.85,92.22,,,clay,with nannofossils,clay,clay with nannofossils,clay with nannofossils,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,11,H,3,A
353-U1445C-11H-4-A,0.0,141.0,92.22,93.63,,,clay,with nannofossils,clay,clay with nannofossils,clay with nannofossils,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,11,H,4,A
353-U1445C-11H-5-A,0.0,128.0,93.63,94.91,,,clay,with nannofossils,clay,clay with nannofossils,clay with nannofossils,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,11,H,5,A
353-U1445C-11H-6-A,0.0,56.0,94.91,95.47,,,clay,with nannofossils,clay,clay with nannofossils,clay with nannofossils,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,11,H,6,A
353-U1445C-11H-CC-A,0.0,15.0,95.47,95.62,,,clay,with nannofossils,clay,clay with nannofossils,clay with nannofossils,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,11,H,CC,A
353-U1445C-12H-1-A,0.0,52.0,97.9,98.42,,,calcareous ooze,with clay,calcareous ooze,calcareous ooze with clay,calcareous ooze with clay,,green,GLEY 1 6/10Y (greenish gray),planar,,,,,,,,mottling,,,,,,,,353,U1445,C,12,H,1,A
353-U1445C-12H-1-A,52.0,53.0,98.42,98.43,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,"Sandy, quartz-rich turbidite (?)",,,,353,U1445,C,12,H,1,A
353-U1445C-12H-1-A,53.0,59.0,98.43,98.49,,,calcareous ooze,with clay,calcareous ooze,calcareous ooze with clay,calcareous ooze with clay,,green,GLEY 1 6/10Y (greenish gray),planar,,,,,,,,mottling,,,,,,,,353,U1445,C,12,H,1,A
353-U1445C-12H-1-A,59.0,60.0,98.49,98.5,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,12,H,1,A
353-U1445C-12H-1-A,60.0,116.0,98.5,99.06,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,12,H,1,A
353-U1445C-12H-1-A,116.0,117.0,99.06,99.07,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,12,H,1,A
353-U1445C-12H-1-A,117.0,141.0,99.07,99.31,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,12,H,1,A
353-U1445C-12H-2-A,0.0,74.0,99.31,100.05,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,12,H,2,A
353-U1445C-12H-2-A,74.0,75.0,100.05,100.06,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,12,H,2,A
353-U1445C-12H-2-A,75.0,142.0,100.06,100.73,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,12,H,2,A
353-U1445C-12H-3-A,0.0,109.0,100.73,101.82,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,12,H,3,A
353-U1445C-12H-3-A,109.0,110.0,101.82,101.83,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,12,H,3,A
353-U1445C-12H-3-A,110.0,141.0,101.83,102.14,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,12,H,3,A
353-U1445C-12H-4-A,0.0,142.0,102.14,103.56,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,12,H,4,A
353-U1445C-12H-5-A,0.0,142.0,103.56,104.98,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,12,H,5,A
353-U1445C-12H-6-A,0.0,111.0,104.98,106.09,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,12,H,6,A
353-U1445C-12H-7-A,0.0,75.0,106.09,106.84,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,12,H,7,A
353-U1445C-12H-CC-A,0.0,24.0,106.84,107.08,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,12,H,CC,A
353-U1445C-13H-1-A,0.0,31.0,107.4,107.71,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1445,C,13,H,1,A
353-U1445C-13H-1-A,31.0,32.0,107.71,107.72,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,13,H,1,A
353-U1445C-13H-1-A,32.0,147.0,107.72,108.87,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,13,H,1,A
353-U1445C-13H-2-A,0.0,8.0,108.87,108.95,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1445,C,13,H,2,A
353-U1445C-13H-2-A,8.0,9.0,108.95,108.96,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,13,H,2,A
353-U1445C-13H-2-A,9.0,124.0,108.96,110.11,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,13,H,2,A
353-U1445C-13H-3-A,0.0,16.0,110.11,110.27,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1445,C,13,H,3,A
353-U1445C-13H-3-A,16.0,17.0,110.27,110.28,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,13,H,3,A
353-U1445C-13H-3-A,17.0,38.0,110.28,110.49,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),irregular,,,,,,,,mottling,,,,,,,,353,U1445,C,13,H,3,A
353-U1445C-13H-3-A,38.0,39.0,110.49,110.5,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,"Sandy, quartz-rich turbidite (?)",,,,353,U1445,C,13,H,3,A
353-U1445C-13H-3-A,39.0,47.0,110.5,110.58,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),irregular,,,,,,,,mottling,,,,,,,,353,U1445,C,13,H,3,A
353-U1445C-13H-3-A,47.0,48.0,110.58,110.59,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,13,H,3,A
353-U1445C-13H-3-A,48.0,69.0,110.59,110.8,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),irregular,,,,,,,,mottling,,,,,,,,353,U1445,C,13,H,3,A
353-U1445C-13H-3-A,69.0,70.0,110.8,110.81,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,13,H,3,A
353-U1445C-13H-3-A,70.0,99.0,110.81,111.1,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1445,C,13,H,3,A
353-U1445C-13H-3-A,99.0,102.0,111.1,111.13,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,13,H,3,A
353-U1445C-13H-3-A,102.0,145.0,111.13,111.56,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),irregular,,,,,,,,mottling,,,,,,,,353,U1445,C,13,H,3,A
353-U1445C-13H-4-A,0.0,14.0,111.56,111.7,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,13,H,4,A
353-U1445C-13H-4-A,14.0,15.0,111.7,111.71,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,13,H,4,A
353-U1445C-13H-4-A,15.0,38.0,111.71,111.94,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,13,H,4,A
353-U1445C-13H-4-A,38.0,39.0,111.94,111.95,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,13,H,4,A
353-U1445C-13H-4-A,39.0,142.0,111.95,112.98,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,13,H,4,A
353-U1445C-13H-5-A,0.0,33.0,112.98,113.31,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,13,H,5,A
353-U1445C-13H-5-A,33.0,35.0,113.31,113.33,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,13,H,5,A
353-U1445C-13H-5-A,35.0,138.0,113.33,114.36,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,13,H,5,A
353-U1445C-13H-6-A,0.0,34.0,114.36,114.7,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,13,H,6,A
353-U1445C-13H-6-A,34.0,37.0,114.7,114.73,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,13,H,6,A
353-U1445C-13H-6-A,37.0,141.0,114.73,115.77,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,13,H,6,A
353-U1445C-13H-7-A,0.0,10.0,115.77,115.87,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,13,H,7,A
353-U1445C-13H-7-A,10.0,11.0,115.87,115.88,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,13,H,7,A
353-U1445C-13H-7-A,11.0,19.0,115.88,115.96,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,13,H,7,A
353-U1445C-13H-7-A,19.0,20.0,115.96,115.97,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,13,H,7,A
353-U1445C-13H-7-A,20.0,105.0,115.97,116.82,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,13,H,7,A
353-U1445C-13H-CC-A,0.0,34.0,116.82,117.16,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,13,H,CC,A
353-U1445C-14H-1-A,0.0,17.0,116.9,117.07,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,14,H,1,A
353-U1445C-14H-1-A,17.0,18.0,117.07,117.08,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,14,H,1,A
353-U1445C-14H-1-A,18.0,53.0,117.08,117.43,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,14,H,1,A
353-U1445C-14H-1-A,53.0,54.0,117.43,117.44,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,14,H,1,A
353-U1445C-14H-1-A,54.0,145.0,117.44,118.35,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,14,H,1,A
353-U1445C-14H-2-A,0.0,58.0,118.35,118.93,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,14,H,2,A
353-U1445C-14H-2-A,58.0,59.0,118.93,118.94,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,14,H,2,A
353-U1445C-14H-2-A,59.0,106.0,118.94,119.41,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,14,H,2,A
353-U1445C-14H-2-A,106.0,112.0,119.41,119.47,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,14,H,2,A
353-U1445C-14H-2-A,112.0,150.0,119.47,119.85,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,14,H,2,A
353-U1445C-14H-3-A,0.0,145.0,119.85,121.3,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,14,H,3,A
353-U1445C-14H-4-A,0.0,57.0,121.3,121.87,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,14,H,4,A
353-U1445C-14H-4-A,57.0,58.0,121.87,121.88,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,14,H,4,A
353-U1445C-14H-4-A,58.0,145.0,121.88,122.75,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,14,H,4,A
353-U1445C-14H-5-A,0.0,145.0,122.75,124.2,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,14,H,5,A
353-U1445C-14H-6-A,0.0,146.0,124.2,125.66,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,14,H,6,A
353-U1445C-14H-7-A,0.0,95.0,125.66,126.61,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,14,H,7,A
353-U1445C-14H-CC-A,0.0,27.0,126.61,126.88,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,14,H,CC,A
353-U1445C-15H-1-A,0.0,97.5,126.4,127.375,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 3/10Y (very dark greenish gray),gradational,,,,,,,,mottling,,,,,,,,353,U1445,C,15,H,1,A
