Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Minor Lithology Prefix,Minor Lithology Suffix,Lithology Suffix,Minor Lithology Name,Extra Sample ID Data
363-U1490B-18H-4-A,126,150,157.76,158.0,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,18,H,4,A,,,,,
363-U1490B-18H-5-A,0,31,158.0,158.31,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,18,H,5,A,,,,,
363-U1490B-18H-5-A,31,65,158.31,158.65,clay-rich [X363],foraminifer-nannofossil ooze [X363],clay-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,18,H,5,A,,,,,
363-U1490B-18H-5-A,65,138,158.65,159.38,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,18,H,5,A,,,,,
363-U1490B-18H-5-A,138,150,159.38,159.5,clay-rich [X363],foraminifer-nannofossil ooze [X363],clay-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,18,H,5,A,,,,,
363-U1490B-18H-6-A,0,60,159.5,160.1,clay-rich [X363],foraminifer-nannofossil ooze [X363],clay-rich foraminifer-nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,18,H,6,A,,,,,
363-U1490B-18H-6-A,60,147,160.1,160.97,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,18,H,6,A,,,,,
363-U1490B-18H-7-A,0,73,160.97,161.7,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,18,H,7,A,,,,,
363-U1490B-18H-CC-A,0,14,161.7,161.84,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,18,H,CC,A,,,,,
363-U1490B-19H-1-A,0,150,161.5,163.0,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,"radiolarian-bearing, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,19,H,1,A,,,,,
363-U1490B-19H-2-A,0,139,163.0,164.39,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,"radiolarian-bearing, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,19,H,2,A,,,,,
363-U1490B-19H-2-A,139,141,164.39,164.41,radiolarian-bearing nannofossil-rich [X363],foraminiferal ooze [Leg339],radiolarian-bearing nannofossil-rich foraminiferal ooze,,5Y 7/1 (light gray),moderate [DB86],,,,,,"radiolarian-bearing, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,19,H,2,A,,,,,
363-U1490B-19H-2-A,141,150,164.41,164.5,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,"radiolarian-bearing, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,19,H,2,A,,,,,
363-U1490B-19H-3-A,0,106,164.5,165.56,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,"radiolarian-bearing, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,19,H,3,A,,,,,
363-U1490B-19H-3-A,106,108,165.56,165.58,radiolarian-bearing nannofossil-rich [X363],foraminiferal ooze [Leg339],radiolarian-bearing nannofossil-rich foraminiferal ooze,,5Y 7/1 (light gray),moderate [DB86],,,,,,"radiolarian-bearing, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,19,H,3,A,,,,,
363-U1490B-19H-3-A,108,116,165.58,165.66,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,"radiolarian-bearing, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,19,H,3,A,,,,,
363-U1490B-19H-3-A,116,150,165.66,166.0,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,"radiolarian-bearing, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,19,H,3,A,,,,,
363-U1490B-19H-4-A,0,11,166.0,166.11,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,"radiolarian-bearing, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,19,H,4,A,,,,,
363-U1490B-19H-4-A,11,13,166.11,166.13,radiolarian-bearing nannofossil-rich [X363],foraminiferal ooze [Leg339],radiolarian-bearing nannofossil-rich foraminiferal ooze,,5Y 7/1 (light gray),moderate [DB86],,,,,,"radiolarian-bearing, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,19,H,4,A,,,,,
363-U1490B-19H-4-A,13,150,166.13,167.5,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,"radiolarian-bearing, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,19,H,4,A,,,,,
363-U1490B-19H-5-A,0,150,167.5,169.0,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,"radiolarian-bearing, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,19,H,5,A,,,,,
363-U1490B-19H-6-A,0,150,169.0,170.5,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,"radiolarian-bearing, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,19,H,6,A,,,,,
363-U1490B-19H-7-A,0,12,170.5,170.62,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,"radiolarian-bearing, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,19,H,7,A,,,,,
363-U1490B-19H-7-A,12,17,170.62,170.67,radiolarian-bearing nannofossil-rich [X363],foraminiferal ooze [Leg339],radiolarian-bearing nannofossil-rich foraminiferal ooze,,5Y 7/1 (light gray),moderate [DB86],,,,,,"radiolarian-bearing, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,19,H,7,A,,,,,
363-U1490B-19H-7-A,17,60,170.67,171.1,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,"radiolarian-bearing, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,19,H,7,A,,,,,
363-U1490B-19H-CC-A,0,15,171.1,171.25,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,"radiolarian-bearing, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,19,H,CC,A,,,,,
363-U1490B-20H-1-A,0,150,171.0,172.5,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,no greenish layers or sulfide specks,,,,,,,,,,,,,363,U1490,B,20,H,1,A,,,,,
363-U1490B-20H-2-A,0,150,172.5,174.0,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,"trace rads, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,20,H,2,A,,,,,
363-U1490B-20H-3-A,0,150,174.0,175.5,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,"trace rads, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,20,H,3,A,,,,,
363-U1490B-20H-4-A,0,150,175.5,177.0,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,"trace rads, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,20,H,4,A,,,,,
363-U1490B-20H-5-A,0,150,177.0,178.5,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,"trace rads, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,20,H,5,A,,,,,
363-U1490B-20H-6-A,0,150,178.5,180.0,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,"trace rads, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,20,H,6,A,,,,,
363-U1490B-20H-7-A,0,77,180.0,180.77,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,"trace rads, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,20,H,7,A,,,,,
363-U1490B-20H-CC-A,0,17,180.77,180.94,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,"trace rads, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,20,H,CC,A,,,,,
363-U1490B-21H-1-A,0,150,180.5,182.0,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,"trace rads, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,21,H,1,A,,,,,
363-U1490B-21H-2-A,0,38,182.0,182.38,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,"trace rads, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,21,H,2,A,,,,,
363-U1490B-21H-2-A,38,46,182.38,182.46,radiolarian-bearing ash-bearing [X363],foraminifer-nannofossil ooze [X363],radiolarian-bearing ash-bearing foraminifer-nannofossil ooze,,N 7 (light gray),slight [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,B,21,H,2,A,,,,,
363-U1490B-21H-2-A,46,120,182.46,183.2,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,"trace rads, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,21,H,2,A,,,,,
363-U1490B-21H-2-A,120,122,183.2,183.22,radiolarian-bearing ash-bearing [X363],foraminifer-nannofossil ooze [X363],radiolarian-bearing ash-bearing foraminifer-nannofossil ooze,,N 7 (light gray),slight [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,B,21,H,2,A,,,,,
363-U1490B-21H-2-A,122,150,183.22,183.5,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,21,H,2,A,,,,,
363-U1490B-21H-3-A,0,150,183.5,185.0,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,"trace rads, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,21,H,3,A,,,,,
363-U1490B-21H-4-A,0,150,185.0,186.5,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,"trace rads, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,21,H,4,A,,,,,
363-U1490B-21H-5-A,0,150,186.5,188.0,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,"trace rads, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,21,H,5,A,,,,,
363-U1490B-21H-6-A,0,150,188.0,189.5,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,"trace rads, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,21,H,6,A,,,,,
363-U1490B-21H-7-A,0,66,189.5,190.16,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,"trace rads, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,21,H,7,A,,,,,
363-U1490B-21H-CC-A,0,26,190.16,190.42,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,"trace rads, no greenish layers and sulfide specks",,,,,,,,,,,,,363,U1490,B,21,H,CC,A,,,,,
363-U1490B-22H-1-A,0,150,190.0,191.5,Clay-bearing [X363],nannofossil ooze [Leg339],Clay-bearing nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,22,H,1,A,,,,,
363-U1490B-22H-2-A,0,16,191.5,191.66,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,core totally extruded; sediment broken into small pieces and some sediment is missing,N9 (white),moderate [DB86],,,,,,siliceous sponge spicules present,,,,,,,,,,,,,363,U1490,B,22,H,2,A,,,,,
363-U1490B-22H-2-A,16,18,191.66,191.68,radiolarian-bearing ash-bearing [X363],foraminifer-nannofossil ooze [X363],radiolarian-bearing ash-bearing foraminifer-nannofossil ooze,,N 7 (light gray),slight [DB86],,,,,,siliceous sponge spicules present,,,,,,,,,,,,,363,U1490,B,22,H,2,A,,,,,
363-U1490B-22H-2-A,18,150,191.68,193.0,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,core totally extruded; sediment broken into small pieces and some sediment is missing,N9 (white),moderate [DB86],,,,,,siliceous sponge spicules present,,,,,,,,,,,,,363,U1490,B,22,H,2,A,,,,,
363-U1490B-22H-3-A,0,150,193.0,194.5,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N9 (white),moderate [DB86],,,,,,siliceous sponge spicules present,,,,,,,,,,,,,363,U1490,B,22,H,3,A,,,,,
363-U1490B-22H-4-A,0,150,194.5,196.0,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N9 (white),moderate [DB86],,,,,,siliceous sponge spicules present,,,,,,,,,,,,,363,U1490,B,22,H,4,A,,,,,
363-U1490B-22H-5-A,0,150,196.0,197.5,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N9 (white),moderate [DB86],,,,,,siliceous sponge spicules present,,,,,,,,,,,,,363,U1490,B,22,H,5,A,,,,,
363-U1490B-22H-6-A,0,120,197.5,198.7,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N9 (white),moderate [DB86],,,,,,siliceous sponge spicules present,,,,,,,,,,,,,363,U1490,B,22,H,6,A,,,,,
363-U1490B-22H-CC-A,0,90,198.7,199.6,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N9 (white),moderate [DB86],,,,,,siliceous sponge spicules present,,,,,,,,,,,,,363,U1490,B,22,H,CC,A,,,,,
363-U1490B-23H-1-A,0,150,199.5,201.0,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,siliceous sponge spicules present,,,,,,,,,,,,,363,U1490,B,23,H,1,A,,,,,
363-U1490B-23H-2-A,0,3,201.0,201.03,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,clay and ash bearing also,,,,,,,,,,,,,363,U1490,B,23,H,2,A,,,,,
363-U1490B-23H-2-A,3,100,201.03,202.0,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,clay and ash bearing also,,,,,,,,,,,,,363,U1490,B,23,H,2,A,,,,,
363-U1490B-23H-2-A,100,105,202.0,202.05,radiolarian-bearing foraminifer-rich [X363],nannofossil clay [X363],radiolarian-bearing foraminifer-rich nannofossil clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,23,H,2,A,,,,,
363-U1490B-23H-2-A,105,150,202.05,202.5,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,23,H,2,A,,,,,
363-U1490B-23H-3-A,0,114,202.5,203.64,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,23,H,3,A,,,,,
363-U1490B-23H-3-A,114,125,203.64,203.75,radiolarian-bearing foraminifer-rich [X363],nannofossil clay [X363],radiolarian-bearing foraminifer-rich nannofossil clay,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,23,H,3,A,,,,,
363-U1490B-23H-3-A,125,150,203.75,204.0,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,clay bearing,,,,,,,,,,,,,363,U1490,B,23,H,3,A,,,,,
363-U1490B-23H-4-A,0,150,204.0,205.5,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,clay bearing,,,,,,,,,,,,,363,U1490,B,23,H,4,A,,,,,
363-U1490B-23H-5-A,0,150,205.5,207.0,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,clay bearing,,,,,,,,,,,,,363,U1490,B,23,H,5,A,,,,,
363-U1490B-23H-6-A,0,150,207.0,208.5,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,clay bearing,,,,,,,,,,,,,363,U1490,B,23,H,6,A,,,,,
363-U1490B-23H-7-A,0,67,208.5,209.17,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,clay bearing,,,,,,,,,,,,,363,U1490,B,23,H,7,A,,,,,
363-U1490B-23H-CC-A,0,26,209.17,209.43,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,clay bearing,,,,,,,,,,,,,363,U1490,B,23,H,CC,A,,,,,
363-U1490B-24H-1-A,0,150,209.0,210.5,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,siliceous sponge spicules present,,,,,,,,,,,,,363,U1490,B,24,H,1,A,,,,,
363-U1490B-24H-2-A,0,150,210.5,212.0,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,siliceous sponge spicules present,,,,,,,,,,,,,363,U1490,B,24,H,2,A,,,,,
363-U1490B-24H-3-A,0,150,212.0,213.5,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,siliceous sponge spicules present,,,,,,,,,,,,,363,U1490,B,24,H,3,A,,,,,
363-U1490B-24H-4-A,0,150,213.5,215.0,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,siliceous sponge spicules present,,,,,,,,,,,,,363,U1490,B,24,H,4,A,,,,,
363-U1490B-24H-5-A,0,150,215.0,216.5,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,siliceous sponge spicules present,,,,,,,,,,,,,363,U1490,B,24,H,5,A,,,,,
363-U1490B-24H-6-A,0,150,216.5,218.0,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,siliceous sponge spicules present,,,,,,,,,,,,,363,U1490,B,24,H,6,A,,,,,
363-U1490B-24H-7-A,0,63,218.0,218.63,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,siliceous sponge spicules present,,,,,,,,,,,,,363,U1490,B,24,H,7,A,,,,,
363-U1490B-24H-CC-A,0,25,218.63,218.88,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,siliceous sponge spicules present,,,,,,,,,,,,,363,U1490,B,24,H,CC,A,,,,,
363-U1490B-25H-1-A,0,50,218.5,219.0,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,siliceous sponge spicules present,,,,,,,,,,,,,363,U1490,B,25,H,1,A,,,,,
363-U1490B-25H-2-A,0,150,219.1,220.6,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,siliceous sponge spicules present,,,,,,,,,,,,,363,U1490,B,25,H,2,A,,,,,
363-U1490B-25H-3-A,0,150,220.6,222.1,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,siliceous sponge spicules present,,,,,,,,,,,,,363,U1490,B,25,H,3,A,,,,,
363-U1490B-25H-4-A,0,117,222.1,223.27,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,siliceous sponge spicules present,,,,,,,,,,,,,363,U1490,B,25,H,4,A,,,,,
363-U1490B-25H-4-A,117,150,223.27,223.6,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,siliceous sponge spicules present,,,,,,,,,,,,,363,U1490,B,25,H,4,A,,,,,
363-U1490B-25H-5-A,0,11,223.6,223.71,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,siliceous sponge spicules present,,,,,,,,,,,,,363,U1490,B,25,H,5,A,,,,,
363-U1490B-25H-5-A,11,150,223.71,225.1,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,siliceous sponge spicules present,,,,,,,,,,,,,363,U1490,B,25,H,5,A,,,,,
363-U1490B-25H-6-A,0,151,225.1,226.61,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,siliceous sponge spicules present,,,,,,,,,,,,,363,U1490,B,25,H,6,A,,,,,
363-U1490B-25H-7-A,0,151,226.61,228.12,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,siliceous sponge spicules present,,,,,,,,,,,,,363,U1490,B,25,H,7,A,,,,,
363-U1490B-25H-CC-A,0,57,228.12,228.69,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,siliceous sponge spicules present,,,,,,,,,,,,,363,U1490,B,25,H,CC,A,,,,,
363-U1490B-26F-1-A,0,150,228.0,229.5,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,clay rich,,,,,,,,,,,,,363,U1490,B,26,F,1,A,,,,,
363-U1490B-26F-2-A,0,150,229.5,231.0,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,clay rich,,,,,,,,,,,,,363,U1490,B,26,F,2,A,,,,,
363-U1490B-26F-3-A,0,36,231.0,231.36,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,5Y 8/1 (white),moderate [DB86],,,,,,clay rich,,,,,,,,,,,,,363,U1490,B,26,F,3,A,,,,,
363-U1490B-26F-3-A,36,102,231.36,232.02,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,clay rich,,,,,,,,,,,,,363,U1490,B,26,F,3,A,,,,,
363-U1490B-26F-4-A,0,72,232.02,232.74,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,clay rich,,,,,,,,,,,,,363,U1490,B,26,F,4,A,,,,,
363-U1490B-26F-CC-A,0,23,232.74,232.97,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,clay rich,,,,,,,,,,,,,363,U1490,B,26,F,CC,A,,,,,
