leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
47,398,D,29,1,15.0,17.0,679.50,679.66, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0068,Globorotalia caucasica,PRESENT,  ,1,554136a5c50f15a3110710a6db48a4c8,47-398D-29-1
47,398,D,29,1,15.0,17.0,679.50,679.66, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,743a72f2718372fb756d9c45f74bc004,47-398D-29-1
47,398,D,29,1,15.0,17.0,679.50,679.66, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,PRESENT,  ,1,c75cfb9e5b129a7a1965cac33c04f383,47-398D-29-1
47,398,D,29,1,15.0,17.0,679.50,679.66, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,PRESENT,  ,1,635dc729381025e43574edd922634f87,47-398D-29-1
47,398,D,29,1,23.9,26.0,679.50,679.75, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,f11a2ec82f1075c5ec2ed99e56547a0d,47-398D-29-1
47,398,D,29,1,23.9,26.0,679.50,679.75, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,7b25cd1885755379c35aa9ccc70c0221,47-398D-29-1
47,398,D,29,1,23.9,26.0,679.50,679.75, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0068,Globorotalia caucasica,PRESENT,  ,1,e6d4ba6250e96c8f35267eefbc9ecc6c,47-398D-29-1
47,398,D,29,1,23.9,26.0,679.50,679.75, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,9301b2929f90895c01e99def76bd1e3c,47-398D-29-1
47,398,D,29,1,23.9,26.0,679.50,679.75, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,PRESENT,  ,1,07269bfa8f8d0dfe01266639d686cae3,47-398D-29-1
47,398,D,29,1,23.9,26.0,679.50,679.75, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,PRESENT,  ,1,7ab0c09d4b20ff01b28a2cd5ed267a61,47-398D-29-1
47,398,D,29,1,135.0,137.0,679.50,680.86, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,5d8555c3129de23047d4cdca2c6b180c,47-398D-29-1
47,398,D,29,1,135.0,137.0,679.50,680.86, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,e923f5c46f27f0e05d6f0f02212cd4a0,47-398D-29-1
47,398,D,29,1,135.0,137.0,679.50,680.86, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0068,Globorotalia caucasica,PRESENT,  ,1,d0fb7acaaef612f4f16408c9f9480ed9,47-398D-29-1
47,398,D,29,1,135.0,137.0,679.50,680.86, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,57c8310e97c367f57f95929bd45ccec5,47-398D-29-1
47,398,D,29,1,135.0,137.0,679.50,680.86, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,PRESENT,  ,1,2da2d6dd77e8e710f265aaf6155f40ce,47-398D-29-1
47,398,D,29,1,135.0,137.0,679.50,680.86, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,PRESENT,  ,1,a91d2026df1ade553761720bbe5fdfb8,47-398D-29-1
47,398,D,29,2,81.0,83.0,679.50,681.82, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,14e06744ebdb0bf38417ac26fb5a5a2d,47-398D-29-2
47,398,D,29,2,81.0,83.0,679.50,681.82, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,a0d9800ad17d7149a8161cf97e4f5e93,47-398D-29-2
47,398,D,29,2,81.0,83.0,679.50,681.82, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0068,Globorotalia caucasica,PRESENT,  ,1,c162a491499e4513252c61a2d48ec733,47-398D-29-2
47,398,D,29,2,81.0,83.0,679.50,681.82, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,09f5f12f2bf33d9cb930eb4e0afa7a83,47-398D-29-2
47,398,D,29,2,81.0,83.0,679.50,681.82, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,PRESENT,  ,1,25355d33c5e492dc6370b7f54809a4cf,47-398D-29-2
47,398,D,29,2,81.0,83.0,679.50,681.82, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,PRESENT,  ,1,05661154c930927f9a1dd3fc3c4bfb7b,47-398D-29-2
47,398,D,29,3,75.0,77.0,679.50,683.26, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,235faf639917c83b22d599d5bef8d9f1,47-398D-29-3
47,398,D,29,3,75.0,77.0,679.50,683.26, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,6880e3bb8d5f8017e3dc0cf594db31b7,47-398D-29-3
47,398,D,29,3,75.0,77.0,679.50,683.26, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0068,Globorotalia caucasica,PRESENT,  ,1,d95446e708d7ae6345626e7441098b97,47-398D-29-3
47,398,D,29,3,75.0,77.0,679.50,683.26, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,81d52582785b3c3e242b63553d741cae,47-398D-29-3
47,398,D,29,3,75.0,77.0,679.50,683.26, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,PRESENT,  ,1,60df3c96f60118b3b204aef3510320a5,47-398D-29-3
47,398,D,29,3,75.0,77.0,679.50,683.26, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,PRESENT,  ,1,dfcb6dba5564eb674ff89d68486ee39f,47-398D-29-3
47,398,D,29,5,14.0,16.0,679.50,685.65, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,7156df3d4b2109bebc10e27f0246952e,47-398D-29-5
47,398,D,29,5,14.0,16.0,679.50,685.65, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,485234fa3add745e40486206070b506a,47-398D-29-5
47,398,D,29,5,14.0,16.0,679.50,685.65, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0068,Globorotalia caucasica,PRESENT,  ,1,ffe73e9ff24aa126f17687d14abbe788,47-398D-29-5
47,398,D,29,5,14.0,16.0,679.50,685.65, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,2ff8a55eb17d09cd62ce16518d2248ca,47-398D-29-5
47,398,D,29,5,14.0,16.0,679.50,685.65, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,PRESENT,  ,1,f0c0afe5a578917e142aa21cbabcc937,47-398D-29-5
47,398,D,29,5,14.0,16.0,679.50,685.65, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,PRESENT,  ,1,fdd2be0a25c9a3adca40115504738699,47-398D-29-5
47,398,D,29,6,55.0,58.0,679.50,687.57, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,5d364b4742cb03d2c2f7cb8a91bdfd97,47-398D-29-6
47,398,D,29,6,55.0,58.0,679.50,687.57, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,fde69660e1e523dafdc2a5dc0c1ae9ce,47-398D-29-6
47,398,D,29,6,55.0,58.0,679.50,687.57, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0068,Globorotalia caucasica,PRESENT,  ,1,29c856d330d0a22c0e8d6bfa412d3ef5,47-398D-29-6
47,398,D,29,6,55.0,58.0,679.50,687.57, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,02a84e3c31f223c1642e647e1b8de650,47-398D-29-6
47,398,D,29,6,55.0,58.0,679.50,687.57, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,PRESENT,  ,1,2a6d989050ae6d6cd1449e768d1729ef,47-398D-29-6
47,398,D,29,6,55.0,58.0,679.50,687.57, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,PRESENT,  ,1,c576362176e240f0fdea91a2b06a81a1,47-398D-29-6
47,398,D,29,6,102.0,104.0,679.50,688.03, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,aff4bcd277588e5d0855ee3134730223,47-398D-29-6
47,398,D,29,6,102.0,104.0,679.50,688.03, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,8496e37a6280a582c5eca843afe0fabd,47-398D-29-6
47,398,D,29,6,102.0,104.0,679.50,688.03, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0068,Globorotalia caucasica,PRESENT,  ,1,e13d0ea2a1bd4e104b2dd0ffbaf15365,47-398D-29-6
47,398,D,29,6,102.0,104.0,679.50,688.03, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,73da070c42ab90738914088968f1c794,47-398D-29-6
47,398,D,29,6,102.0,104.0,679.50,688.03, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,PRESENT,  ,1,1d7c505498f390b4079791f25ae554c5,47-398D-29-6
47,398,D,29,6,102.0,104.0,679.50,688.03, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,PRESENT,  ,1,7ffe3d0919e8d72878bf055f9b7c1547,47-398D-29-6
47,398,D,29,6,128.0,130.0,679.50,688.29, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,5dc142fd002971262218ae00d5bcb435,47-398D-29-6
47,398,D,29,6,128.0,130.0,679.50,688.29, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,32902a298603058c0d0f8b6ef8d1f114,47-398D-29-6
47,398,D,29,6,128.0,130.0,679.50,688.29, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0068,Globorotalia caucasica,PRESENT,  ,1,9c98192c114f5f8e9932406faed196e3,47-398D-29-6
47,398,D,29,6,128.0,130.0,679.50,688.29, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,d08bd096414cefc59834af86ceeedfc0,47-398D-29-6
47,398,D,29,6,128.0,130.0,679.50,688.29, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,PRESENT,  ,1,161c0f4dcd4ecd1f32b6cac8318f9fad,47-398D-29-6
47,398,D,29,6,128.0,130.0,679.50,688.29, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,PRESENT,  ,1,74ff67ba5ad1cf02bf2aa3232029f904,47-398D-29-6
47,398,D,30,1,59.0,61.0,689.00,689.60,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,984087254ed904d87f85af722a0e01f4,47-398D-30-1
47,398,D,30,1,59.0,61.0,689.00,689.60,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,62d0b0bf2b27e7575554d2db6445528c,47-398D-30-1
47,398,D,30,1,59.0,61.0,689.00,689.60,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,b16b03684f3c5a1e6c4fc6fcba6fba8e,47-398D-30-1
47,398,D,30,1,59.0,61.0,689.00,689.60,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0269,Globorotalia limbata (q),PRESENT,  ,1,1274ff3aceb461b84a5379f7104c5dec,47-398D-30-1
47,398,D,30,1,59.0,61.0,689.00,689.60,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0380,Globorotalia pentacamerata,PRESENT,  ,1,e100b606ba74666a81a58c53f184362d,47-398D-30-1
47,398,D,30,1,59.0,61.0,689.00,689.60,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0450,Globorotalia pseudotopilensis,PRESENT,  ,1,48a717867e37e1aa89517db3bf12907b,47-398D-30-1
47,398,D,30,1,59.0,61.0,689.00,689.60,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0480,Globorotalia rotundimarginata,PRESENT,  ,1,50fd505dd89855b623c9b52e5c5336ab,47-398D-30-1
47,398,D,30,1,59.0,61.0,689.00,689.60,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,COMMON,  ,1,020b5537423088d5c8408d34429cac12,47-398D-30-1
47,398,D,30,1,59.0,61.0,689.00,689.60,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,COMMON,  ,1,360c2e3ebf734e853f99da6d5013c40a,47-398D-30-1
47,398,D,30,1,59.0,61.0,689.00,689.60,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOR0210,Globigerinatheka sp.,PRESENT,  ,1,70324189f2ebf11f88c9806e963dd516,47-398D-30-1
47,398,D,30,1,59.0,61.0,689.00,689.60,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FTRUN0050,Truncorotaloides rohri,PRESENT,  ,2,92de348bd2f41ec967b5af85c8916d78,47-398D-30-1
47,398,D,30,2,75.0,77.0,689.00,691.26,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,c26609466944db8e0b37dc73489cfdd5,47-398D-30-2
47,398,D,30,2,75.0,77.0,689.00,691.26,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,2fa52fce6d7cc78450e19a2fe68d68cb,47-398D-30-2
47,398,D,30,2,75.0,77.0,689.00,691.26,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,c4013c5516600ef9a537a796135494a3,47-398D-30-2
47,398,D,30,2,75.0,77.0,689.00,691.26,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0269,Globorotalia limbata (q),PRESENT,  ,1,d0ec45dc164dcb7949eaf5989134aa2d,47-398D-30-2
47,398,D,30,2,75.0,77.0,689.00,691.26,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0380,Globorotalia pentacamerata,PRESENT,  ,1,c9fd62ff71d729893ac4a61f20868d10,47-398D-30-2
47,398,D,30,2,75.0,77.0,689.00,691.26,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0450,Globorotalia pseudotopilensis,PRESENT,  ,1,9f10f807cced7b7b11f53c417ca82a44,47-398D-30-2
47,398,D,30,2,75.0,77.0,689.00,691.26,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0480,Globorotalia rotundimarginata,PRESENT,  ,1,937715563ba2970b354558c56887bbad,47-398D-30-2
47,398,D,30,2,75.0,77.0,689.00,691.26,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,COMMON,  ,1,f66baf682ddd3cd81a377f4318283598,47-398D-30-2
47,398,D,30,2,75.0,77.0,689.00,691.26,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,COMMON,  ,1,f01daac8276f61ecfdc08cc652921c24,47-398D-30-2
47,398,D,30,2,75.0,77.0,689.00,691.26,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOR0210,Globigerinatheka sp.,PRESENT,  ,1,1afb5240e15eff5047b76ec73a0171e3,47-398D-30-2
47,398,D,30,2,75.0,77.0,689.00,691.26,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FTRUN0050,Truncorotaloides rohri,PRESENT,  ,2,fba25afc6a151f53076b3b9e04f63cca,47-398D-30-2
47,398,D,30,3,150.0,150.0,689.00,693.50,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,4a09226f85bacba78f3d822012c3060d,47-398D-30-3
47,398,D,30,3,150.0,150.0,689.00,693.50,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,75cb922df9397c0502bb007425ac5caf,47-398D-30-3
47,398,D,30,3,150.0,150.0,689.00,693.50,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,4aa39a5ec133b82b0b089e6e2e05007e,47-398D-30-3
47,398,D,30,3,150.0,150.0,689.00,693.50,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0269,Globorotalia limbata (q),PRESENT,  ,1,8bec8775e05df03ff8cd0d5ad85e6de2,47-398D-30-3
47,398,D,30,3,150.0,150.0,689.00,693.50,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0380,Globorotalia pentacamerata,PRESENT,  ,1,957ab1a3c9819b96047da14c44cb4c34,47-398D-30-3
47,398,D,30,3,150.0,150.0,689.00,693.50,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0450,Globorotalia pseudotopilensis,PRESENT,  ,1,a07e390f13ec11f6c8b645666fdd686e,47-398D-30-3
47,398,D,30,3,150.0,150.0,689.00,693.50,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0480,Globorotalia rotundimarginata,PRESENT,  ,1,c770e971fd25cef170daa7c01f0e0b4d,47-398D-30-3
47,398,D,30,3,150.0,150.0,689.00,693.50,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,COMMON,  ,1,726c9e284c85a67372997b93a96d4316,47-398D-30-3
47,398,D,30,3,150.0,150.0,689.00,693.50,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,COMMON,  ,1,a6209ab801493153d81348873a221160,47-398D-30-3
47,398,D,30,3,150.0,150.0,689.00,693.50,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOR0210,Globigerinatheka sp.,PRESENT,  ,1,2f94a3a5fbae6711f2356530c54e8ca4,47-398D-30-3
47,398,D,30,3,150.0,150.0,689.00,693.50,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FTRUN0050,Truncorotaloides rohri,PRESENT,  ,2,9da1d9636337803051052c00462051f5,47-398D-30-3
47,398,D,30,4,136.0,138.0,689.00,694.87,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,192c312e2edcb5ce5860e5442cfd2dc9,47-398D-30-4
47,398,D,30,4,136.0,138.0,689.00,694.87,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,2c354f5b4e44ce74464f2fe26d518b4c,47-398D-30-4
47,398,D,30,4,136.0,138.0,689.00,694.87,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,2d962f257e7848cd567401e1632ebf32,47-398D-30-4
