Data	Age From (oldest)	Age To (youngest)	Zone From (bottom)	Zone To  (top)	Leg	Site	H	Cor	T	Sc	Top(cm)	Depth (mbsf)	Scientist	Fossil Group                                 	Group Abundance	Group Preservation	Zygodiscus xenotus	Watznaueria barnesae	Thoracosphaera operculata	Stradneria crenulata	Rhagodiscus angustus	Reinhardtites levis	Prediscosphaera stoveri	Prediscosphaera honjoi	Prediscosphaera arkhangelskyi	Placozygus sigmoides	Phanulithus obscurus	Nephrolithus frequens	Monomarginatus quaternarius	Monomarginatus pectinatus	Misceomarginatus pleniporus	Micula decussata	Lucianorhabdus cayeuxii	Lithraphidites carniolensis	Kamptnerius magnificus	Glaukolithus compactus	Gartnerago obliquum	Eiffellithus gorkae	Cribrosphaerella ? daniae	Cribrosphaerella ehrenbergii	Cretarhabdus conicus	Biscutum magnum	Biscutum dissimilis	Arkhangelskiella specillata	Arkhangelskiella cymbiformis	Ahmuellerella octoradiata	Prediscosphaera cretacea	Microrhabdulus decoratus	Eiffellithus turriseiffelii	Chiastozygus garrisonii	Prediscosphaera spinosa	Chiastozygus sp.	Nephrolithus corystus	Markalius inversus	Prediscosphaera bukryi	Placozygus fibuliformis	Broinsonia enormis	Biscutum constans	Biscutum castrorum	Prediscosphaera grandis	Vekshinella parma	Thoracosphaera sp.	Chiastozygus litterarius	Prediscosphaera intercisa	Cretarhabdus angustiforatus	Lithraphidites quadratus	placolith (small)	Zygolithus sp. (rotated cross)	Zygolithus crux	Zygodiscus spiralis	Zygodiscus sigmoides	Zygodiscus diplogrammus	Zygodiscus compactus	Tranolithus phacelosus	Thoracosphaera spp.	Prinsius tenuiculum / dimorphosus	Nephrolithus frequens miniporus	Nephrolithus frequens frequens	Neocrepidolithus neocrassus	Neocrepidolithus fossus	Neocrepidolithus cruciatus	Markalius apertus	Lapideacassis sp.	Gartnerago spp.	Futyania petalosa	Eiffellithus sp.	Cyclagelosphaera reinhardtii/C. alta	Cruciplacolithus tenuis (> 7 microns)	Cruciplacolithus primus (> 5 microns)	Cruciplacolithus primus (< 5 microns )	Cribrosphaerella daniae	Cretarhabdus conicus	Corollithion rhombicus	Coccolithus pelagicus/C. cavus	Chiastozygus amphipons	Braarudosphaera bigelowii	Biscutum notaculum	Bidiscus rotatorius	Biantholithus sparsus	Acuturris scotus	Helicolithus trabeculatus	Comment

  SR	Maestrichtian    	                 	C. daniae         	              	121	 752	B	 11	R	 3	 110.00	    358.9000	Pospichal	Nannofossils                                 	A              	P                 	                  	7                   	                         	                    	                    	0                  	30                     	                      	                             	                    	0                   	                     	                           	                         	                           	173             	                       	                           	42                    	                      	                   	                   	                         	0                           	                    	               	                   	                           	78                          	9                        	14                      	                        	3                          	                       	0                      	0               	0                    	0                 	                      	                       	                  	0                	0                 	                       	                 	                  	                        	                         	                           	0                       	0                	0                             	0              	15                 	0                   	0                      	0                   	0                     	0                  	0                                	4                              	92                            	0                          	0                      	0                         	0                	0                	2              	0                	0               	0                                   	0                                    	0                                    	0                                     	12                     	8                   	0                     	0                             	13                    	0                        	0                 	0                  	0                    	1               	                         	from ODP Leg 121 SR Chapter 18 Table 1 p 402-404

  SR	Maestrichtian    	                 	C. daniae         	              	121	 752	B	 11	R	 3	 120.00	    359.0000	Pospichal	Nannofossils                                 	A              	P                 	                  	3                   	                         	                    	                    	0                  	18                     	                      	                             	                    	0                   	                     	                           	                         	                           	189             	                       	                           	41                    	                      	                   	                   	                         	1                           	                    	               	                   	                           	85                          	14                       	24                      	                        	1                          	                       	0                      	0               	0                    	0                 	                      	                       	                  	0                	0                 	                       	                 	                  	                        	                         	                           	0                       	0                	0                             	0              	10                 	0                   	0                      	0                   	0                     	0                  	0                                	4                              	82                            	0                          	0                      	0                         	0                	1                	0              	0                	0               	0                                   	0                                    	0                                    	0                                     	10                     	10                  	0                     	0                             	20                    	0                        	0                 	0                  	0                    	3               	                         	from ODP Leg 121 SR Chapter 18 Table 1 p 402-404

  SR	Maestrichtian    	                 	C. daniae         	              	121	 752	B	 11	R	 3	 130.00	    359.1000	Pospichal	Nannofossils                                 	A              	P                 	                  	4                   	                         	                    	                    	0                  	33                     	                      	                             	                    	0                   	                     	                           	                         	                           	184             	                       	                           	45                    	                      	                   	                   	                         	2                           	                    	               	                   	                           	75                          	13                       	15                      	                        	3                          	                       	0                      	0               	0                    	0                 	                      	                       	                  	0                	0                 	                       	                 	                  	                        	                         	                           	0                       	0                	0                             	0              	16                 	0                   	0                      	0                   	0                     	0                  	0                                	6                              	75                            	0                          	0                      	0                         	0                	0                	3              	0                	1               	0                                   	0                                    	0                                    	0                                     	19                     	9                   	0                     	0                             	5                     	0                        	0                 	0                  	0                    	1               	                         	from ODP Leg 121 SR Chapter 18 Table 1 p 402-404

  SR	Maestrichtian    	                 	C. daniae         	              	121	 752	B	 11	R	 3	 140.00	    359.2000	Pospichal	Nannofossils                                 	C              	P                 	                  	2                   	                         	                    	                    	0                  	24                     	                      	                             	                    	0                   	                     	                           	                         	                           	195             	                       	                           	51                    	                      	                   	                   	                         	2                           	                    	               	                   	                           	63                          	6                        	14                      	                        	7                          	                       	0                      	0               	0                    	0                 	                      	                       	                  	0                	0                 	                       	                 	                  	                        	                         	                           	0                       	0                	0                             	0              	14                 	0                   	0                      	0                   	0                     	0                  	0                                	2                              	95                            	0                          	0                      	0                         	0                	0                	1              	0                	1               	0                                   	0                                    	0                                    	0                                     	13                     	3                   	0                     	0                             	14                    	0                        	0                 	0                  	0                    	1               	                         	from ODP Leg 121 SR Chapter 18 Table 1 p 402-404

  SR	Maestrichtian    	                 	C. daniae         	              	121	 752	B	 11	R	 4	  10.00	    359.4000	Pospichal	Nannofossils                                 	C              	P                 	                  	3                   	                         	                    	                    	0                  	18                     	                      	                             	                    	0                   	                     	                           	                         	                           	273             	                       	                           	47                    	                      	                   	                   	                         	1                           	                    	               	                   	                           	46                          	6                        	18                      	                        	4                          	                       	0                      	0               	0                    	0                 	                      	                       	                  	0                	0                 	                       	                 	                  	                        	                         	                           	0                       	0                	0                             	0              	8                  	0                   	0                      	0                   	0                     	0                  	0                                	6                              	43                            	1                          	0                      	0                         	0                	0                	0              	0                	1               	0                                   	0                                    	0                                    	0                                     	25                     	5                   	0                     	0                             	4                     	0                        	0                 	0                  	0                    	3               	                         	from ODP Leg 121 SR Chapter 18 Table 1 p 402-404

  SR	Maestrichtian    	                 	C. daniae         	              	121	 752	B	 11	R	 4	  35.00	    359.6500	Pospichal	Nannofossils                                 	A              	P                 	                  	4                   	                         	                    	                    	0                  	48                     	                      	                             	                    	0                   	                     	                           	                         	                           	223             	                       	                           	45                    	                      	                   	                   	                         	4                           	                    	               	                   	                           	56                          	4                        	16                      	                        	6                          	                       	0                      	0               	0                    	0                 	                      	                       	                  	0                	0                 	                       	                 	                  	                        	                         	                           	0                       	0                	0                             	0              	11                 	0                   	0                      	0                   	0                     	0                  	0                                	7                              	42                            	0                          	0                      	0                         	0                	0                	0              	0                	0               	0                                   	0                                    	0                                    	0                                     	16                     	10                  	0                     	0                             	9                     	0                        	0                 	0                  	0                    	3               	                         	from ODP Leg 121 SR Chapter 18 Table 1 p 402-404

  SR	Maestrichtian    	                 	CC26              	              	121	 752	B	 11	R	 4	  45.00	    359.7500	Resiwati 	Nannofossils                                 	A              	M                 	F                 	F                   	                         	                    	                    	                   	F                      	F                     	                             	F                   	                    	C                    	                           	                         	                           	A               	                       	                           	C                     	                      	                   	                   	                         	F                           	F                   	               	                   	                           	A                           	C                        	F                       	F                       	F                          	F                      	                       	                	                     	                  	                      	                       	                  	                 	                  	                       	                 	                  	                        	                         	                           	F                       	                 	                              	               	                   	                    	                       	                    	                      	                   	                                 	                               	                              	                           	                       	                          	                 	                 	               	                 	                	                                    	                                     	                                     	                                      	                       	                    	                      	                              	                      	                         	                  	                   	                     	                	F                        	from ODP Leg 121 SR Chapter 5 Table 1 p 146-147

  SR	Maestrichtian    	                 	C. daniae         	              	121	 752	B	 12	R	 1	  40.00	    364.8000	Pospichal	Nannofossils                                 	A              	P                 	                  	1                   	                         	                    	                    	0                  	94                     	                      	                             	                    	0                   	                     	                           	                         	                           	33              	                       	                           	77                    	                      	                   	                   	                         	4                           	                    	               	                   	                           	46                          	3                        	10                      	                        	4                          	                       	0                      	7               	0                    	1                 	                      	                       	                  	0                	0                 	                       	                 	                  	                        	                         	                           	0                       	0                	0                             	0              	47                 	0                   	0                      	0                   	0                     	0                  	0                                	23                             	82                            	0                          	0                      	0                         	0                	0                	3              	0                	5               	0                                   	0                                    	0                                    	0                                     	43                     	7                   	0                     	0                             	13                    	0                        	0                 	0                  	0                    	3               	                         	from ODP Leg 121 SR Chapter 18 Table 1 p 402-404

  SR	Maestrichtian    	                 	CC26              	              	121	 752	B	 12	R	 1	  41.00	    364.8100	Resiwati 	Nannofossils                                 	C              	M                 	R                 	F                   	                         	C                   	                    	                   	                       	                      	                             	                    	                    	C                    	                           	                         	                           	C               	                       	                           	F                     	                      	R                  	F                  	                         	C                           	R                   	               	                   	C                          	C                           	C                        	                        	F                       	C                          	                       	                       	                	                     	                  	                      	                       	                  	                 	                  	                       	                 	                  	                        	                         	                           	                        	                 	                              	               	                   	                    	                       	                    	                      	                   	                                 	                               	                              	                           	                       	                          	                 	                 	               	                 	                	                                    	                                     	                                     	                                      	                       	                    	                      	                              	                      	                         	                  	                   	                     	                	                         	occurrence P. grandis is uncertain from ODP Leg 121 SR Chapter 5 Table 1 p 146-147

  SR	Maestrichtian    	                 	C. daniae         	              	121	 752	B	 12	R	 1	 116.00	    365.5600	Pospichal	Nannofossils                                 	C              	P                 	                  	1                   	                         	                    	                    	0                  	34                     	                      	                             	                    	0                   	                     	                           	                         	                           	113             	                       	                           	92                    	                      	                   	                   	                         	2                           	                    	               	                   	                           	62                          	0                        	31                      	                        	4                          	                       	1                      	1               	0                    	1                 	                      	                       	                  	0                	0                 	                       	                 	                  	                        	                         	                           	0                       	0                	0                             	0              	47                 	0                   	0                      	0                   	0                     	0                  	0                                	12                             	54                            	0                          	0                      	0                         	0                	0                	2              	0                	1               	0                                   	0                                    	0                                    	0                                     	40                     	1                   	0                     	0                             	3                     	0                        	0                 	0                  	0                    	4               	                         	from ODP Leg 121 SR Chapter 18 Table 1 p 402-404

  SR	Maestrichtian    	                 	C. daniae         	              	121	 752	B	 12	R	 2	  40.00	    366.3000	Pospichal	Nannofossils                                 	A              	P                 	                  	0                   	                         	                    	                    	0                  	77                     	                      	                             	                    	0                   	                     	                           	                         	                           	82              	                       	                           	91                    	                      	                   	                   	                         	2                           	                    	               	                   	                           	39                          	2                        	30                      	                        	2                          	                       	0                      	6               	0                    	0                 	                      	                       	                  	2                	0                 	                       	                 	                  	                        	                         	                           	0                       	0                	0                             	0              	38                 	0                   	0                      	1                   	0                     	0                  	0                                	16                             	59                            	0                          	0                      	0                         	0                	0                	5              	0                	1               	0                                   	0                                    	0                                    	0                                     	26                     	7                   	0                     	0                             	14                    	0                        	0                 	0                  	0                    	4               	                         	Z.compactus is reworked; from ODP Leg 121 SR Chapter 18 Table 1 p 402-404

  SR	Maestrichtian    	                 	CC26              	              	121	 752	B	 12	R	 2	  41.00	    366.3100	Resiwati 	Nannofossils                                 	A              	P-M               	F                 	                    	                         	                    	                    	                   	                       	                      	                             	                    	                    	C                    	                           	                         	                           	A               	C                      	                           	C                     	                      	                   	                   	                         	                            	R                   	               	                   	                           	                            	                         	R                       	                        	                           	R                      	                       	R               	                     	                  	                      	                       	F                 	                 	                  	                       	                 	                  	                        	                         	                           	                        	                 	                              	               	                   	                    	                       	                    	                      	                   	                                 	                               	                              	                           	                       	                          	                 	                 	               	                 	                	                                    	                                     	                                     	                                      	                       	                    	                      	                              	                      	                         	                  	                   	                     	                	                         	from ODP Leg 121 SR Chapter 5 Table 1 p 146-147

  SR	Maestrichtian    	                 	C. daniae         	              	121	 752	B	 12	R	 2	 115.00	    367.0500	Pospichal	Nannofossils                                 	A              	P                 	                  	0                   	                         	                    	                    	0                  	70                     	                      	                             	                    	0                   	                     	                           	                         	                           	44              	                       	                           	108                   	                      	                   	                   	                         	3                           	                    	               	                   	                           	94                          	4                        	29                      	                        	5                          	                       	1                      	1               	0                    	0                 	                      	                       	                  	9                	0                 	                       	                 	                  	                        	                         	                           	0                       	0                	0                             	0              	21                 	0                   	0                      	0                   	0                     	0                  	0                                	10                             	44                            	0                          	0                      	0                         	0                	0                	5              	0                	2               	0                                   	0                                    	0                                    	0                                     	34                     	3                   	0                     	0                             	4                     	0                        	0                 	0                  	0                    	10              	                         	from ODP Leg 121 SR Chapter 18 Table 1 p 402-404

  SR	Maestrichtian    	                 	C. daniae         	              	121	 752	B	 12	R	 3	  41.00	    367.8100	Pospichal	Nannofossils                                 	A              	P                 	                  	2                   	                         	                    	                    	2                  	77                     	                      	                             	                    	0                   	                     	                           	                         	                           	66              	                       	                           	129                   	                      	                   	                   	                         	8                           	                    	               	                   	                           	41                          	1                        	48                      	                        	8                          	                       	0                      	0               	0                    	1                 	                      	                       	                  	1                	0                 	                       	                 	                  	                        	                         	                           	X                       	0                	0                             	0              	7                  	0                   	0                      	0                   	0                     	0                  	0                                	12                             	46                            	0                          	0                      	0                         	0                	0                	3              	0                	2               	0                                   	0                                    	0                                    	0                                     	37                     	4                   	0                     	0                             	1                     	0                        	1                 	0                  	0                    	3               	                         	R.levis is reworked; from ODP Leg 121 SR Chapter 18 Table 1 p 402-404

  SR	Maestrichtian    	                 	CC26              	              	121	 752	B	 12	R	 3	  42.00	    367.8200	Resiwati 	Nannofossils                                 	C              	M                 	R                 	R                   	                         	R                   	                    	                   	F                      	R                     	                             	                    	                    	C                    	R                          	                         	                           	C               	C                      	R                          	F                     	                      	                   	F                  	F                        	C                           	R                   	               	                   	C                          	C                           	R                        	R                       	                        	R                          	R                      	                       	                	                     	R                 	                      	                       	                  	                 	                  	                       	                 	                  	                        	                         	                           	                        	                 	                              	               	                   	                    	                       	                    	                      	                   	                                 	                               	                              	                           	                       	                          	                 	                 	               	                 	                	                                    	                                     	                                     	                                      	                       	                    	                      	                              	                      	                         	                  	                   	                     	                	                         	occurrence P. grandis is uncertain from ODP Leg 121 SR Chapter 5 Table 1 p 146-147

  SR	Maestrichtian    	                 	C. daniae         	              	121	 752	B	 12	R	 3	 115.00	    368.5500	Pospichal	Nannofossils                                 	A              	P                 	                  	3                   	                         	                    	                    	0                  	10                     	                      	                             	                    	1                   	                     	                           	                         	                           	81              	                       	                           	141                   	                      	                   	                   	                         	5                           	                    	               	                   	                           	131                         	3                        	37                      	                        	12                         	                       	0                      	0               	0                    	3                 	                      	                       	                  	0                	0                 	                       	                 	                  	                        	                         	                           	0                       	0                	0                             	0              	1                  	0                   	0                      	0                   	0                     	0                  	0                                	6                              	23                            	0                          	0                      	0                         	0                	0                	2              	0                	1               	0                                   	0                                    	0                                    	0                                     	29                     	1                   	0                     	0                             	2                     	0                        	0                 	0                  	0                    	16              	                         	from ODP Leg 121 SR Chapter 18 Table 1 p 402-404

  SR	Maestrichtian    	                 	C. daniae         	              	121	 752	B	 12	R	 4	  41.00	    369.3100	Pospichal	Nannofossils                                 	A              	P                 	                  	0                   	                         	                    	                    	3                  	37                     	                      	                             	                    	0                   	                     	                           	                         	                           	98              	                       	                           	76                    	                      	                   	                   	                         	5                           	                    	               	                   	                           	98                          	2                        	26                      	                        	8                          	                       	0                      	0               	0                    	0                 	                      	                       	                  	1                	0                 	                       	                 	                  	                        	                         	                           	0                       	0                	0                             	0              	15                 	0                   	0                      	0                   	0                     	0                  	0                                	14                             	72                            	0                          	0                      	0                         	0                	0                	4              	0                	3               	0                                   	0                                    	0                                    	0                                     	30                     	5                   	0                     	0                             	5                     	0                        	0                 	0                  	0                    	3               	                         	R.levis is reworked; from ODP Leg 121 SR Chapter 18 Table 1 p 402-404

  SR	Maestrichtian    	                 	C. daniae         	              	121	 752	B	 12	R	 4	 115.00	    370.0500	Pospichal	Nannofossils                                 	A              	P                 	                  	1                   	                         	                    	                    	1                  	9                      	                      	                             	                    	0                   	                     	                           	                         	                           	237             	                       	                           	101                   	                      	                   	                   	                         	1                           	                    	               	                   	                           	47                          	0                        	22                      	                        	3                          	                       	0                      	0               	0                    	0                 	                      	                       	                  	0                	0                 	                       	                 	                  	                        	                         	                           	0                       	0                	0                             	0              	0                  	0                   	0                      	0                   	0                     	0                  	0                                	12                             	33                            	0                          	0                      	0                         	0                	0                	0              	0                	0               	0                                   	0                                    	0                                    	0                                     	28                     	7                   	0                     	0                             	0                     	0                        	0                 	0                  	0                    	0               	                         	R.levis is reworked; from ODP Leg 121 SR Chapter 18 Table 1 p 402-404

  SR	Maestrichtian    	                 	C. daniae         	              	121	 752	B	 12	R	 5	  41.00	    370.8100	Pospichal	Nannofossils                                 	A              	P                 	                  	0                   	                         	                    	                    	0                  	32                     	                      	                             	                    	0                   	                     	                           	                         	                           	106             	                       	                           	112                   	                      	                   	                   	                         	0                           	                    	               	                   	                           	48                          	0                        	21                      	                        	15                         	                       	2                      	0               	0                    	0                 	                      	                       	                  	0                	0                 	                       	                 	                  	                        	                         	                           	0                       	0                	0                             	0              	15                 	0                   	0                      	0                   	0                     	0                  	0                                	50                             	52                            	0                          	0                      	0                         	0                	0                	4              	0                	0               	0                                   	0                                    	0                                    	0                                     	26                     	15                  	0                     	0                             	10                    	0                        	0                 	0                  	0                    	0               	                         	from ODP Leg 121 SR Chapter 18 Table 1 p 402-404

  SR	Maestrichtian    	                 	CC26              	              	121	 752	B	 12	R	 5	  42.00	    370.8200	Resiwati 	Nannofossils                                 	C              	P-M               	R                 	                    	                         	F                   	                    	                   	R                      	F                     	                             	                    	                    	C                    	R                          	                         	                           	C               	C                      	                           	C                     	R                     	R                  	R                  	                         	F                           	R                   	               	                   	C                          	C                           	                         	R                       	                        	R                          	R                      	                       	F               	                     	                  	                      	                       	                  	                 	                  	                       	                 	                  	                        	                         	                           	                        	                 	                              	               	                   	                    	                       	                    	                      	                   	                                 	                               	                              	                           	                       	                          	                 	                 	               	                 	                	                                    	                                     	                                     	                                      	                       	                    	                      	                              	                      	                         	                  	                   	                     	                	                         	occurrence P. grandis is uncertain from ODP Leg 121 SR Chapter 5 Table 1 p 146-147
