leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
59,448,,1,2,11.0,13.0,0.00,1.62, 1,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCYRC0020,Cyrtocapsella cornuta,PRESENT,  ,1
59,448,,6,4,4.0,6.0,43.00,47.55, 6,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,COMMON,  ,1
59,448,,6,4,4.0,6.0,43.00,47.55, 6,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCYRC0070,Cyrtocapsella tetrapera,COMMON,  ,1
59,448,,6,4,4.0,6.0,43.00,47.55, 6,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,RARE,  ,1
59,448,,6,4,4.0,6.0,43.00,47.55, 6,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0180,Dorcadospyris simplex,COMMON,  ,1
59,448,,6,CC,,,43.00,49.24, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RCALC0070,Calocycletta robusta,COMMON,  ,1
59,448,,6,CC,,,43.00,49.24, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RCALC0080,Calocycletta serrata,COMMON,  ,1
59,448,,6,CC,,,43.00,49.24, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,RARE,  ,1
59,448,,6,CC,,,43.00,49.24, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RCANN0090,Cannartus tubarius,FEW,  ,1
59,448,,6,CC,,,43.00,49.24, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RCYRC0070,Cyrtocapsella tetrapera,COMMON,  ,1
59,448,,6,CC,,,43.00,49.24, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,COMMON,  ,1
59,448,,6,CC,,,43.00,49.24, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RDORC0110,Dorcadospyris papilio,RARE,  ,1
59,448,,6,CC,,,43.00,49.24, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RDORC0180,Dorcadospyris simplex,FEW,  ,1
59,448,,7,1,90.0,100.0,52.50,53.45, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RCALC0070,Calocycletta robusta,RARE,  ,1
59,448,,7,1,90.0,100.0,52.50,53.45, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RCALC0080,Calocycletta serrata,COMMON,  ,1
59,448,,7,1,90.0,100.0,52.50,53.45, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,COMMON,  ,1
59,448,,7,1,90.0,100.0,52.50,53.45, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RCANN0090,Cannartus tubarius,FEW,  ,1
59,448,,7,1,90.0,100.0,52.50,53.45, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RCYRC0070,Cyrtocapsella tetrapera,COMMON,  ,1
59,448,,7,1,90.0,100.0,52.50,53.45, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,COMMON,  ,1
59,448,,7,1,90.0,100.0,52.50,53.45, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RDORC0180,Dorcadospyris simplex,RARE,  ,1
59,448,,7,1,90.0,100.0,52.50,53.45, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,RARE,  ,1
59,448,,7,1,90.0,100.0,52.50,53.45, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RLYCO0090,Lychnocanoma elongata,PRESENT,  ,1
59,448,,7,CC,,,52.50,54.04,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0070,Calocycletta robusta,COMMON,  ,1
59,448,,7,CC,,,52.50,54.04,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0080,Calocycletta serrata,RARE,  ,1
59,448,,7,CC,,,52.50,54.04,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0110,Calocycletta virginis,RARE,  ,1
59,448,,7,CC,,,52.50,54.04,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,COMMON,  ,1
59,448,,7,CC,,,52.50,54.04,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0090,Cannartus tubarius,RARE,  ,1
59,448,,7,CC,,,52.50,54.04,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCYRC0070,Cyrtocapsella tetrapera,FEW,  ,1
59,448,,7,CC,,,52.50,54.04,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,FEW,  ,1
59,448,,7,CC,,,52.50,54.04,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0170,Dorcadospyris riedeli,RARE,  ,1
59,448,,7,CC,,,52.50,54.04,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,RARE,  ,1
59,448,,7,CC,,,52.50,54.04,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RLYCO0090,Lychnocanoma elongata,RARE,  ,1
59,448,,8,1,4.0,6.0,62.00,62.05, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RCALC0070,Calocycletta robusta,ABUNDANT,  ,1
59,448,,8,1,4.0,6.0,62.00,62.05, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RCALC0080,Calocycletta serrata,COMMON,  ,1
59,448,,8,1,4.0,6.0,62.00,62.05, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,FEW,  ,1
59,448,,8,1,4.0,6.0,62.00,62.05, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RCANN0090,Cannartus tubarius,FEW,  ,1
59,448,,8,1,4.0,6.0,62.00,62.05, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,FEW,  ,1
59,448,,8,1,4.0,6.0,62.00,62.05, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RDORC0110,Dorcadospyris papilio,COMMON,  ,1
59,448,,8,1,4.0,6.0,62.00,62.05, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RDORC0170,Dorcadospyris riedeli,RARE,  ,1
59,448,,8,1,4.0,6.0,62.00,62.05, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,PRESENT,  ,1
59,448,,8,1,73.0,75.0,62.00,62.74, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0070,Calocycletta robusta,ABUNDANT,  ,1
59,448,,8,1,73.0,75.0,62.00,62.74, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0080,Calocycletta serrata,ABUNDANT,  ,1
59,448,,8,1,73.0,75.0,62.00,62.74, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0110,Calocycletta virginis,RARE,  ,1
59,448,,8,1,73.0,75.0,62.00,62.74, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,COMMON,  ,1
59,448,,8,1,73.0,75.0,62.00,62.74, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0090,Cannartus tubarius,RARE,  ,1
59,448,,8,1,73.0,75.0,62.00,62.74, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,COMMON,  ,1
59,448,,8,1,73.0,75.0,62.00,62.74, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0040,Dorcadospyris circulus,RARE,  ,1
59,448,,8,1,73.0,75.0,62.00,62.74, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0180,Dorcadospyris simplex,COMMON,  ,1
59,448,,8,4,4.0,6.0,62.00,66.55, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0070,Calocycletta robusta,ABUNDANT,  ,1
59,448,,8,4,4.0,6.0,62.00,66.55, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0080,Calocycletta serrata,COMMON,  ,1
59,448,,8,4,4.0,6.0,62.00,66.55, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,COMMON,  ,1
59,448,,8,4,4.0,6.0,62.00,66.55, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0090,Cannartus tubarius,FEW,  ,1
59,448,,8,4,4.0,6.0,62.00,66.55, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,COMMON,  ,1
59,448,,8,4,4.0,6.0,62.00,66.55, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0040,Dorcadospyris circulus,RARE,  ,1
59,448,,8,4,4.0,6.0,62.00,66.55, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0190,Dorcadospyris spinosa,RARE,  ,1
59,448,,8,4,4.0,6.0,62.00,66.55, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,RARE,  ,1
59,448,,8,4,4.0,6.0,62.00,66.55, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RLYCO0090,Lychnocanoma elongata,PRESENT,  ,1
59,448,,8,4,71.0,76.0,62.00,67.24, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0070,Calocycletta robusta,ABUNDANT,  ,1
59,448,,8,4,71.0,76.0,62.00,67.24, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0080,Calocycletta serrata,PRESENT,  ,1
59,448,,8,4,71.0,76.0,62.00,67.24, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,COMMON,  ,1
59,448,,8,4,71.0,76.0,62.00,67.24, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0090,Cannartus tubarius,RARE,  ,1
59,448,,8,4,71.0,76.0,62.00,67.24, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,COMMON,  ,1
59,448,,8,4,71.0,76.0,62.00,67.24, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0110,Dorcadospyris papilio,RARE,  ,1
59,448,,8,4,71.0,76.0,62.00,67.24, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RLYCO0090,Lychnocanoma elongata,PRESENT,  ,1
59,448,,8,CC,,,62.00,67.84, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RCALC0070,Calocycletta robusta,ABUNDANT,  ,1
59,448,,8,CC,,,62.00,67.84, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,COMMON,  ,1
59,448,,8,CC,,,62.00,67.84, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RCANN0090,Cannartus tubarius,RARE,  ,1
59,448,,8,CC,,,62.00,67.84, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,COMMON,  ,1
59,448,,8,CC,,,62.00,67.84, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RDORC0040,Dorcadospyris circulus,RARE,  ,1
59,448,,8,CC,,,62.00,67.84, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RDORC0110,Dorcadospyris papilio,RARE,  ,1
59,448,,8,CC,,,62.00,67.84, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RDORC0180,Dorcadospyris simplex,PRESENT,  ,1
59,448,,8,CC,,,62.00,67.84, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RDORC0190,Dorcadospyris spinosa,RARE,  ,1
59,448,,8,CC,,,62.00,67.84, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RLYCO0090,Lychnocanoma elongata,PRESENT,  ,1
59,448,,10,1,19.0,20.0,81.00,81.20, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCALC0070,Calocycletta robusta,PRESENT,  ,1
59,448,,10,1,19.0,20.0,81.00,81.20, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,RARE,  ,1
59,448,,10,1,19.0,20.0,81.00,81.20, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,FEW,  ,1
59,448,,10,1,19.0,20.0,81.00,81.20, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0170,Dorcadospyris riedeli,PRESENT,  ,1
59,448,,10,2,70.0,72.0,81.00,83.21, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,FEW,  ,1
59,448,,10,2,70.0,72.0,81.00,83.21, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0090,Cannartus tubarius,FEW,  ,1
59,448,,10,2,70.0,72.0,81.00,83.21, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,COMMON,  ,1
59,448,,10,2,70.0,72.0,81.00,83.21, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0040,Dorcadospyris circulus,RARE,  ,1
59,448,,10,2,70.0,72.0,81.00,83.21, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0110,Dorcadospyris papilio,COMMON,  ,1
59,448,,10,2,70.0,72.0,81.00,83.21, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0170,Dorcadospyris riedeli,FEW,  ,1
59,448,,10,2,70.0,72.0,81.00,83.21, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,RARE,  ,1
59,448,,10,3,70.0,72.0,81.00,84.71, 5,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,RARE,  ,1
59,448,,10,3,70.0,72.0,81.00,84.71, 5,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCANN0090,Cannartus tubarius,RARE,  ,1
59,448,,10,3,70.0,72.0,81.00,84.71, 5,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,COMMON,  ,1
59,448,,10,3,70.0,72.0,81.00,84.71, 5,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0110,Dorcadospyris papilio,COMMON,  ,1
59,448,,10,3,70.0,72.0,81.00,84.71, 5,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0170,Dorcadospyris riedeli,RARE,  ,1
59,448,,10,CC,,,81.00,90.51, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,COMMON,  ,1
59,448,,10,CC,,,81.00,90.51, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,COMMON,  ,1
59,448,,10,CC,,,81.00,90.51, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0110,Dorcadospyris papilio,RARE,  ,1
59,448,,10,CC,,,81.00,90.51, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,COMMON,  ,1
59,448,,11,2,10.0,11.0,90.50,92.11, 3,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,COMMON,  ,1
59,448,,11,2,10.0,11.0,90.50,92.11, 3,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0110,Dorcadospyris papilio,COMMON,  ,1
59,448,,11,2,10.0,11.0,90.50,92.11, 3,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,ABUNDANT,  ,1
59,448,,11,CC,,,90.50,100.07, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,RARE,  ,1
59,448,,11,CC,,,90.50,100.07, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,COMMON,  ,1
59,448,,11,CC,,,90.50,100.07, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0040,Dorcadospyris circulus,RARE,  ,1
59,448,,11,CC,,,90.50,100.07, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,RARE,  ,1
59,448,,12,4,13.0,15.0,100.00,104.64, 3,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,COMMON,  ,1
59,448,,12,4,13.0,15.0,100.00,104.64, 3,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0110,Dorcadospyris papilio,COMMON,  ,1
59,448,,12,4,13.0,15.0,100.00,104.64, 3,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,COMMON,  ,1
59,448,,12,CC,,,100.00,109.00, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,MODERATE,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,COMMON,  ,1
59,448,,12,CC,,,100.00,109.00, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,MODERATE,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,RARE,  ,1
59,448,,12,CC,,,100.00,109.00, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,MODERATE,NO AGE GIVEN,582,RDORC0040,Dorcadospyris circulus,RARE,  ,1
59,448,,12,CC,,,100.00,109.00, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,MODERATE,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,COMMON,  ,1
59,448,,13,4,19.0,21.0,109.50,114.20, 1,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,COMMON,  ,1
59,448,,13,CC,,,109.50,119.08, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,MODERATE,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,RARE,  ,1
59,448,,13,CC,,,109.50,119.08, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,MODERATE,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,COMMON,  ,1
59,448,,13,CC,,,109.50,119.08, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,MODERATE,NO AGE GIVEN,582,RDORC0110,Dorcadospyris papilio,RARE,  ,1
59,448,,13,CC,,,109.50,119.08, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,MODERATE,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,RARE,  ,1
59,448,,14,CC,,,119.00,127.03, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,COMMON,  ,1
59,448,,14,CC,,,119.00,127.03, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,FEW,  ,1
59,448,,14,CC,,,119.00,127.03, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RDORC0110,Dorcadospyris papilio,ABUNDANT,  ,1
59,448,,14,CC,,,119.00,127.03, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,COMMON,  ,1
59,448,,15,CC,,,128.50,137.40, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,RARE,  ,1
59,448,,15,CC,,,128.50,137.40, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,RARE,  ,1
59,448,,15,CC,,,128.50,137.40, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0110,Dorcadospyris papilio,RARE,  ,1
59,448,,15,CC,,,128.50,137.40, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,RARE,  ,1
