Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Extra Sample ID Data,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Datum name,Datum type,Datum age average [Ma],Zone name (short),Zone name,Preservation,Group abundance,Percentage of nannos in total assemblage [%],Emiliania huxleyi,Gephyrocapsa caribbeanica,Gephyrocapsa oceanica,Gephyrocapsa sp. (<4 microns),Gephyrocapsa sp. (closed >4 microns),Gephyrocapsa sp. (4-5.5 microns),Gephyrocapsa sp. (>5.5 microns),Pseudoemiliania lacunosa,Reticulofenestra sp. (>7 microns),Reticulofenestra sp. (5-7 microns),Reticulofenestra sp. (3-5 microns),Reticulofenestra sp. (<3 microns),Reticulofenestra asanoi,Reticulofenestra pseudoumbilicus,Cyclicargolithus floridanus,Coccolithus pelagicus,Coccolithus pliopelagicus,Calcidiscus leptoporus,Calcidiscus macintyrei,Umbilicosphaera foliosa,Umbilicosphaera sibogae,Coronocyclus nitescens,Hayaster perplexus,Oolithotus sp.,Helicosphaera carteri,Helicosphaera sellii,Helicosphaera hyalina,Helicosphaera inversa,Helicosphaera wallichii,Helicosphaera spp.,Pontosphaera japonica,Pontosphaera multipora,Pontosphaera sp.,Scyphosphaera globulata,Scyphosphaera spp.,Rhabdosphaera clavigera,Syracosphaera pulchra,Syracosphaera spp.,Braarudosphaera bigelowii,Discosphaera tubifera,Umbellosphaera irregularis,Umbellosphaera tenuis,Calciosolenia murrayi,Discoaster brouweri,Discoaster asymmetricus,Discoaster tamalis,Discoaster triradiatus,Discoaster surculus,Discoaster variabilis,Discoaster pentaradiatus,Discoaster quinqueramus,Discoaster berggrenii,Discoaster blackstockae,Discoaster challengeri,Discoaster decorus,Discoaster neohamatus,Discoaster neorectus,Discoaster pansus,Discoaster quadramus,Discoaster tristellifer,Discoaster loeblichii,Discoaster spp.,Sphenolithus abies,Sphenolithus grandis,Sphenolithus neoabies,Sphenolithus spp.,Sphenolithus verensis,Ceratolithus cristatus,Ceratolithus armatus,Ceratolithus acutus,Ceratolithus larrymayeri,Ceratolithus rugosus,Ceratolithus spp.,Amaurolithus bizarrus,Amaurolithus delicatus,Amaurolithus tricorniculatus,Amaurolithus primus,Amaurolithus spp.,Nicklithus amplificus,Triquetrorhabdulus extensus,Triquetrorhabdulus rugosus,Triquetrorhabdulus spp.,Minylitha convallis,Florisphaera profunda,Thoracosphaera sp.,Ascidian spicules,Reworked species,Nannofossil comment,File Data,Ship File Links,Shore File Links,Sample,eodp_id
361,U1474,A,15,15-3,H,3,W,75/75-NANNO,0,0,132.67,132.67,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G,A,,,,,,,,,,F,C,A,A,,F,R,C,,C,C,,,,,,C,,,,,,,,F,,,F,,F,,,,,F,C,F,R,R,F,F,F,,,,,,,,,,,,F,,,,,,,,,,,F,,,,,,,,,,,C,,,F,,,,,361-U1474A-15H-3-W 75/75-NANNO,c8b60ab7ed2aa1f4cb115c0373568659
361,U1474,A,15,15-4,H,4,W,75/75-NANNO,0,0,134.18,134.18,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G,A,,,,,,,,,,C,C,A,A,,F,F,,,F,C,,,,,,C,,,,,,,,F,,,F,,F,,,,,F,C,C,F,,,F,F,,,,,,,,,R,,,C,,,,,,,,,,,F,,P,,,,,,,,,C,,,F,,,,,361-U1474A-15H-4-W 75/75-NANNO,85c50e4e7460632054a63cfb9954cc5a
361,U1474,A,15,15-5,H,5,W,75/75-NANNO,0,0,135.68,135.68,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M,A,,,,,,,,,,C,A,A,A,,F,,F,,C,C,,,,,,C,,,,,,,,F,,,F,,F,,,,,F,F,F,F,R,,F,F,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,C,,,C,,,,,361-U1474A-15H-5-W 75/75-NANNO,3935b9c9498597e22d7c693be85c966d
361,U1474,A,15,15-6,H,6,W,75/75-NANNO,0,0,137.19,137.19,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M,A,,,,,,,,,,F,A,A,A,,F,,C,,F,C,,,,,,C,,,,,,,,F,,F,F,,F,,,,,P,C,F,F,C,C,,C,,,,,,,,,,,,F,,,,,,,,,,,F,,,,R,,,,,,,F,,,F,,,,,361-U1474A-15H-6-W 75/75-NANNO,1fb1ed4fa7e3b8782d4f7743e248c0e0
361,U1474,A,15,15-CC,H,CC,PAL,NANNO,0,5,138.93,138.98,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M,A,,,,,,,,,C,,C,C,A,,F,C,C,,C,C,C,C,,,,C,C,,,,F,P,,C,,,C,C,C,,,,,,C,C,C,,C,P,C,,,,,,,,,,,,,F,,,,,,,,,,F,,,,,,,,,,,F,,,C,,,,,361-U1474A-15H-CC-PAL-NANNO,fb3009eddd9531a26d999ab29c516c5c
361,U1474,A,16,16-1,H,1,W,75/75-NANNO,0,0,139.15,139.15,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G,A,,,,,,,,,F,,C,A,A,,F,,R,,C,C,,F,,,,C,,,,,,F,F,,,,C,F,F,,,P,,F,C,,F,P,F,C,C,,,,R,,,,R,,,,,F,,,,,,,,,,,,,P,,,,,,,,A,,,C,,,,,361-U1474A-16H-1-W 75/75-NANNO,31971c330cb44663a216795e3dce9008
361,U1474,A,16,16-2,H,2,W,75/75-NANNO,0,0,140.65,140.65,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G,A,,,,,,,,,F,,F,A,A,,F,P,C,,C,C,,F,,,P,C,,,,,,F,F,,,,C,,C,,,,,F,C,C,C,P,F,C,C,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,A,,,C,,,,,361-U1474A-16H-2-W 75/75-NANNO,6cf2e85c5535ed20aee7aede457a793b
361,U1474,A,16,16-3,H,3,W,75/75-NANNO,0,0,142.15,142.15,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M,A,,,,,,,,,F,,C,A,A,,F,P,F,,C,C,,,,,,C,,,,,,,F,,,,C,F,F,,,,,F,F,F,F,P,,C,C,P,,,,,,,,,,,,,,,C,,,,,,,R,,,P,,,,,,,,C,,,C,,,,,361-U1474A-16H-3-W 75/75-NANNO,86b20b1f12ad44675269f73945fb618b
361,U1474,A,16,16-4,H,4,W,75/75-NANNO,0,0,143.65,143.65,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G,A,,,,,,,,,,,C,A,A,,F,F,C,,C,C,,F,,,,C,,,,,,,F,,,,C,F,F,,,,,F,C,F,F,R,,F,C,,,,R,,,,,R,,,,,,,C,,,,,,,F,,R,,,,,,,,,C,,,F,,,,,361-U1474A-16H-4-W 75/75-NANNO,1f5a22f0aa4da27ee892ee2b58d388d4
361,U1474,A,16,16-5,H,5,W,75/75-NANNO,0,0,145.15,145.15,"T Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",T,3.7,NN15,"NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",M,A,,,,,,,,,F,,C,A,A,,C,F,F,,C,C,,F,,,,C,,,,,,F,F,,,,C,F,F,,,,,F,C,F,F,R,F,C,C,,,,,,,,,,,,F,,,,C,,,,,,,R,,,,,P,,,,,,C,,,C,,,,,361-U1474A-16H-5-W 75/75-NANNO,e680c11eb2e9e52bac272388a886f8b9
361,U1474,A,16,16-6,H,6,W,55/55-NANNO,0,0,146.45,146.45,,,,NN15,"NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",M,A,,,,,F,,,,,F,C,A,A,,F,,F,,C,C,,F,,,,C,,,,,,F,F,,,F,C,,C,,,,,,C,F,F,F,F,F,C,,,,F,,,,,,,,,,,,C,,,,,,,R,,,R,R,,,,,,,A,,,F,,,,,361-U1474A-16H-6-W 55/55-NANNO,f84dcbd27055ef8d95063c86b907588b
361,U1474,A,16,16-CC,H,CC,PAL,NANNO,0,5,148.07,148.12,,,,NN15,"NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",M,A,,,,,,,,,C,C,C,A,A,,C,,F,,C,C,,C,,,,C,C,,,,F,,,,,,,C,C,,,,,,F,C,F,,,,,,,,,,,,,,,,,F,,,,,,,,,F,F,,,,,,,,,,,F,,,C,,,,,361-U1474A-16H-CC-PAL-NANNO,1c302e6b55e6fb51463391b4b9c05c92
361,U1474,A,17,17-1,H,1,W,75/75-NANNO,0,0,148.65,148.65,,,,NN15,"NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",M,A,,,,,,,,,,R,C,A,A,,C,,F,,C,F,,,,,,C,,,,,,F,R,,,,C,F,F,,,,,,F,F,F,,F,F,,R,,,,,,,,F,,,F,,,,C,,,,,,,,,,,,,,,,,,C,,,C,,,,,361-U1474A-17H-1-W 75/75-NANNO,2df878a5772bc70b2338c7db7d951a9a
361,U1474,A,17,17-2,H,2,W,75/75-NANNO,0,0,150.15,150.15,,,,NN15,"NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",M,A,,,,,,,,,,F,F,A,A,,F,R,F,,C,F,,,,,,C,,,,,,F,F,,,R,,,F,,,,,F,C,C,,F,,F,C,,,,,,,,,,,,F,,,,C,,,,,,,,,,P,,,,,,,,C,,,C,,,,,361-U1474A-17H-2-W 75/75-NANNO,3302614d637709cbf5eb0c77ae215ab4
361,U1474,A,17,17-3,H,3,W,75/75-NANNO,0,0,151.65,151.65,"T Amaurolithus tricorniculatus (Gradstein et al, 2012)",T,3.92,NN14 - NN15,"NN14 - Discoaster asymmetricus to NN15 - T Reticulofenestra pseudoumbilicus(Gradstein et al., 2012)",M,A,,,,,,,,,R,C,F,C,A,,C,,F,,F,C,,,,,,,F,,,,,,,,,,,,,,,,,,F,C,,,C,,C,,,R,,,,,,,,,,F,,,,,,,,,,F,,,R,,,,,,,,C,,,F,,,,,361-U1474A-17H-3-W 75/75-NANNO,57182fdc360526230c26716073253243
361,U1474,A,17,17-4,H,4,W,75/75-NANNO,0,0,153.17,153.17,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M,A,,,,,,,,,,C,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,F,,F,,,,,,,,,,,,F,F,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,361-U1474A-17H-4-W 75/75-NANNO,10481c0f952a027d835ef5069e4d5b39
361,U1474,A,17,17-5,H,5,W,75/75-NANNO,0,0,154.67,154.67,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,C,A,F,C,,,,,,,F,,,,,,,,,,,,,,F,,,,,,,,,F,F,,,C,,C,,,,,,,,,,,,,F,,,,,,,,,,,,,R,,,,,,,,C,,,,,,,,361-U1474A-17H-5-W 75/75-NANNO,29ef07bff2dfb7084cd1430728a88878
361,U1474,A,17,17-6,H,6,W,75/75-NANNO,0,0,156.18,156.18,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M,A,,,,,,,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,C,,C,,,,,,,,,,,,,C,,,C,,,,,,,F,,,P,,,,,,,,,,,,,,,,361-U1474A-17H-6-W 75/75-NANNO,650df079d8db7188d497e655c2f9162d
361,U1474,A,17,17-CC,H,CC,PAL,NANNO,0,5,157.95,158.0,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M,A,,,,,,,,,R,C,,,,,C,,F,,C,C,,,,,,,F,,,,,,,,,,,,,,,,,,F,C,,,C,,,,,P,,,,,,P,,,C,C,,,,,,,,,,P,,,,,,,,,,,A,,,F,,,,,361-U1474A-17H-CC-PAL-NANNO,dfe7cca3763242592de3daf5eb0ce8bf
361,U1474,A,18,18-1,H,1,W,75/75-NANNO,0,0,158.15,158.15,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M,A,,,,,,,,,F,,C,C,A,,C,,,,,F,,,,,,F,,,,,,,,,,,,,,,,,,,F,A,,,F,,F,,,,,,,,,,,,F,C,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,361-U1474A-18H-1-W 75/75-NANNO,5ddea32d65767b3dece19e8f8dff7c92
361,U1474,A,18,18-2,H,2,W,75/75-NANNO,0,0,159.65,159.65,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,C,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,F,,F,,,,,,,,,,,,P,F,,,F,,,,,,,,,,F,,,,,,,,,,,,,,,,361-U1474A-18H-2-W 75/75-NANNO,40b8ac5d274d41f8470d733ce4d588da
361,U1474,A,18,18-3,H,3,W,75/75-NANNO,0,0,161.15,161.15,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,F,,,,,,,,R,,,,F,F,,,F,,,,,,,,,,,,R,,,,,,,,,,Not many Discoasters,,,,361-U1474A-18H-3-W 75/75-NANNO,0a82fbd3e76cea51c88bc183c0f2605c
361,U1474,A,18,18-4,H,4,W,75/75-NANNO,0,0,162.65,162.65,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,C,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,C,C,,,F,,F,,,,,,,,,,,,C,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361-U1474A-18H-4-W 75/75-NANNO,bf5c48a632603d0689747a4e6820239d
361,U1474,A,18,18-5,H,5,W,75/75-NANNO,0,0,164.15,164.15,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M,A,,,,,,,,,,A,C,C,,,C,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,C,R,,,C,,F,,,,,,,,,,,,,C,,,,,,,,,,,,,P,,P,,,,,,,,,,More 6-rayed Discoasters,,,,361-U1474A-18H-5-W 75/75-NANNO,d8cf0e365dabf20232e6d2df16db3f21
361,U1474,A,18,18-6,H,6,W,75/75-NANNO,0,0,165.65,165.65,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M,A,,,,,,,,,,F,C,C,C,,C,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,C,,C,,,,F,,F,,,,,,C,F,,,,,,,,,,,,,R,,P,,,,,,,,,,,,,,361-U1474A-18H-6-W 75/75-NANNO,820411f372dd9e38fe416d3f0e4fdda3
361,U1474,A,18,18-CC,H,CC,PAL,NANNO,0,5,167.31,167.36,"Bc Discoaster asymmetricus (Gradstein et al, 2012)",Bc,4.13,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M,A,,,,,,,,,C,,,C,A,,A,C,C,,F,C,,,,,,C,C,,,,,,,C,,,,,,,,,,,C,C,,,C,,C,,,,,,,,,,,,C,C,,,,,,,,,,F,,,R,,,,,,,,A,,,C,,,,,361-U1474A-18H-CC-PAL-NANNO,9d327adcdfd6df9ef03d8cbd7af252fb
361,U1474,A,19,19-1,H,1,W,75/75-NANNO,0,0,167.65,167.65,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,,C,C,C,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,C,,C,,,F,,,,,,,,,C,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,361-U1474A-19H-1-W 75/75-NANNO,a2d9d0789d8eabd2974014407369499a
361,U1474,A,19,19-2,H,2,W,75/75-NANNO,0,0,169.15,169.15,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,F,,,,,,,,,,,,,,P,,P,,,,,,,,,,,,,,361-U1474A-19H-2-W 75/75-NANNO,a2e27652194af097d3eb2cb3c16a3a3f
361,U1474,A,19,19-3,H,3,W,75/75-NANNO,0,0,170.66,170.66,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,C,,,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,F,,F,,,,F,,,,,,,,C,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,361-U1474A-19H-3-W 75/75-NANNO,276a38cc04d5b47e72f1807063fd5fca
361,U1474,A,19,19-4,H,4,W,75/75-NANNO,0,0,172.17,172.17,"T Amaurolithus primus (Gradstein et al, 2012)",T,4.5,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,P,,R,,,,,,,F,,,F,,,,,361-U1474A-19H-4-W 75/75-NANNO,500874d7ae039b8b7191de18e2e5a353
361,U1474,A,19,19-5,H,5,W,75/75-NANNO,0,0,173.68,173.68,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,361-U1474A-19H-5-W 75/75-NANNO,efca1e242367583999c80f3efb623004
361,U1474,A,19,19-6,H,6,W,75/75-NANNO,0,0,175.19,175.19,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,F,C,C,A,,A,,F,,C,,,,,,,,,,,,F,,F,,,,,,,,,,,R,C,F,,F,F,F,F,,,,,,,,,,,,F,,,,C,,,,,,,,,,F,P,,,,,,,C,,,,,,,,361-U1474A-19H-6-W 75/75-NANNO,3bf455dbfb356c71aa4160fc6e262630
361,U1474,A,19,19-CC,H,CC,PAL,NANNO,0,5,176.77,176.82,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,C,A,C,C,,A,F,C,,C,F,,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,C,,C,,,,C,,,,,,,,C,C,,,,,,,,,,,,,F,P,,,,,,,,,,F,,,,,361-U1474A-19H-CC-PAL-NANNO,75645e6792bd6dc8bd7e8ea52adc758c
361,U1474,A,20,20-1,H,1,W,75/75-NANNO,0,0,177.15,177.15,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,A,A,C,A,,A,,F,,C,F,,F,,,,C,,,,,,,F,,,P,,,,,,P,,,C,R,,F,C,F,F,,,,,,,,,P,,,,C,,,,,,,P,,,,,F,F,,R,,,,,,,,,C,,,,,361-U1474A-20H-1-W 75/75-NANNO,51e5e4cdb2969af2913ac20c3127b88b
361,U1474,A,20,20-2,H,2,W,75/75-NANNO,0,0,178.65,178.65,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,P,P,,,,,,,,,,C,,,,,361-U1474A-20H-2-W 75/75-NANNO,a187fad2615ecd1593f04489979a0b01
361,U1474,A,20,20-3,H,3,W,75/75-NANNO,0,0,180.15,180.15,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,P,P,,,,,,,,,,P,,,,,361-U1474A-20H-3-W 75/75-NANNO,0c82554cd9ed980d7c1f26452201acc6
361,U1474,A,20,20-4,H,4,W,75/75-NANNO,0,0,181.65,181.65,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,361-U1474A-20H-4-W 75/75-NANNO,c9ddb5af7b73795eb89dbcb64b8a7493
361,U1474,A,20,20-5,H,5,W,75/75-NANNO,0,0,183.14,183.14,"T Ceratolithus acutus (Gradstein et al., 2012)",T,5.04,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,R,R,,,,,,,,,,,,,,,361-U1474A-20H-5-W 75/75-NANNO,692f12e596a9bab07c8ea3f4574cf05d
361,U1474,A,20,20-6,H,6,W,75/75-NANNO,0,0,184.64,184.64,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,R,R,,,,,,,,,,,,,,,361-U1474A-20H-6-W 75/75-NANNO,087486a4217cbef8fddcc3121838f03f
361,U1474,A,20,20-CC,H,CC,PAL,NANNO,0,5,186.46,186.51,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,A,A,A,A,,A,F,F,,C,C,,,,,,C,C,,,,C,,,,,,,,,,,,,,,F,,,C,,,,,,C,,,,,,,,C,C,,,C,,,,R,,,,,,R,R,,,,,,,A,,,F,,,,,361-U1474A-20H-CC-PAL-NANNO,9bd563d4454b795d6fb6fbe084ff3be7
361,U1474,A,21,21-1,H,1,W,0/0-NANNO,0,0,185.9,185.9,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,361-U1474A-21H-1-W 0/0-NANNO,92ec586030e6fe172ea25088b2f98425
361,U1474,A,21,21-2,H,2,W,75/75-NANNO,0,0,188.15,188.15,"T Triquetrorhabdulus rugosus (Gradstein et al., 2012)",T,5.28,NN12 - NN15,"NN12 - T Discoaster quinqueramus (Gradstein et al., 2012) to NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",G,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,P,P,,,,P,,,,,,F,,,,,361-U1474A-21H-2-W 75/75-NANNO,79d9f0b2c85a95dedc854ee10d43ac8a
361,U1474,A,21,21-3,H,3,W,75/75-NANNO,0,0,189.64,189.64,"B Ceratolithus acutus (Gradstein et al., 2012)",B,5.35,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,P,,,,,,F,,,,,361-U1474A-21H-3-W 75/75-NANNO,670f0a4e27ea16cbe0e7da8c2cdf66bf
361,U1474,A,21,21-4,H,4,W,75/75-NANNO,0,0,191.14,191.14,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,P,,,,,,F,,,,,361-U1474A-21H-4-W 75/75-NANNO,ac7f9a34dd3981816e383f6b014a2f6c
361,U1474,A,21,21-5,H,5,W,75/75-NANNO,0,0,192.63,192.63,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,361-U1474A-21H-5-W 75/75-NANNO,9efdb3910d94af6219544a66b32cf7f2
361,U1474,A,21,21-6,H,6,W,75/75-NANNO,0,0,194.13,194.13,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,P,,,,P,,,,,,,,,,,361-U1474A-21H-6-W 75/75-NANNO,bbf2f573ca044a2fd3a9b74afce56037
361,U1474,A,21,21-CC,H,CC,PAL,NANNO,0,5,195.87,195.92,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,A,A,A,A,,A,,C,,C,,,,,,,,,,,,C,,,,,,,,,,,,,,F,,,,R,A,F,,,,,,,,,,,,,A,,,A,,,,,,,,,C,,,,,,,,,,,,,,,,,361-U1474A-21H-CC-PAL-NANNO,b817abfde01f70473c961a5809136e21
361,U1474,A,22,22-1,H,1,W,75/75-NANNO,0,0,196.15,196.15,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,361-U1474A-22H-1-W 75/75-NANNO,b785a2d5801df7395b1d99faa416e7b3
361,U1474,A,22,22-2,H,2,W,75/75-NANNO,0,0,197.65,197.65,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,361-U1474A-22H-2-W 75/75-NANNO,7647cb7527fc55ec37f90e052a71cf9a
361,U1474,A,22,22-3,H,3,W,75/75-NANNO,0,0,199.16,199.16,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,361-U1474A-22H-3-W 75/75-NANNO,d01fefc1da057d08664a0231f8e97fa3
361,U1474,A,22,22-4,H,4,W,75/75-NANNO,0,0,200.67,200.67,"T Discoaster quinqueramus (Gradstein et al., 2012)",T,5.59,NN11 - NN12,"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361-U1474A-22H-4-W 75/75-NANNO,2138cf6c1fb2e7b89c61344bc6e2c6f5
361,U1474,A,22,22-5,H,5,W,75/75-NANNO,0,0,202.18,202.18,,,,NN11 - NN12,"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361-U1474A-22H-5-W 75/75-NANNO,8d392724cf6f3355acbd18dd5c66b2cd
