taxon_group,genus species,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,kingdom_taxon_id,kingdom_taxon_name,phylum_taxon_id,phylum_taxon_name,class_taxon_id,class_taxon_name,order_taxon_id,order_taxon_name,family_taxon_id,family_taxon_name,genus_taxon_id,genus_taxon_name,species_taxon_id,species_taxon_name
nannofossils,Triquetrorhabdulus auritus,,,,,,,,,,,,,,,,,
nannofossils,Triquetrorhabdulus inversus,,,,,,,,,,,,,,,,,
nannofossils,Trochoaster deflandrei,,,,,,,,,,,,,,,,,
nannofossils,Trochoaster simplex,416122,Trochoaster simplex,species,,,87644,Haptophyta,,,,,404849,Discoasteridae,416121,Trochoaster,416122,Trochoaster simplex
nannofossils,Umbellosphaera mirabilis,,,,,,,,,,,,,,,,,
nannofossils,Umbilicosphaera cricota,,,,,,,,,,,,,,,,,
nannofossils,Umbilicosphaera humilis,,,,,,,,,,,,,,,,,
nannofossils,Umbilicosphaera mirabilis,,,,,,,,,,,,,,,,,
nannofossils,Vagalapilla elliptica,,,,,,,,,,,,,,,,,
nannofossils,Vagalapilla imbricata,,,,,,,,,,,,,,,,,
nannofossils,Vagalapilla octoradiata,,,,,,,,,,,,,,,,,
nannofossils,Vekshinella dibrachiata,,,,,,,,,,,,,,,,,
nannofossils,Vekshinella elliptica,,,,,,,,,,,,,,,,,
nannofossils,Vermiculithina arca,,,,,,,,,,,,,,,,,
nannofossils,Watznaueria actinosa,,,,,,,,,,,,,,,,,
nannofossils,Watznaueria barnesae,,,,,,,,,,,,,,,,,
nannofossils,Wiseorhabdus inversus,,,,,,,,,,,,,,,,,
nannofossils,Zygodiscus adamas,,,,,,,,,,,,,,,,,
nannofossils,Zygodiscus deflandrei,,,,,,,,,,,,,,,,,
nannofossils,Zygodiscus diplogrammus,,,,,,,,,,,,,,,,,
nannofossils,Zygodiscus elegans,,,,,,,,,,,,,,,,,
nannofossils,Zygodiscus minimus,88660,Tranolithus minimus,species,,,87644,Haptophyta,418920,Coccolithophyceae,87652,Eiffellithales,87676,Chiastozygaceae,87870,Tranolithus,88660,Tranolithus minimus
nannofossils,Zygodiscus pseudanthophorus,88671,Gorkaea pseudanthophorus,species,,,87644,Haptophyta,418920,Coccolithophyceae,87652,Eiffellithales,87676,Chiastozygaceae,87873,Gorkaea,88671,Gorkaea pseudanthophorus
nannofossils,Zygodiscus sigmoides,88632,Zeugrhabdotus sigmoides,species,,,87644,Haptophyta,418920,Coccolithophyceae,87652,Eiffellithales,87676,Chiastozygaceae,87868,Zeugrhabdotus,88632,Zeugrhabdotus sigmoides
nannofossils,Zygodiscus simplex,,,,,,,,,,,,,,,,,
nannofossils,Zygodiscus spiralis,88630,Zeugrhabdotus spiralis,species,,,87644,Haptophyta,418920,Coccolithophyceae,87652,Eiffellithales,87676,Chiastozygaceae,87868,Zeugrhabdotus,88630,Zeugrhabdotus spiralis
nannofossils,Zygodiscus splendens,,,,,,,,,,,,,,,,,
nannofossils,Zygodiscus theta,,,,,,,,,,,,,,,,,
nannofossils,Zygolithus achylosus,,,,,,,,,,,,,,,,,
nannofossils,Zygolithus chiastus,,,,,,,,,,,,,,,,,
nannofossils,Zygolithus concinnus,,,,,,,,,,,,,,,,,
nannofossils,Zygolithus distentus,,,,,,,,,,,,,,,,,
nannofossils,Zygolithus dubius,477797,Zygolithus dubius,species,,,87644,Haptophyta,418920,Coccolithophyceae,,,,,87686,Zygolithus,477797,Zygolithus dubius
nannofossils,Zygolithus junctus,,,,,,,,,,,,,,,,,
nannofossils,Zygolithus protenus,,,,,,,,,,,,,,,,,
nannofossils,Zygolithus xenotus,88626,Zeugrhabdotus xenotus,species,,,87644,Haptophyta,418920,Coccolithophyceae,87652,Eiffellithales,87676,Chiastozygaceae,87868,Zeugrhabdotus,88626,Zeugrhabdotus xenotus
nannofossils,Zygosphaera aurea,,,,,,,,,,,,,,,,,
nannofossils,Zygrhablithus bijugatus,416732,Zygrhablithus bijugatus,species,,,87644,Haptophyta,418920,Coccolithophyceae,,,,,87677,Zygrhablithus,416732,Zygrhablithus bijugatus
nannofossils,Zygrhablithus crassus,,,,,,,,,,,,,,,,,
nannofossils,Zygrhablithus simplex,,,,,,,,,,,,,,,,,
ostracods,Agrenocythere gosnoldi,,,,,,,,,,,,,,,,,
ostracods,Agrenocythere hazelae,364146,Agrenocythere hazelae,species,67091,Animalia,18891,Arthropoda,22826,Ostracoda,23837,Podocopida,82093,Trachyleberididae,23863,Agrenocythere,364146,Agrenocythere hazelae
ostracods,Agrenocythere pliocenica,,,,,,,,,,,,,,,,,
ostracods,Agrenocythere radula,,,,,,,,,,,,,,,,,
ostracods,Amphileberis nipponica,,,,,,,,,,,,,,,,,
ostracods,Argilloecia angulata,,,,,,,,,,,,,,,,,
ostracods,Argilloecia conoidea,,,,,,,,,,,,,,,,,
ostracods,Bairdia cymbula,,,,,,,,,,,,,,,,,
ostracods,Bairdia farinacciae,,,,,,,,,,,,,,,,,
ostracods,Bairdia italica,,,,,,,,,,,,,,,,,
ostracods,Bosquetina fenestratum,,,,,,,,,,,,,,,,,
ostracods,Bradleya dictyon,364148,Bradleya dictyon,species,67091,Animalia,18891,Arthropoda,22826,Ostracoda,23837,Podocopida,305781,Thaerocytheridae,23950,Bradleya,364148,Bradleya dictyon
ostracods,Bythoceratina scaberrima,,,,,,,,,,,,,,,,,
ostracods,Bythocypris lucida,,,,,,,,,,,,,,,,,
ostracods,Bythocypris obtusata,,,,,,,,,,,,,,,,,
ostracods,Cyprideis pannonica,,,,,,,,,,,,,,,,,
ostracods,Cythere suhmi,390494,Dutoitella suhmi,species,67091,Animalia,18891,Arthropoda,22826,Ostracoda,23837,Podocopida,82093,Trachyleberididae,24053,Dutoitella,390494,Dutoitella suhmi
ostracods,Cytherella consueta,,,,,,,,,,,,,,,,,
ostracods,Cytherella transversa,,,,,,,,,,,,,,,,,
ostracods,Cytherella volgata,,,,,,,,,,,,,,,,,
ostracods,Cytheropteron eremitum,,,,,,,,,,,,,,,,,
ostracods,Cytheropteron inaquivalve,,,,,,,,,,,,,,,,,
ostracods,Cytheropteron miurense,,,,,,,,,,,,,,,,,
ostracods,Cytherura miii,,,,,,,,,,,,,,,,,
ostracods,Echinocythereis echinata,364154,Echinocythereis echinata,species,67091,Animalia,18891,Arthropoda,22826,Ostracoda,23837,Podocopida,82097,Hemicytheridae,24054,Echinocythereis,364154,Echinocythereis echinata
ostracods,Eucythere declivis,,,,,,,,,,,,,,,,,
ostracods,Finmarchinella finmarchica,,,,,,,,,,,,,,,,,
ostracods,Hemicytherura kajiyamai,,,,,,,,,,,,,,,,,
ostracods,Henryhowella asperrima,387521,Henryhowella asperrima,species,67091,Animalia,18891,Arthropoda,22826,Ostracoda,23837,Podocopida,82093,Trachyleberididae,24154,Henryhowella,387521,Henryhowella asperrima
ostracods,Heterocyprideis sorbyana,,,,,,,,,,,,,,,,,
ostracods,Krithe cita,,,,,,,,,,,,,,,,,
ostracods,Loxoconcha japonica,,,,,,,,,,,,,,,,,
ostracods,Loxoconcha laeta,,,,,,,,,,,,,,,,,
ostracods,Messinella guanajayensis,,,,,,,,,,,,,,,,,
ostracods,Monoceratina tricuspidata,,,,,,,,,,,,,,,,,
ostracods,Neomonoceratina microreticulata,,,,,,,,,,,,,,,,,
ostracods,Nipponocythere bicarinata,,,,,,,,,,,,,,,,,
ostracods,Oblitacythereis mediterranea,,,,,,,,,,,,,,,,,
ostracods,Oblitacythereis ruggierii,,,,,,,,,,,,,,,,,
ostracods,Paijenborchella cymbula,,,,,,,,,,,,,,,,,
ostracods,Paracytheridea neolongicaudata,,,,,,,,,,,,,,,,,
ostracods,Paranesidea cespedensis,,,,,,,,,,,,,,,,,
ostracods,Phacorhabdotus marssoni,,,,,,,,,,,,,,,,,
ostracods,Phacorhabdotus scultilis,,,,,,,,,,,,,,,,,
ostracods,Pontocythere japonica,,,,,,,,,,,,,,,,,
ostracods,Pontocythere subjaponica,,,,,,,,,,,,,,,,,
ostracods,Poseidonamicus major,387524,Poseidonamicus major,species,67091,Animalia,18891,Arthropoda,22826,Ostracoda,23837,Podocopida,82097,Hemicytheridae,24466,Poseidonamicus,387524,Poseidonamicus major
ostracods,Pseudocythere caudauta,,,,,,,,,,,,,,,,,
ostracods,Pterygocythere latcristata,,,,,,,,,,,,,,,,,
ostracods,Robustaurila ishizakii,,,,,,,,,,,,,,,,,
ostracods,Thalassocythere acanthoderma,,,,,,,,,,,,,,,,,
ostracods,Trachyleberidea cubensis,,,,,,,,,,,,,,,,,
ostracods,Trachyleberidea prestwichiana,,,,,,,,,,,,,,,,,
phytoliths,Lithodontium furcatum,,,,,,,,,,,,,,,,,
phytoliths,Lithodontium nasutum,,,,,,,,,,,,,,,,,
phytoliths,Lithomesites clepsammidium,,,,,,,,,,,,,,,,,
phytoliths,Lithomesites nodosum,,,,,,,,,,,,,,,,,
phytoliths,Lithomesites pecten,,,,,,,,,,,,,,,,,
phytoliths,Lithostylidium amphiodon,,,,,,,,,,,,,,,,,
phytoliths,Lithostylidium biconcavum,,,,,,,,,,,,,,,,,
phytoliths,Lithostylidium polyedrum,,,,,,,,,,,,,,,,,
planktic_forams,Abathomphalus intermedius,,,,,,,,,,,,,,,,,
planktic_forams,Acarinina abundocamerata,,,,,,,,,,,,,,,,,
planktic_forams,Acarinina angulata,,,,,,,,,,,,,,,,,
planktic_forams,Acarinina apanthesma,,,,,,,,,,,,,,,,,
planktic_forams,Acarinina boudreauxi,,,,,,,,,,,,,,,,,
planktic_forams,Acarinina broedermanni,,,,,,,,,,,,,,,,,
planktic_forams,Acarinina chascanoma,,,,,,,,,,,,,,,,,
planktic_forams,Acarinina convexa,,,,,,,,,,,,,,,,,
planktic_forams,Acarinina decepta,,,,,,,,,,,,,,,,,
planktic_forams,Acarinina esnaensis,,,,,,,,,,,,,,,,,
planktic_forams,Acarinina mathewsae,,,,,,,,,,,,,,,,,
planktic_forams,Acarinina mattseensis,,,,,,,,,,,,,,,,,
planktic_forams,Acarinina nicoli,,,,,,,,,,,,,,,,,
planktic_forams,Acarinina pentacamerata,,,,,,,,,,,,,,,,,
planktic_forams,Acarinina planodorsalis,,,,,,,,,,,,,,,,,
planktic_forams,Acarinina rotundimarginata,,,,,,,,,,,,,,,,,
planktic_forams,Acarinina rugosoaculeata,,,,,,,,,,,,,,,,,
planktic_forams,Acarinina soldadoensis,,,,,,,,,,,,,,,,,
planktic_forams,Acarinina spinuloinflata,,,,,,,,,,,,,,,,,
planktic_forams,Acarinina spiralis,,,,,,,,,,,,,,,,,
planktic_forams,Acarinina uncinata,,,,,,,,,,,,,,,,,
planktic_forams,Acarinina velascoensis,,,,,,,,,,,,,,,,,
planktic_forams,Beella praedigitata,422281,Beella praedigitata,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,951,Beella,422281,Beella praedigitata
planktic_forams,Berggrenia clarkei,,,,,,,,,,,,,,,,,
planktic_forams,Biorbulina bilobata,,,,,,,,,,,,,,,,,
planktic_forams,Biorbulina universa,,,,,,,,,,,,,,,,,
planktic_forams,Candeina antarctica,,,,,,,,,,,,,,,,,
planktic_forams,Candeina nitida,422278,Candeina nitida,species,87643,Chromista,71228,Foraminifera,,,,,422277,Candeinidae,1053,Candeina,422278,Candeina nitida
planktic_forams,Cassigerinella eoceanica,,,,,,,,,,,,,,,,,
planktic_forams,Catapsydrax boweni,,,,,,,,,,,,,,,,,
planktic_forams,Catapsydrax ciperoensis,,,,,,,,,,,,,,,,,
planktic_forams,Catapsydrax dissimilis,,,,,,,,,,,,,,,,,
planktic_forams,Catapsydrax echinatus,,,,,,,,,,,,,,,,,
planktic_forams,Catapsydrax gortanii,,,,,,,,,,,,,,,,,
planktic_forams,Catapsydrax howei,,,,,,,,,,,,,,,,,
planktic_forams,Catapsydrax martini,,,,,,,,,,,,,,,,,
planktic_forams,Catapsydrax pera,,,,,,,,,,,,,,,,,
planktic_forams,Catapsydrax perus,,,,,,,,,,,,,,,,,
planktic_forams,Catapsydrax riveroae,,,,,,,,,,,,,,,,,
planktic_forams,Catapsydrax unicavus,422283,Catapsydrax unicavus,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1070,Catapsydrax,422283,Catapsydrax unicavus
planktic_forams,Chiloguembelina criniata,,,,,,,,,,,,,,,,,
planktic_forams,Chiloguembelina gradata,,,,,,,,,,,,,,,,,
planktic_forams,Chiloguembelina martini,,,,,,,,,,,,,,,,,
planktic_forams,Chiloguembelina midwayensis,,,,,,,,,,,,,,,,,
planktic_forams,Chiloguembelina parallela,,,,,,,,,,,,,,,,,
planktic_forams,Chiloguembelina taurica,,,,,,,,,,,,,,,,,
planktic_forams,Chiloguembelina victoriana,,,,,,,,,,,,,,,,,
planktic_forams,Chiloguembelina waiparoensis,,,,,,,,,,,,,,,,,
planktic_forams,Dentoglobigerina altispira,402660,Dentoglobigerina altispira,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1264,Dentoglobigerina,402660,Dentoglobigerina altispira
planktic_forams,Globanomalina laccadivensis,,,,,,,,,,,,,,,,,
planktic_forams,Globanomalina micra,,,,,,,,,,,,,,,,,
planktic_forams,Globanomalina praepumilio,,,,,,,,,,,,,,,,,
planktic_forams,Globanomalina pseudoscitula,,,,,,,,,,,,,,,,,
planktic_forams,Globanomalina pusilla,,,,,,,,,,,,,,,,,
planktic_forams,Globanomalina wilcoxensis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerapsis index,,,,,,,,,,,,,,,,,
planktic_forams,Globigerapsis kugleri,,,,,,,,,,,,,,,,,
planktic_forams,Globigerapsis mexicana,,,,,,,,,,,,,,,,,
planktic_forams,Globigerapsis semiinvoluta,,,,,,,,,,,,,,,,,
planktic_forams,Globigerapsis tropicalis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina "eamesi",,,,,,,,,,,,,,,,,
planktic_forams,Globigerina altiapertura,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina ampliapertura,379416,Turborotalia ampliapertura,species,87643,Chromista,71228,Foraminifera,,,,,112318,Hedbergellidae,2739,Turborotalia,379416,Turborotalia ampliapertura
planktic_forams,Globigerina angiporoides,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina anguisuturalis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina angustiumbilicata-turborotalia,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina aquiensis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina atlantica,422464,Neogloboquadrina atlantica,species,87643,Chromista,71228,Foraminifera,,,,,82192,Globorotaliidae,1917,Neogloboquadrina,422464,Neogloboquadrina atlantica
planktic_forams,Globigerina atlantisae,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina bakeri,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina bermudezi,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina binaiensis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina bolivariana,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina bollii,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina boweri,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina bradyi,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina brazieri,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina brevis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina bulbosa,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina bulloides,113301,Globigerina bulloides,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1498,Globigerina,113301,Globigerina bulloides
planktic_forams,Globigerina bulloides-falconensis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina calida,422301,Globigerinella calida,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1501,Globigerinella,422301,Globigerinella calida
planktic_forams,Globigerina cariacoensis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina ciperoensis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina clarkei,422369,Turborotalita clarkei,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,2740,Turborotalita,422369,Turborotalita clarkei
planktic_forams,Globigerina cocaena,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina collactea,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina concinna,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina conglomerata,422295,Globoquadrina conglomerata,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1518,Globoquadrina,422295,Globoquadrina conglomerata
planktic_forams,Globigerina corpulenta,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina cretacea,474355,Archaeoglobigerina cretacea,species,87643,Chromista,71228,Foraminifera,,,,,155904,Globotruncanidae,71224,Archaeoglobigerina,474355,Archaeoglobigerina cretacea
planktic_forams,Globigerina cryptomphala,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina daubjergensis,477904,Globoconusa daubjergensis,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1515,Globoconusa,477904,Globoconusa daubjergensis
planktic_forams,Globigerina decepta,355104,Globigerina decepta,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1498,Globigerina,355104,Globigerina decepta
planktic_forams,Globigerina decoraperta,422325,Globoturborotalita decoraperta,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1529,Globoturborotalita,422325,Globoturborotalita decoraperta
planktic_forams,Globigerina digitata,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina dutertrei,402485,Neogloboquadrina dutertrei,species,87643,Chromista,71228,Foraminifera,,,,,82192,Globorotaliidae,1917,Neogloboquadrina,402485,Neogloboquadrina dutertrei
planktic_forams,Globigerina edita,477902,Globigerina edita,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1498,Globigerina,477902,Globigerina edita
planktic_forams,Globigerina eggeri,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina eocaena,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina eocenica-patagonica,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina euaperta,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina eugubina,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina extremus,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina falconensis,388387,Globigerina falconensis,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1498,Globigerina,388387,Globigerina falconensis
planktic_forams,Globigerina fistulosa,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina foliata,422297,Globigerina foliata,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1498,Globigerina,422297,Globigerina foliata
planktic_forams,Globigerina fringa,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina frontosa,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina frontusa,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina galavisi,422285,Dentoglobigerina galavisi,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1264,Dentoglobigerina,422285,Dentoglobigerina galavisi
planktic_forams,Globigerina gauelli,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina globorotaloidea,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina globosa,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina gortanii,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina gravelli,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina hagni,474532,Globigerina hagni,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1498,Globigerina,474532,Globigerina hagni
planktic_forams,Globigerina helicina,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina hexagona,422316,Globorotaloides hexagonus,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1523,Globorotaloides,422316,Globorotaloides hexagonus
planktic_forams,Globigerina higginsi,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina hornbrooki,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina humilis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina hystricosus,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina inaequispira,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina incisa,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina incompta,422468,Neogloboquadrina incompta,species,87643,Chromista,71228,Foraminifera,,,,,82192,Globorotaliidae,1917,Neogloboquadrina,422468,Neogloboquadrina incompta
planktic_forams,Globigerina inequispira,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina jacksonensis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina juvenilis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina leroyi,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina linaperta,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina martini,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina mckannai,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina mederanea,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina megastoma,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina microcellulosa,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina microfoliata,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina microstoma,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina minima,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina minutula,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina multiloba,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina munda,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina nana,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina nepenthes,422342,Globoturborotalita nepenthes,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1529,Globoturborotalita,422342,Globoturborotalita nepenthes
planktic_forams,Globigerina nepenthoides,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina nitida,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina obesa,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina oscitans,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina ouachitaensis,355105,Globigerina ouachitaensis,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1498,Globigerina,355105,Globigerina ouachitaensis
planktic_forams,Globigerina pachyderma,422472,Neogloboquadrina pachyderma,species,87643,Chromista,71228,Foraminifera,,,,,82192,Globorotaliidae,1917,Neogloboquadrina,422472,Neogloboquadrina pachyderma
planktic_forams,Globigerina parabulloides,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina parva,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina patagonica,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina picassiana,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina planocompressa,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina polycamera,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina praebulloides,82218,Globigerina praebulloides,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1498,Globigerina,82218,Globigerina praebulloides
planktic_forams,Globigerina praecalida,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina praedehiscens,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina praedigitata,422281,Beella praedigitata,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,951,Beella,422281,Beella praedigitata
planktic_forams,Globigerina praerubra,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina praeturritilina,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina prasaepis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina prenepenthes,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina primitiva,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina prolata,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina pseudoampliapertura,379421,Globigerina pseudoampliapertura,species,87643,Chromista,71228,Foraminifera,,,,,112318,Hedbergellidae,2739,Turborotalia,379421,Globigerina pseudoampliapertura
planktic_forams,Globigerina pseudobesa,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina pseudobulloides,477900,Turborotalia pseudobulloides,species,87643,Chromista,71228,Foraminifera,,,,,112318,Hedbergellidae,2739,Turborotalia,477900,Turborotalia pseudobulloides
planktic_forams,Globigerina pseudociperoensis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina pseudoeocaena,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina pseudofoliata,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina pseudovenezuelana,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina quadrata,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina quadrilatera,422296,Globigerina quadrilatera,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1498,Globigerina,422296,Globigerina quadrilatera
planktic_forams,Globigerina quadrilobatus,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina quinqueloba,422371,Turborotalita quinqueloba,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,2740,Turborotalita,422371,Turborotalita quinqueloba
planktic_forams,Globigerina regina,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina riveroae,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina rohri,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina rubescens,422320,Globoturborotalita rubescens,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1529,Globoturborotalita,422320,Globoturborotalita rubescens
planktic_forams,Globigerina sabina,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina schachdagica,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina selli,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina senilis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina simplicissima,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina soldadensis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina soldadoensis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina spiralis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina stainforthi,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina subquadrata,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina tapuriensis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina taroubaensis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina tenella,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina topilensis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina triangularis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina trilocularis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina triloculinoides,355106,Subbotina triloculinoides,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,2631,Subbotina,355106,Subbotina triloculinoides
planktic_forams,Globigerina triplex,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina trivialis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina turgida,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina umbrica,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina utilisindex,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina velascoensis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina venezuelana,422292,Dentoglobigerina venezuelana,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1264,Dentoglobigerina,422292,Dentoglobigerina venezuelana
planktic_forams,Globigerina winkleri,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina woodi,82220,Globoturborotalita woodi,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1529,Globoturborotalita,82220,Globoturborotalita woodi
planktic_forams,Globigerina yeguaensis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinatheka curryi,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinatheka higginsi,,,,,,,,,,,,,,,,,
